COD_DANE,NOMBRE_MPI,year,temp_media_c,prec_anual_mm
13620,SAN CRISTÓBAL,2012,28.007501220703148,1027.8718393008244
13620,SAN CRISTÓBAL,2013,28.075524902343773,1249.6381578952814
13620,SAN CRISTÓBAL,2014,28.313256835937523,1016.2385729705665
13620,SAN CRISTÓBAL,2015,28.707604980468773,698.2217878453826
13620,SAN CRISTÓBAL,2016,28.415185546875023,1250.2069564895198
13620,SAN CRISTÓBAL,2017,28.160485839843773,1132.8639635527431
13620,SAN CRISTÓBAL,2018,28.128747558593773,1057.5725888712448
13620,SAN CRISTÓBAL,2019,28.613183593750023,953.44534947951
13620,SAN CRISTÓBAL,2020,29.022302246093773,1122.517074612172
13620,SAN CRISTÓBAL,2021,27.58428265735114,1068.1672074313665
13620,SAN CRISTÓBAL,2022,27.127225057081603,1502.6909383885136
13655,SAN JACINTO DEL CAUCA,2001,27.01014139065569,3713.4690128284697
13655,SAN JACINTO DEL CAUCA,2002,27.57257731971947,3431.7832180487817
13655,SAN JACINTO DEL CAUCA,2003,27.559046528601584,4172.283735296312
13655,SAN JACINTO DEL CAUCA,2004,27.454772597707404,3568.4114160687855
13655,SAN JACINTO DEL CAUCA,2005,27.67603398667586,4032.6813054191375
13655,SAN JACINTO DEL CAUCA,2006,27.310464876983815,3807.2351447052306
13655,SAN JACINTO DEL CAUCA,2007,27.368009685096922,3619.991861868189
13655,SAN JACINTO DEL CAUCA,2008,27.015461675034828,4005.5253501807206
13655,SAN JACINTO DEL CAUCA,2009,27.693078453503404,3876.2489964603665
13655,SAN JACINTO DEL CAUCA,2010,27.735183923531622,5053.421010324952
13655,SAN JACINTO DEL CAUCA,2011,27.312624435025384,4467.062955075056
13655,SAN JACINTO DEL CAUCA,2012,27.8506365551375,4294.482849403051
13655,SAN JACINTO DEL CAUCA,2013,27.928489453380678,4268.143222459918
13655,SAN JACINTO DEL CAUCA,2014,28.193535258507893,3807.770562850759
13655,SAN JACINTO DEL CAUCA,2015,28.670548172396536,2644.345207471491
13655,SAN JACINTO DEL CAUCA,2016,28.689350994968947,3127.6496717240716
13655,SAN JACINTO DEL CAUCA,2017,28.295340301353974,3275.178831124436
13655,SAN JACINTO DEL CAUCA,2018,28.001182324474428,3027.116963113512
13655,SAN JACINTO DEL CAUCA,2019,28.509704877443994,2949.764927762144
13655,SAN JACINTO DEL CAUCA,2020,29.078671088892804,2994.777110455319
13655,SAN JACINTO DEL CAUCA,2021,26.393151129584396,3049.5398072596863
13655,SAN JACINTO DEL CAUCA,2022,26.0252569937453,4242.762664418101
15332,GÜICÁN DE LA SIERRA,2001,11.005493315702665,1281.8650914178118
15332,GÜICÁN DE LA SIERRA,2002,11.164007302989148,1378.3860552905935
15332,GÜICÁN DE LA SIERRA,2003,11.345548414147459,1599.279293866719
15332,GÜICÁN DE LA SIERRA,2004,11.315918120390165,1604.9784915976168
15332,GÜICÁN DE LA SIERRA,2005,11.639195658997778,1576.633620586518
15332,GÜICÁN DE LA SIERRA,2006,11.32615146044617,1681.9294788129284
15332,GÜICÁN DE LA SIERRA,2007,11.155000636888587,1430.8324174769627
15332,GÜICÁN DE LA SIERRA,2008,11.047339170467808,1664.5522375235475
15332,GÜICÁN DE LA SIERRA,2009,11.36570897072744,1357.5660863827648
15332,GÜICÁN DE LA SIERRA,2010,11.88094965774826,2038.0487703947488
15332,GÜICÁN DE LA SIERRA,2011,11.365137950826181,1868.1583689773242
15332,GÜICÁN DE LA SIERRA,2012,11.222472158870346,1617.5220431745342
15332,GÜICÁN DE LA SIERRA,2013,11.62817805509394,1285.7350311286068
15332,GÜICÁN DE LA SIERRA,2014,11.499398045510304,1177.8984332504494
15332,GÜICÁN DE LA SIERRA,2015,11.549130703943888,1164.1436852634154
15332,GÜICÁN DE LA SIERRA,2016,12.061946001704428,1483.9667915948955
15332,GÜICÁN DE LA SIERRA,2017,11.42129219007785,1781.612181024204
15332,GÜICÁN DE LA SIERRA,2018,11.08682408303207,1708.3916231071387
15332,GÜICÁN DE LA SIERRA,2019,11.50380774077422,1451.4009461278224
15332,GÜICÁN DE LA SIERRA,2020,11.73001369689564,1574.2462699307496
15332,GÜICÁN DE LA SIERRA,2021,8.948432419976996,1373.240073249289
15332,GÜICÁN DE LA SIERRA,2022,8.737058943782586,2016.591769237571
15550,PISBA,2001,12.665223894621192,1781.6499522975987
15550,PISBA,2002,12.80221107884455,1652.7654786279345
15550,PISBA,2003,12.847480492842806,1967.2688135753326
15550,PISBA,2004,12.876611528898536,2160.68563168179
15550,PISBA,2005,13.182927302310304,2163.0822183684386
15550,PISBA,2006,12.891414562024522,2096.8443164426435
15550,PISBA,2007,12.764467460230776,1911.3447835942006
15550,PISBA,2008,12.820779820492362,2113.660150679022
15550,PISBA,2009,12.911861941688983,1909.973505150523
15550,PISBA,2010,13.602304077148403,2536.386191356226
15550,PISBA,2011,13.129819287751843,2494.6262782026392
15550,PISBA,2012,12.842845836438585,2249.9736619225855
15550,PISBA,2013,13.111604108308484,1575.0477234391549
15550,PISBA,2014,12.984122948897493,1188.777757211829
15550,PISBA,2015,13.035312773051942,1343.9224718228427
15550,PISBA,2016,13.551232910156273,1889.9336103995845
15550,PISBA,2017,13.213675167686063,1771.9570794898618
15550,PISBA,2018,12.856624121414939,1720.7959232686678
15550,PISBA,2019,13.157526437859758,1634.0081295206583
15550,PISBA,2020,13.49593746787616,1726.8360055388894
15550,PISBA,2021,13.814663704321163,1533.3780174076435
15550,PISBA,2022,13.621321656613759,2077.56522743387
15806,TIBASOSA,2001,13.846135096396154,646.9522813949354
15806,TIBASOSA,2002,14.086574234501029,680.4919414032174
15806,TIBASOSA,2003,13.991946115801397,803.3633728087406
15806,TIBASOSA,2004,13.85684085969001,820.073546845466
15806,TIBASOSA,2005,14.178704833984455,783.6289031897882
15806,TIBASOSA,2006,13.699129953692022,932.7859093296742
15806,TIBASOSA,2007,13.649126409715223,767.0329486116464
15806,TIBASOSA,2008,13.429828077747004,843.8119669544456
15806,TIBASOSA,2009,13.99495455834176,712.1164415346423
15806,TIBASOSA,2010,14.214522626323117,1060.6565336318956
15806,TIBASOSA,2011,13.502110438193085,1167.1357296256692
15806,TIBASOSA,2012,13.611365336756535,831.1913897822403
15806,TIBASOSA,2013,14.211100719821104,768.7844443744696
15806,TIBASOSA,2014,14.218977208291392,713.0042948110068
15806,TIBASOSA,2015,14.344781494140648,866.4951924566105
15806,TIBASOSA,2016,14.597009277343773,933.1902721858754
15806,TIBASOSA,2017,13.97865128055696,986.4368911853862
15806,TIBASOSA,2018,13.70245144751766,940.5111732619057
15806,TIBASOSA,2019,13.998707236013104,871.5007482620184
15806,TIBASOSA,2020,14.563617140247004,843.1025127337448
15806,TIBASOSA,2021,13.05337423301495,829.1806593938751
15806,TIBASOSA,2022,12.765578032930875,1268.8589455258787
15839,TUTAZÁ,2001,14.384210205078148,960.7959831705922
15839,TUTAZÁ,2002,14.673059082031273,1010.8066695657913
15839,TUTAZÁ,2003,14.588250732421898,1158.565598653782
15839,TUTAZÁ,2004,14.544519042968773,1102.8139995182373
15839,TUTAZÁ,2005,14.693261718750023,1175.0855274278108
15839,TUTAZÁ,2006,14.480889892578148,1276.2442271882433
15839,TUTAZÁ,2007,14.411065673828148,1090.5516017347074
15839,TUTAZÁ,2008,14.248162841796898,1171.5773899978853
15839,TUTAZÁ,2009,14.667016601562523,1046.5642299133133
15839,TUTAZÁ,2010,15.149194335937523,1428.3716299325554
15839,TUTAZÁ,2011,14.646752929687523,1453.2474776234585
15839,TUTAZÁ,2012,14.560479736328148,1009.0796902753996
15839,TUTAZÁ,2013,14.977960205078148,1097.6112620213896
15839,TUTAZÁ,2014,14.952966308593773,1061.0622412102832
15839,TUTAZÁ,2015,15.144433593750023,1340.2446219222095
15839,TUTAZÁ,2016,15.377496337890648,1427.1134505690852
15839,TUTAZÁ,2017,14.919854736328148,1568.8526639895988
15839,TUTAZÁ,2018,14.742211914062523,1474.6012385629363
15839,TUTAZÁ,2019,15.124261474609398,1288.4836743876765
15839,TUTAZÁ,2020,15.366113281250023,1196.2308704297025
15839,TUTAZÁ,2021,9.5720786901623,1169.5426193952328
15839,TUTAZÁ,2022,9.380990234661397,1636.545252335154
17495,NORCASIA,2001,22.925531005859398,3451.1834482849604
17495,NORCASIA,2002,23.204644775390648,3357.9241812905316
17495,NORCASIA,2003,23.410119628906273,3450.3868538068723
17495,NORCASIA,2004,22.814874267578148,3416.5087784089114
17495,NORCASIA,2005,23.193719482421898,3621.2290547764496
17495,NORCASIA,2006,22.792047119140648,3897.2543411418246
17495,NORCASIA,2007,22.818475341796898,4042.7349461994477
17495,NORCASIA,2008,22.371667480468773,4346.046622180308
17495,NORCASIA,2009,23.242181396484398,3827.105883837819
17495,NORCASIA,2010,23.281549072265648,3858.4468588812647
17495,NORCASIA,2011,22.807855224609398,4414.383366531797
17495,NORCASIA,2012,23.653039550781273,3567.8586764734896
17495,NORCASIA,2013,23.583673095703148,3871.152923340079
17495,NORCASIA,2014,23.688348388671898,3833.7909474196267
17495,NORCASIA,2015,24.606195068359398,2866.8160732105935
17495,NORCASIA,2016,24.749627685546898,3347.7625842004863
17495,NORCASIA,2017,23.897729492187523,4075.1080621392643
17495,NORCASIA,2018,24.048455810546898,3894.676084077379
17495,NORCASIA,2019,24.428552246093773,3541.567838467524
17495,NORCASIA,2020,24.784326171875023,3045.2026089862975
17495,NORCASIA,2021,23.66108866181662,3376.635597570738
17495,NORCASIA,2022,23.290373237864856,4747.01673052475
17665,SAN JOSÉ,2001,18.856866455078148,2065.0800012124037
17665,SAN JOSÉ,2002,19.177026367187523,1930.0377364348983
17665,SAN JOSÉ,2003,19.100518798828148,2068.7271075886406
17665,SAN JOSÉ,2004,19.071923828125023,2100.7402396173534
17665,SAN JOSÉ,2005,19.397821044921898,2461.0267945930154
17665,SAN JOSÉ,2006,19.201440429687523,2433.82164991354
17665,SAN JOSÉ,2007,19.081506347656273,2351.711116161651
17665,SAN JOSÉ,2008,18.796380615234398,2795.7260708342533
17665,SAN JOSÉ,2009,19.588952636718773,2166.9970953374086
17665,SAN JOSÉ,2010,19.688653564453148,2812.6928074531215
17665,SAN JOSÉ,2011,19.363305664062523,2884.1830255999535
17665,SAN JOSÉ,2012,19.559777832031273,2005.719205533197
17665,SAN JOSÉ,2013,19.666345214843773,2245.4693847578205
17665,SAN JOSÉ,2014,19.749719238281273,1926.349173290287
17665,SAN JOSÉ,2015,20.124688720703148,1849.694512372245
17665,SAN JOSÉ,2016,20.097741699218773,1821.326211809874
17665,SAN JOSÉ,2017,19.841790771484398,2228.4645208244074
17665,SAN JOSÉ,2018,19.718743896484398,2105.2919588233835
17665,SAN JOSÉ,2019,20.013360595703148,2042.8879805032366
17665,SAN JOSÉ,2020,20.302545166015648,1992.4472123461808
17665,SAN JOSÉ,2021,17.81095227833083,2069.423687479929
17665,SAN JOSÉ,2022,17.550610047834653,2640.2142118536785
18610,SAN JOSÉ DEL FRAGUA,2001,18.25134331032092,3692.5804055556464
18610,SAN JOSÉ DEL FRAGUA,2002,18.39174804687508,3710.4198397091063
18610,SAN JOSÉ DEL FRAGUA,2003,18.333030743069173,3449.789703857661
18610,SAN JOSÉ DEL FRAGUA,2004,18.724178285952007,3634.3457717124447
18610,SAN JOSÉ DEL FRAGUA,2005,19.10056775410976,4086.2544983390435
18610,SAN JOSÉ DEL FRAGUA,2006,18.91268946329751,3630.7472379485284
18610,SAN JOSÉ DEL FRAGUA,2007,18.93479521009658,3788.1306529421563
18610,SAN JOSÉ DEL FRAGUA,2008,19.01977811742711,3648.2279071731514
18610,SAN JOSÉ DEL FRAGUA,2009,19.132500443635195,3822.7111538424397
18610,SAN JOSÉ DEL FRAGUA,2010,19.398001607259175,3566.238026217984
18610,SAN JOSÉ DEL FRAGUA,2011,19.17406891716854,3649.241162467965
18610,SAN JOSÉ DEL FRAGUA,2012,18.785439780906415,3725.5052461515006
18610,SAN JOSÉ DEL FRAGUA,2013,18.818057279233642,3718.394112690431
18610,SAN JOSÉ DEL FRAGUA,2014,18.911754862467433,3716.5836029278257
18610,SAN JOSÉ DEL FRAGUA,2015,19.048997214988447,2747.465179191034
18610,SAN JOSÉ DEL FRAGUA,2016,19.320709906684044,3021.810118523305
18610,SAN JOSÉ DEL FRAGUA,2017,19.32433344523116,3731.597524583273
18610,SAN JOSÉ DEL FRAGUA,2018,19.13791335777006,3058.189766496612
18610,SAN JOSÉ DEL FRAGUA,2019,19.256577004326743,3808.363584841571
18610,SAN JOSÉ DEL FRAGUA,2020,19.839237326162902,3252.8345530431557
18610,SAN JOSÉ DEL FRAGUA,2021,19.386607289829158,3482.0922778709746
18610,SAN JOSÉ DEL FRAGUA,2022,19.379167506745432,3672.4697090981767
18785,SOLITA,2001,24.788593343099024,3783.714086298634
18785,SOLITA,2002,24.953192952474012,3454.612292085969
18785,SOLITA,2003,24.78430094401051,3328.329253967779
18785,SOLITA,2004,25.33733194986985,3364.46052427088
18785,SOLITA,2005,25.70503906250002,3372.466228962366
18785,SOLITA,2006,25.50463175455735,3435.554325003232
18785,SOLITA,2007,25.571060791015668,3297.8813417947445
18785,SOLITA,2008,25.613826497395905,3351.9616828096155
18785,SOLITA,2009,25.604542643229195,3163.883403533028
18785,SOLITA,2010,25.899685872395878,3090.17726604425
18785,SOLITA,2011,25.663315429687543,3030.7610222336853
18785,SOLITA,2012,25.356737874348994,3226.946837886037
18785,SOLITA,2013,25.304781087239633,3429.3020810397493
18785,SOLITA,2014,25.40343098958334,3540.4415456544757
18785,SOLITA,2015,25.556661783854224,2912.8240623302963
18785,SOLITA,2016,25.797075195312573,3061.1358730806855
18785,SOLITA,2017,25.90372884114595,3635.8719039674465
18785,SOLITA,2018,25.636383870442785,3181.6460227383645
18785,SOLITA,2019,25.633194986979277,3997.1406426822086
18785,SOLITA,2020,26.424969482421886,3200.930610579261
18785,SOLITA,2021,25.053821136994372,3523.59385440986
18785,SOLITA,2022,25.220016717616318,3522.9890423362694
19300,GUACHENÉ,2001,21.966516113281273,1442.9135086611095
19300,GUACHENÉ,2002,22.202294921875023,1549.595177989408
19300,GUACHENÉ,2003,21.922814941406273,1494.890266989369
19300,GUACHENÉ,2004,22.082971191406273,1418.349148927252
19300,GUACHENÉ,2005,22.278863525390648,1524.5375686961486
19300,GUACHENÉ,2006,22.181817626953148,1789.1979976085292
19300,GUACHENÉ,2007,22.095880126953148,1633.6934442660893
19300,GUACHENÉ,2008,21.798730468750023,2015.4228326346501
19300,GUACHENÉ,2009,22.530084228515648,1604.0632283288314
19300,GUACHENÉ,2010,22.395593261718773,1974.165915808333
19300,GUACHENÉ,2011,22.216271972656273,2205.381145221354
19300,GUACHENÉ,2012,22.453210449218773,1557.4501735046686
19300,GUACHENÉ,2013,22.607781982421898,1797.8856349998207
19300,GUACHENÉ,2014,22.704553222656273,1637.3969163127695
19300,GUACHENÉ,2015,23.114007568359398,1130.2985704299913
19300,GUACHENÉ,2016,22.937860107421898,1678.3854940112815
19300,GUACHENÉ,2017,22.682458496093773,1845.303631835673
19300,GUACHENÉ,2018,22.606927490234398,1768.1151410217024
19300,GUACHENÉ,2019,22.964837646484398,1828.748925097448
19300,GUACHENÉ,2020,23.098992919921898,1622.3651554190608
19300,GUACHENÉ,2021,20.454229726556832,1832.817010681026
19300,GUACHENÉ,2022,20.311492176309287,2239.6108676835715
19532,PATÍA,2001,18.531102859071552,2011.522066199634
19532,PATÍA,2002,18.734336190394686,1836.0949779091914
19532,PATÍA,2003,18.50877238117846,1847.9383353487294
19532,PATÍA,2004,18.91032838859411,2084.988275686492
19532,PATÍA,2005,19.051919373288058,2238.996732715997
19532,PATÍA,2006,19.03015742206952,2210.4594408196594
19532,PATÍA,2007,18.837668831509916,2234.1363996243817
19532,PATÍA,2008,18.486771274277885,2589.103170979994
19532,PATÍA,2009,19.152153325175902,1971.8422614943343
19532,PATÍA,2010,19.037294158327597,2450.4259838133567
19532,PATÍA,2011,18.844428171104653,2724.0304434081813
19532,PATÍA,2012,19.090423924419497,1953.905181811001
19532,PATÍA,2013,19.007226562500023,2167.40147156196
19532,PATÍA,2014,19.184180003618337,2257.3680483213257
19532,PATÍA,2015,19.703046189266388,2005.3998622383667
19532,PATÍA,2016,19.567713739767555,2032.6901398683137
19532,PATÍA,2017,19.357348413961347,2393.41517489173
19532,PATÍA,2018,19.3810980200293,1853.7988121070384
19532,PATÍA,2019,19.76954314091296,1998.1705942574451
19532,PATÍA,2020,19.8694137998786,1863.0003270921127
19532,PATÍA,2021,19.75314926019564,2512.1687569041105
19532,PATÍA,2022,19.42482110030943,3101.8558076197774
19533,PIAMONTE,2001,19.199345526838215,4218.656599772396
19533,PIAMONTE,2002,19.338973674722183,4314.05377487308
19533,PIAMONTE,2003,19.259023773442834,3963.2802998443217
19533,PIAMONTE,2004,19.692645962166864,4203.332109387592
19533,PIAMONTE,2005,20.053209401476295,4757.487960045872
19533,PIAMONTE,2006,19.913776749031456,4525.559971944187
19533,PIAMONTE,2007,19.965693469138557,4444.484830668577
19533,PIAMONTE,2008,20.051222515885797,4282.670163091116
19533,PIAMONTE,2009,20.07889497429545,4627.1960967268105
19533,PIAMONTE,2010,20.434377112115783,4004.2253255370765
19533,PIAMONTE,2011,20.169660072430702,4192.262056147008
19533,PIAMONTE,2012,19.743894621721722,4358.323533072178
19533,PIAMONTE,2013,19.753654259621953,4448.977640000344
19533,PIAMONTE,2014,19.88235337259988,4184.507360951365
19533,PIAMONTE,2015,20.063252678229333,2620.6162205543237
19533,PIAMONTE,2016,20.27711304708788,3158.4051486460007
19533,PIAMONTE,2017,20.319119786566546,4006.467757771715
19533,PIAMONTE,2018,20.0839899130674,3140.134520361574
19533,PIAMONTE,2019,20.207304960245665,4063.3492843739464
19533,PIAMONTE,2020,20.745312067598377,3628.733324465075
19533,PIAMONTE,2021,20.3160342002829,3917.1906778770403
19533,PIAMONTE,2022,20.400719440092473,3984.3178335342277
19548,PIENDAMÓ - TUNÍA,2001,17.811982727050804,2053.734381245412
19548,PIENDAMÓ - TUNÍA,2002,18.042344665527366,1917.9098461685078
19548,PIENDAMÓ - TUNÍA,2003,17.851045227050804,2021.7087410235952
19548,PIENDAMÓ - TUNÍA,2004,18.12182769775393,1917.1109719978367
19548,PIENDAMÓ - TUNÍA,2005,18.356896972656273,2097.9654983872524
19548,PIENDAMÓ - TUNÍA,2006,18.22327575683596,2213.144627571427
19548,PIENDAMÓ - TUNÍA,2007,18.194558715820335,2286.7283248407202
19548,PIENDAMÓ - TUNÍA,2008,17.966409301757835,2789.0423468787767
19548,PIENDAMÓ - TUNÍA,2009,18.486726379394554,2185.656789699602
19548,PIENDAMÓ - TUNÍA,2010,18.55104217529305,2285.0959589582435
19548,PIENDAMÓ - TUNÍA,2011,18.313516235351585,2682.7355732586475
19548,PIENDAMÓ - TUNÍA,2012,18.29084930419924,1915.1872084014028
19548,PIENDAMÓ - TUNÍA,2013,18.422723388671898,2164.3657491629087
19548,PIENDAMÓ - TUNÍA,2014,18.482278442382835,2175.92751877786
19548,PIENDAMÓ - TUNÍA,2015,18.85043487548836,2101.036550896967
19548,PIENDAMÓ - TUNÍA,2016,18.864289855957054,1960.373638022716
19548,PIENDAMÓ - TUNÍA,2017,18.69033966064461,2289.579737966507
19548,PIENDAMÓ - TUNÍA,2018,18.64724884033211,1995.6198044842456
19548,PIENDAMÓ - TUNÍA,2019,18.92567596435555,2139.61161090949
19548,PIENDAMÓ - TUNÍA,2020,19.313958740234455,1838.504367751637
19548,PIENDAMÓ - TUNÍA,2021,18.23871501607482,2328.8786127294543
19548,PIENDAMÓ - TUNÍA,2022,18.0351868806394,3020.1681272446067
19760,SOTARÁ PAISPAMBA,2001,17.582558139534854,1470.4164992287106
19760,SOTARÁ PAISPAMBA,2002,17.796886639262368,1574.8976929079681
19760,SOTARÁ PAISPAMBA,2003,17.61582229969116,1621.910852688546
19760,SOTARÁ PAISPAMBA,2004,17.891131307912417,1688.7009676247976
19760,SOTARÁ PAISPAMBA,2005,18.057833933275788,1958.0566412631106
19760,SOTARÁ PAISPAMBA,2006,17.97952156954034,1885.280602750956
19760,SOTARÁ PAISPAMBA,2007,17.905381597474502,1968.0072877590305
19760,SOTARÁ PAISPAMBA,2008,17.596540868005093,2285.6316616176555
19760,SOTARÁ PAISPAMBA,2009,18.194260282294692,1716.3537787668267
19760,SOTARÁ PAISPAMBA,2010,18.167191190497817,1978.0004808946871
19760,SOTARÁ PAISPAMBA,2011,17.912088367550894,2474.549999043277
19760,SOTARÁ PAISPAMBA,2012,18.00238988122277,1820.8924327205586
19760,SOTARÁ PAISPAMBA,2013,18.105705367687165,1795.7420727098897
19760,SOTARÁ PAISPAMBA,2014,18.191193620548688,1982.5973264612999
19760,SOTARÁ PAISPAMBA,2015,18.643482580850332,1703.7609824168987
19760,SOTARÁ PAISPAMBA,2016,18.61941414766534,1727.9523520509608
19760,SOTARÁ PAISPAMBA,2017,18.34518106150074,2226.91957052478
19760,SOTARÁ PAISPAMBA,2018,18.343481303370254,1825.1148248000702
19760,SOTARÁ PAISPAMBA,2019,18.708213202897866,1723.4275914298507
19760,SOTARÁ PAISPAMBA,2020,18.98163579896442,1633.7028636187877
19760,SOTARÁ PAISPAMBA,2021,15.294511170995634,2067.130861270171
19760,SOTARÁ PAISPAMBA,2022,15.055316437085992,2836.4863647005222
19824,TOTORÓ,2001,15.830847120285057,1422.5641733363932
19824,TOTORÓ,2002,16.042696571350177,1515.789299879512
19824,TOTORÓ,2003,15.8822484970093,1592.2997990962435
19824,TOTORÓ,2004,16.051549530029263,1540.814109201156
19824,TOTORÓ,2005,16.21343312263491,1698.075325000272
19824,TOTORÓ,2006,16.098029708862327,1783.3061407051441
19824,TOTORÓ,2007,16.058340883255028,1801.8077333793317
19824,TOTORÓ,2008,15.755134916305565,2076.8523046052505
19824,TOTORÓ,2009,16.358967876434406,1651.6326409561984
19824,TOTORÓ,2010,16.40138969421389,1890.818133017286
19824,TOTORÓ,2011,16.045522069931053,2132.4839063664726
19824,TOTORÓ,2012,16.14934048652657,1554.1921960989257
19824,TOTORÓ,2013,16.307903861999534,1792.3165428167451
19824,TOTORÓ,2014,16.380293941497825,1850.1791407137725
19824,TOTORÓ,2015,16.85018072128298,1537.8625237006827
19824,TOTORÓ,2016,16.853191709518455,1597.7969697685082
19824,TOTORÓ,2017,16.466886854171776,2001.4157680148023
19824,TOTORÓ,2018,16.49082241058352,1700.0549096961481
19824,TOTORÓ,2019,16.912732696533226,1657.2258238212712
19824,TOTORÓ,2020,17.178084468841575,1602.235919759108
19824,TOTORÓ,2021,13.621891947701215,2043.4083112928672
19824,TOTORÓ,2022,13.384975758600604,2680.028025015763
19845,VILLA RICA,2001,21.966516113281273,1558.9494386868691
19845,VILLA RICA,2002,22.202294921875023,1654.0473945300973
19845,VILLA RICA,2003,21.922814941406273,1625.373496982411
19845,VILLA RICA,2004,22.082971191406273,1527.291677108274
19845,VILLA RICA,2005,22.278863525390648,1615.8312967862655
19845,VILLA RICA,2006,22.181817626953148,1892.2752143190874
19845,VILLA RICA,2007,22.095880126953148,1736.4635885035814
19845,VILLA RICA,2008,21.798730468750023,2185.6845124201986
19845,VILLA RICA,2009,22.530084228515648,1698.8523067627382
19845,VILLA RICA,2010,22.395593261718773,2102.5445204295333
19845,VILLA RICA,2011,22.216271972656273,2258.001798637589
19845,VILLA RICA,2012,22.453210449218773,1692.8492675281286
19845,VILLA RICA,2013,22.607781982421898,1859.2146048558295
19845,VILLA RICA,2014,22.704553222656273,1725.6211833900481
19845,VILLA RICA,2015,23.114007568359398,1259.190944747249
19845,VILLA RICA,2016,22.937860107421898,1778.8454849150648
19845,VILLA RICA,2017,22.682458496093773,1949.1031457687495
19845,VILLA RICA,2018,22.606927490234398,1802.206111739465
19845,VILLA RICA,2019,22.964837646484398,1956.6158108479942
19845,VILLA RICA,2020,23.098992919921898,1730.6003170166894
19845,VILLA RICA,2021,21.372516786085328,2041.180977314622
19845,VILLA RICA,2022,21.155455154676417,2308.5358816911926
20400,LA JAGUA DE IBIRICO,2001,26.934489060956025,1827.77019880952
20400,LA JAGUA DE IBIRICO,2002,27.795861575160586,1526.9273676941775
20400,LA JAGUA DE IBIRICO,2003,27.266169057250522,2152.8733271868364
20400,LA JAGUA DE IBIRICO,2004,27.536638149819396,1620.4988166529818
20400,LA JAGUA DE IBIRICO,2005,27.386503848351026,1991.064304630941
20400,LA JAGUA DE IBIRICO,2006,27.16777145928546,1995.8364332154008
20400,LA JAGUA DE IBIRICO,2007,27.023031290529275,2583.5017201532514
20400,LA JAGUA DE IBIRICO,2008,26.823782264196836,2309.0387777976935
20400,LA JAGUA DE IBIRICO,2009,27.843519658627713,1684.6800651936069
20400,LA JAGUA DE IBIRICO,2010,27.28931597683271,3217.343879335561
20400,LA JAGUA DE IBIRICO,2011,26.829017416007957,2630.164341847686
20400,LA JAGUA DE IBIRICO,2012,27.676366439638457,1900.790544585517
20400,LA JAGUA DE IBIRICO,2013,27.999346996201837,1933.8537559820345
20400,LA JAGUA DE IBIRICO,2014,28.280461898622775,1789.5148615106336
20400,LA JAGUA DE IBIRICO,2015,28.786033829398832,1484.2546010777835
20400,LA JAGUA DE IBIRICO,2016,28.432191798997962,1826.0841980226912
20400,LA JAGUA DE IBIRICO,2017,27.9774900172539,1926.6018571098666
20400,LA JAGUA DE IBIRICO,2018,27.850599133638582,1688.8187223842187
20400,LA JAGUA DE IBIRICO,2019,28.26974552441021,1574.8711536456333
20400,LA JAGUA DE IBIRICO,2020,28.810845344151403,1808.4714445847837
20400,LA JAGUA DE IBIRICO,2021,26.21057521533055,1594.1973823038952
20400,LA JAGUA DE IBIRICO,2022,25.717921273811157,2698.4163445622435
20570,PUEBLO BELLO,2001,16.997413807530563,1827.686887060635
20570,PUEBLO BELLO,2002,17.55927749141574,1703.0039951594283
20570,PUEBLO BELLO,2003,17.511659486832173,2068.531228483646
20570,PUEBLO BELLO,2004,17.36799528060419,1915.2320945522258
20570,PUEBLO BELLO,2005,17.50922238749837,2058.251805992386
20570,PUEBLO BELLO,2006,17.344019416070807,1947.9780723017286
20570,PUEBLO BELLO,2007,17.35038233110987,2046.8617866511934
20570,PUEBLO BELLO,2008,16.99015566918166,2011.8919503887473
20570,PUEBLO BELLO,2009,17.692341515325722,1704.9707564474584
20570,PUEBLO BELLO,2010,17.769076488864073,2797.727321090608
20570,PUEBLO BELLO,2011,17.279390322777544,2463.385006450751
20570,PUEBLO BELLO,2012,17.663021382977888,2001.5804806552314
20570,PUEBLO BELLO,2013,17.843514153265232,1904.215975586091
20570,PUEBLO BELLO,2014,17.92337853216361,1667.4634186422556
20570,PUEBLO BELLO,2015,18.333126609556132,1052.8999155932775
20570,PUEBLO BELLO,2016,18.316113675025292,2130.3211585933373
20570,PUEBLO BELLO,2017,17.678647121306426,2212.2018166138855
20570,PUEBLO BELLO,2018,17.555616120369223,1805.2295053156552
20570,PUEBLO BELLO,2019,17.91514666157383,1857.069308723428
20570,PUEBLO BELLO,2020,18.139151714694094,1799.4516457791062
20570,PUEBLO BELLO,2021,18.507202223999457,1575.3848468413855
20570,PUEBLO BELLO,2022,18.00118055424224,2655.200245588338
23300,COTORRA,2001,27.17159233093264,1130.3988447860293
23300,COTORRA,2002,27.630769348144554,915.1355830183447
23300,COTORRA,2003,27.572345352172874,1236.132068258003
23300,COTORRA,2004,27.599469757080044,1088.1195745269458
23300,COTORRA,2005,27.713588333129906,1319.3452220446752
23300,COTORRA,2006,27.531026458740257,1059.3215463061315
23300,COTORRA,2007,27.431714630126976,1316.418851937427
23300,COTORRA,2008,27.24931106567385,1336.1960760844372
23300,COTORRA,2009,27.852593994140705,1252.2017777681842
