COD_DANE,year,NOMBRE_MPI,DPTO_CNMBR,loss_pixels,loss_area_ha,baseline_forest,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,proyectos_carbono_co,proyectos_berkeley_co,proyectos_offsetsdb_co,proyectos_cdm_co,poblacion_dane,temp_media_c,prec_anual_mm
05001,2001,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2098618.0,16.37851027222394,1673.041290833651
05001,2002,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2129874.0,16.772195756269475,1705.2849694028312
05001,2003,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2159609.0,16.68286599084752,1921.9295603957555
05001,2004,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2187831.0,16.50703267677896,2024.7828348985431
05001,2005,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2214494.0,16.644351923005587,1973.379448115292
05001,2006,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2239003.0,16.37179577013339,2117.3314497805773
05001,2007,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2265244.0,16.331578299280263,2138.053867587804
05001,2008,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2291378.0,15.8456984991481,2620.170144577736
05001,2009,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2317336.0,16.513970406860345,1853.4200537793072
05001,2010,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2343049.0,16.711832625467732,2457.865036819015
05001,2011,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2368282.0,16.010738254540602,2487.2592018304413
05001,2012,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2393011.0,16.268038462757488,1873.3688906481048
05001,2013,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2417325.0,16.55030864941031,1834.155729835824
05001,2014,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2441123.0,16.738918024599936,1598.914851573963
05001,2015,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2464322.0,17.191504551835408,1224.197702913042
05001,2016,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2486723.0,17.29129695684953,1714.2328781501385
05001,2017,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2508452.0,16.796380499342664,1852.330701433837
05001,2018,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2427133.0,16.716595021832152,1896.960422619445
05001,2019,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2455336.0,17.254955242063964,1610.6821800895873
05001,2020,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2489955.0,17.242801455656966,1745.5102394677765
05001,2021,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2507620.0,16.572993279199213,1819.950812594581
05001,2022,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2514709.0,16.278914003714238,2320.255903459564
05001,2023,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2518480.0,17.24051840028583,1758.4179677194902
05001,2024,MEDELLÍN,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2524747.0,17.806170634500692,1839.3720855606027
05002,2001,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20966.0,17.66006755500187,2241.250587084915
05002,2002,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20759.0,18.03038766336772,2256.2247459082914
05002,2003,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20570.0,17.99381447976896,2438.361521115614
05002,2004,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20401.0,17.80966784661701,2517.3180152921286
05002,2005,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20249.0,17.880605017389218,2648.6171929200304
05002,2006,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20113.0,17.736946823131166,2673.069549411853
05002,2007,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20022.0,17.49464425302748,2792.9766711740667
05002,2008,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19930.0,17.108054489506817,3291.615572338585
05002,2009,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19853.0,17.701785122798135,2195.518922690781
05002,2010,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19750.0,17.824339590736457,3262.099720748755
05002,2011,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19672.0,17.25101930503652,3149.2656522750294
05002,2012,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19570.0,17.715427520197427,2455.513790402158
05002,2013,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19478.0,17.835892097878133,2522.916048540152
05002,2014,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19382.0,18.167523326160097,2011.6365998096296
05002,2015,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19290.0,18.618881388687164,1747.637875026218
05002,2016,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19195.0,18.63501421818364,2243.119278350696
05002,2017,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19096.0,18.14636269832273,2712.2261086328213
05002,2018,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20368.0,18.28757269457154,2392.0338409148662
05002,2019,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20612.0,18.739890833103185,2157.774743789851
05002,2020,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20878.0,18.35160494140438,2382.2612766735147
05002,2021,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20962.0,17.752242211426783,2372.657841009396
05002,2022,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21000.0,17.308652996512702,3144.0369453685
05002,2023,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21030.0,18.355267719283223,2304.4091874665205
05002,2024,ABEJORRAL,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21121.0,18.88363888490744,2346.157773712388
05004,2001,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2912.0,13.870270907823356,2396.1224636869365
05004,2002,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2856.0,14.217664158885656,2051.993070908752
05004,2003,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2799.0,14.238908978376394,2275.335246818812
05004,2004,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2744.0,14.005108197599949,2031.4479720804864
05004,2005,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2690.0,14.228302960989987,2206.958990233285
05004,2006,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2636.0,14.04025974397125,2275.655644983839
05004,2007,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2570.0,13.96216643034415,2496.897985943828
05004,2008,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2504.0,13.586513019392353,2775.3728541153023
05004,2009,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2458.0,14.181246321947809,2254.701396629012
05004,2010,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2397.0,14.370137499709957,2660.9218789410024
05004,2011,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2336.0,13.759328671830398,2795.530100450376
05004,2012,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2290.0,13.909891427129324,2050.23584231344
05004,2013,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2231.0,14.197563760118529,2152.128897125472
05004,2014,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2175.0,14.27076367737075,2086.528958002777
05004,2015,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2128.0,14.675669130746645,2070.0597612139622
05004,2016,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2075.0,14.790104582587285,2146.459777626355
05004,2017,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2019.0,14.308958516822518,2253.375901548686
05004,2018,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2718.0,14.178956742187768,2450.411460241696
05004,2019,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2745.0,14.653768985320497,2100.124977489541
05004,2020,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2783.0,14.427871170792269,2100.2194168806886
05004,2021,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2797.0,14.032644618863625,2185.158597193304
05004,2022,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2792.0,13.811846209200349,2679.878324110897
05004,2023,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2782.0,14.647603726118025,2019.767293832436
05004,2024,ABRIAQUÍ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2810.0,15.066199031876051,2035.284609533074
05021,2001,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4053.0,17.95942108178094,3355.694680572633
05021,2002,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3978.0,18.367550790045527,2967.7676958932243
05021,2003,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3912.0,18.21643011943038,3465.0980838745045
05021,2004,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3858.0,18.02510805150954,3318.524549702964
05021,2005,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3816.0,18.119791759968635,3380.538433339106
05021,2006,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3789.0,17.95975749603742,3757.149485972946
05021,2007,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3747.0,17.911076779992708,3725.43228425243
05021,2008,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3724.0,17.387920348997973,3888.113388021679
05021,2009,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3688.0,18.03769809680383,3273.302381671648
05021,2010,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3652.0,18.087551439659286,3715.7126070505446
05021,2011,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3618.0,17.513128063490214,4189.33976320178
05021,2012,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3575.0,17.923096542285382,3444.833168924232
05021,2013,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3550.0,18.04652844272134,3440.850306881798
05021,2014,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3502.0,18.28705488075838,3132.063256363881
05021,2015,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3466.0,18.77231824291337,2448.654387571624
05021,2016,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3435.0,18.713776186871108,3069.7762446416423
05021,2017,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3393.0,18.390440042802307,3476.976029421256
05021,2018,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4642.0,18.371074215432504,3354.4128863695946
05021,2019,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4759.0,18.940047816929354,3140.18359774728
05021,2020,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4872.0,18.559531728259543,3183.690025318296
05021,2021,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4962.0,18.10389535709932,2997.6021835595075
05021,2022,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5042.0,17.692789162988117,4028.011125020689
05021,2023,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5130.0,18.65948017635492,3153.623158455756
05021,2024,ALEJANDRÍA,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5196.0,19.05575616922947,2738.594267614859
05030,2001,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26027.0,18.146481984549563,2112.432022526164
05030,2002,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26294.0,18.588280538111235,2108.5954179836604
05030,2003,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26571.0,18.48618273701472,2481.6421276705
05030,2004,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26858.0,18.259812628257,2370.820499346785
05030,2005,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27155.0,18.323778575390907,2611.79284930372
05030,2006,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27455.0,18.06288259421756,2787.8392477139737
05030,2007,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27709.0,17.949567877143007,2886.248871549732
05030,2008,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27950.0,17.450574401533068,3372.742757677604
05030,2009,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28192.0,18.19289346868232,2210.006158537208
05030,2010,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28433.0,18.33986944088715,3227.150054207248
05030,2011,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28664.0,17.63158573255558,3029.3602040978963
05030,2012,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28897.0,18.035364735510324,2442.516171972909
05030,2013,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29117.0,18.30755683226944,2506.9391274119566
05030,2014,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29339.0,18.5852295850796,2091.628952864116
05030,2015,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29555.0,19.09647408640056,1697.2292773370968
05030,2016,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29770.0,19.139492522056205,2291.7078994442604
05030,2017,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29980.0,18.582902351997483,2567.6799063876
05030,2018,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,30230.0,18.55735011137625,2547.997708306162
05030,2019,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,30729.0,19.18120607093008,2184.3720792726126
05030,2020,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,31279.0,18.99568772619107,2321.6840683832497
05030,2021,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,31668.0,18.19436362516561,2448.9587673572723
05030,2022,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,31974.0,17.866070539608046,2980.6566324232585
05030,2023,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32238.0,18.929603564578336,2267.5531769422714
05030,2024,AMAGÁ,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32595.0,19.51394978531042,2397.352935380609
05031,2001,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20019.0,20.574049631034427,3232.440277965112
05031,2002,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20139.0,20.98404793967341,2760.088086037242
05031,2003,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20262.0,20.87193385635421,3347.265481262309
05031,2004,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20391.0,20.73533830722836,3098.3284489782864
05031,2005,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20525.0,20.771656732634856,3201.276947870615
05031,2006,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20665.0,20.612875956933337,3184.547812015362
05031,2007,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20826.0,20.53118461478686,3586.249420585198
05031,2008,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20985.0,20.023468101803104,3343.354349100507
05031,2009,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21138.0,20.610392785766845,2987.758658958336
05031,2010,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21295.0,20.66944942238484,4035.787695636828
05031,2011,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21449.0,20.15988744246925,3685.472035885922
05031,2012,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21615.0,20.630237340513123,3303.3981605112454
05031,2013,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21768.0,20.68985994334737,3137.219253707954
05031,2014,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21932.0,20.965335504816004,2988.91327904054
05031,2015,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22088.0,21.56645649650904,2848.6858054128
05031,2016,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22253.0,21.42521901184544,3006.223649742992
05031,2017,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22414.0,21.194440243797505,3091.510898549919
05031,2018,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,25935.0,21.185917455910904,3404.0568780749186
05031,2019,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26501.0,21.797009162087484,2775.469246394718
05031,2020,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27066.0,21.367674033583608,2835.836739721135
05031,2021,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27516.0,20.777146597923824,3092.7203813421806
05031,2022,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27923.0,20.344689959873,3438.537970580194
05031,2023,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28334.0,21.309493616915,2636.1092665436204
05031,2024,AMALFI,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28716.0,21.77666480652707,2620.5996025224026
05034,2001,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,40220.0,15.702401659676411,2630.676535975243
05034,2002,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,40526.0,16.014732869471292,2528.8248077382327
05034,2003,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,40858.0,16.04276030232058,2743.481644172728
05034,2004,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,41211.0,15.813742398486276,2562.940879047776
05034,2005,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,41591.0,15.919571380013403,2863.617814619905
05034,2006,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,41988.0,15.790283018199055,2862.2939057496687
05034,2007,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,42428.0,15.660152823371584,3079.8572297432665
05034,2008,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,42852.0,15.287236437475244,3307.9972998197427
05034,2009,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,43290.0,15.918273781524878,2660.8487528045384
05034,2010,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,43715.0,16.081482832170128,3321.3381650932515
05034,2011,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44149.0,15.44411917742913,3091.385503910672
05034,2012,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44573.0,15.770704053181683,2617.970642410422
05034,2013,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44994.0,15.96588778294292,2733.159361712712
05034,2014,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,45417.0,16.132052061585284,2373.3796433157786
05034,2015,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,45814.0,16.511577793397556,2618.922715057161
05034,2016,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,46221.0,16.62986492245729,2572.3185868799965
05034,2017,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,46621.0,16.16521633221599,2800.689789617361
05034,2018,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,43265.0,16.071289304654105,2682.635644458887
05034,2019,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,43759.0,16.541223261233018,2681.2538820975
05034,2020,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44325.0,16.566843880238068,2649.7613396211864
05034,2021,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44621.0,16.040992735413063,2600.6195744413203
05034,2022,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44816.0,15.72420186950992,3125.7012925926533
05034,2023,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,44976.0,16.522256469277643,2489.5483259840785
05034,2024,ANDES,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,45212.0,16.94830779183806,2572.3701933436846
05036,2001,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7132.0,17.747182689029433,1949.7160909957177
05036,2002,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7259.0,18.20121676105454,1927.9683168660144
05036,2003,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7388.0,18.077687232271742,2242.905494043794
05036,2004,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7513.0,17.84736523926437,2207.4691989688454
05036,2005,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7641.0,17.92721897199648,2377.512564514456
05036,2006,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7765.0,17.635796755869244,2526.4682051623186
05036,2007,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7894.0,17.572418029208244,2574.270097634276
05036,2008,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8034.0,17.030557959995367,3077.769303707818
05036,2009,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8151.0,17.810618700543408,2083.6763697527545
05036,2010,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8287.0,17.95466265480508,2816.1150204374976
05036,2011,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8415.0,17.206036342529288,2757.997519299146
05036,2012,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8551.0,17.597901567563643,2205.2693345119824
05036,2013,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8680.0,17.91558381114126,2192.209681328245
05036,2014,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8806.0,18.173352093550008,1858.886169449944
05036,2015,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8946.0,18.67448205991831,1491.6094980892294
05036,2016,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9082.0,18.71543339235727,2008.672930406396
05036,2017,ANGELÓPOLIS,ANTIOQUIA,0,0.0,0.0,0,0,0,0,0,0,0,0,0,9216.0,18.172344060614986,2238.685851712968
