COD_DANE,year,NOMBRE_MPI,DPTO_CNMBR,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,proyectos_carbono_co,proyectos_berkeley_co,proyectos_offsetsdb_co,proyectos_cdm_co,poblacion_dane,temp_media_c,prec_anual_mm,discapital,disbogota,altura,distancia_mercado,H_coca,coca,homicidios,secuestros,o_desplaza,acc_subversivas,loss_pixels,loss_area_ha,baseline_forest
05001,2001,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2098618.0,16.37851027222394,1673.041290833651,0.0,264.33902,1475.0,0.0,0.0,0.0,,66.0,4521.0,,2181,196.29,22873.59
05001,2002,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2129874.0,16.772195756269475,1705.2849694028312,0.0,264.33902,1475.0,0.0,0.0,0.0,,98.0,7695.0,,1467,132.03,22873.59
05001,2003,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2159609.0,16.68286599084752,1921.9295603957555,0.0,264.33902,1475.0,0.0,0.0,0.0,1924.0,50.0,4849.0,2.0,384,34.56,22873.59
05001,2004,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2187831.0,16.50703267677896,2024.7828348985431,0.0,264.33902,1475.0,0.0,0.0,0.0,1056.0,19.0,2948.0,0.0,1924,173.16,22873.59
05001,2005,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2214494.0,16.644351923005587,1973.379448115292,0.0,264.33902,1475.0,0.0,0.0,0.0,737.0,9.0,2854.0,0.0,1431,128.79,22873.59
05001,2006,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2239003.0,16.37179577013339,2117.3314497805773,0.0,264.33902,1475.0,0.0,0.0,0.0,685.0,6.0,2455.0,0.0,1855,166.95,22873.59
05001,2007,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2265244.0,16.331578299280263,2138.053867587804,0.0,264.33902,1475.0,0.0,0.0,0.0,652.0,5.0,3538.0,0.0,1484,133.56,22873.59
05001,2008,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2291378.0,15.8456984991481,2620.170144577736,0.0,264.33902,1475.0,0.0,0.0,0.0,855.0,5.0,4135.0,0.0,1140,102.6,22873.59
05001,2009,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2317336.0,16.513970406860345,1853.4200537793072,0.0,264.33902,1475.0,0.0,0.0,0.0,1416.0,6.0,8408.0,0.0,2124,191.16,22873.59
05001,2010,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2343049.0,16.711832625467732,2457.865036819015,0.0,264.33902,1475.0,0.0,0.0,0.0,1378.0,8.0,11948.0,0.0,924,83.16,22873.59
05001,2011,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2368282.0,16.010738254540602,2487.2592018304413,0.0,264.33902,1475.0,0.0,0.0,0.0,1536.0,11.0,18317.0,0.0,1054,94.86,22873.59
05001,2012,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2393011.0,16.268038462757488,1873.3688906481048,0.0,264.33902,1475.0,0.0,0.0,0.0,1229.0,10.0,17850.0,0.0,1383,124.47,22873.59
05001,2013,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2417325.0,16.55030864941031,1834.155729835824,0.0,264.33902,1475.0,0.0,0.0,0.0,899.0,7.0,12173.0,0.0,721,64.89,22873.59
05001,2014,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2441123.0,16.738918024599936,1598.914851573963,0.0,264.33902,1475.0,0.0,0.0,0.0,643.0,7.0,8799.0,0.0,964,86.75999999999999,22873.59
05001,2015,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2464322.0,17.191504551835408,1224.197702913042,0.0,264.33902,1475.0,0.0,0.0,0.0,479.0,13.0,5978.0,0.0,473,42.57,22873.59
05001,2016,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2486723.0,17.29129695684953,1714.2328781501385,0.0,264.33902,1475.0,0.0,0.0,0.0,530.0,24.0,3186.0,0.0,839,75.50999999999999,22873.59
05001,2017,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2508452.0,16.796380499342664,1852.330701433837,0.0,264.33902,1475.0,0.0,0.0,0.0,572.0,6.0,3726.0,0.0,1611,144.98999999999998,22873.59
05001,2018,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2427133.0,16.716595021832152,1896.960422619445,0.0,264.33902,1475.0,0.0,0.0,0.0,625.0,5.0,3143.0,0.0,809,72.81,22873.59
05001,2019,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2455336.0,17.254955242063964,1610.6821800895873,0.0,264.33902,1475.0,,0.0,0.0,576.0,5.0,1167.0,0.0,1332,119.88,22873.59
05001,2020,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2489955.0,17.242801455656966,1745.5102394677765,0.0,264.33902,1475.0,,0.0,0.0,366.0,17.0,815.0,0.0,708,63.72,22873.59
05001,2021,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2507620.0,16.572993279199213,1819.950812594581,0.0,264.33902,1475.0,,0.0,,391.0,9.0,678.0,0.0,817,73.53,22873.59
05001,2022,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2514709.0,16.278914003714238,2320.255903459564,0.0,264.33902,1475.0,,0.0,,358.0,10.0,753.0,,758,68.22,22873.59
05001,2023,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2518480.0,17.24051840028583,1758.4179677194902,0.0,264.33902,1475.0,,0.0,,359.0,18.0,1057.0,,809,72.81,22873.59
05001,2024,MEDELLÍN,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2524747.0,17.806170634500692,1839.3720855606027,,,,,,,,,,,1089,98.00999999999999,22873.59
05002,2001,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20966.0,17.66006755500187,2241.250587084915,58.200874,209.00545,2275.0,16.083084,0.0,0.0,,10.0,1135.0,,1418,127.61999999999999,39185.28
05002,2002,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20759.0,18.03038766336772,2256.2247459082914,58.200874,209.00545,2275.0,16.083084,0.0,0.0,,9.0,2259.0,,707,63.629999999999995,39185.28
05002,2003,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20570.0,17.99381447976896,2438.361521115614,58.200874,209.00545,2275.0,16.083084,0.0,0.0,32.0,7.0,1477.0,4.0,500,45.0,39185.28
05002,2004,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20401.0,17.80966784661701,2517.3180152921286,58.200874,209.00545,2275.0,16.083084,0.0,0.0,10.0,3.0,1089.0,0.0,884,79.56,39185.28
05002,2005,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20249.0,17.880605017389218,2648.6171929200304,58.200874,209.00545,2275.0,16.083084,0.0,0.0,14.0,0.0,663.0,1.0,502,45.18,39185.28
05002,2006,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20113.0,17.736946823131166,2673.069549411853,58.200874,209.00545,2275.0,16.083084,0.0,0.0,14.0,0.0,518.0,0.0,1071,96.39,39185.28
05002,2007,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20022.0,17.49464425302748,2792.9766711740667,58.200874,209.00545,2275.0,16.083084,0.0,0.0,6.0,0.0,407.0,0.0,433,38.97,39185.28
05002,2008,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19930.0,17.108054489506817,3291.615572338585,58.200874,209.00545,2275.0,16.083084,0.0,0.0,5.0,0.0,373.0,0.0,903,81.27,39185.28
05002,2009,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19853.0,17.701785122798135,2195.518922690781,58.200874,209.00545,2275.0,16.083084,0.0,0.0,2.0,0.0,91.0,0.0,987,88.83,39185.28
05002,2010,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19750.0,17.824339590736457,3262.099720748755,58.200874,209.00545,2275.0,16.083084,0.0,0.0,4.0,0.0,112.0,0.0,687,61.83,39185.28
05002,2011,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19672.0,17.25101930503652,3149.2656522750294,58.200874,209.00545,2275.0,16.083084,0.0,0.0,3.0,0.0,76.0,0.0,1230,110.7,39185.28
05002,2012,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19570.0,17.715427520197427,2455.513790402158,58.200874,209.00545,2275.0,16.083084,0.0,0.0,8.0,0.0,55.0,0.0,1025,92.25,39185.28
05002,2013,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19478.0,17.835892097878133,2522.916048540152,58.200874,209.00545,2275.0,16.083084,0.0,0.0,6.0,0.0,24.0,0.0,337,30.33,39185.28
05002,2014,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19382.0,18.167523326160097,2011.6365998096296,58.200874,209.00545,2275.0,16.083084,0.0,0.0,4.0,0.0,51.0,0.0,504,45.36,39185.28
05002,2015,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19290.0,18.618881388687164,1747.637875026218,58.200874,209.00545,2275.0,16.083084,0.0,0.0,5.0,0.0,19.0,0.0,310,27.9,39185.28
05002,2016,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19195.0,18.63501421818364,2243.119278350696,58.200874,209.00545,2275.0,16.083084,0.0,0.0,7.0,0.0,6.0,0.0,1268,114.11999999999999,39185.28
05002,2017,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,19096.0,18.14636269832273,2712.2261086328213,58.200874,209.00545,2275.0,16.083084,0.0,0.0,2.0,0.0,12.0,0.0,2281,205.29,39185.28
05002,2018,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20368.0,18.28757269457154,2392.0338409148662,58.200874,209.00545,2275.0,16.083084,0.0,0.0,5.0,0.0,11.0,0.0,2680,241.2,39185.28
05002,2019,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20612.0,18.739890833103185,2157.774743789851,58.200874,209.00545,2275.0,,0.0,0.0,4.0,0.0,6.0,0.0,2473,222.57,39185.28
05002,2020,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20878.0,18.35160494140438,2382.2612766735147,58.200874,209.00545,2275.0,,0.0,0.0,5.0,0.0,3.0,0.0,2041,183.69,39185.28
05002,2021,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,20962.0,17.752242211426783,2372.657841009396,58.200874,209.00545,2275.0,,0.0,,2.0,0.0,0.0,0.0,1543,138.87,39185.28
05002,2022,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,21000.0,17.308652996512702,3144.0369453685,58.200874,209.00545,2275.0,,0.0,,4.0,0.0,15.0,,1905,171.45,39185.28
05002,2023,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,21030.0,18.355267719283223,2304.4091874665205,58.200874,209.00545,2275.0,,0.0,,12.0,0.0,16.0,,3271,294.39,39185.28
05002,2024,ABEJORRAL,ANTIOQUIA,0,0,0,0,0,0,0,0,0,21121.0,18.88363888490744,2346.157773712388,,,,,,,,,,,2154,193.85999999999999,39185.28
05004,2001,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2912.0,13.870270907823356,2396.1224636869365,63.854633,326.9408,1900.0,49.62903,0.0,0.0,,1.0,83.0,,273,24.57,27077.489999999998
05004,2002,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2856.0,14.217664158885656,2051.993070908752,63.854633,326.9408,1900.0,49.62903,0.0,0.0,,1.0,94.0,,144,12.959999999999999,27077.489999999998
05004,2003,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2799.0,14.238908978376394,2275.335246818812,63.854633,326.9408,1900.0,49.62903,0.0,0.0,6.0,8.0,76.0,1.0,153,13.77,27077.489999999998
05004,2004,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2744.0,14.005108197599949,2031.4479720804864,63.854633,326.9408,1900.0,49.62903,0.0,0.0,1.0,2.0,98.0,0.0,154,13.86,27077.489999999998
05004,2005,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2690.0,14.228302960989987,2206.958990233285,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,2.0,69.0,0.0,216,19.439999999999998,27077.489999999998
05004,2006,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2636.0,14.04025974397125,2275.655644983839,63.854633,326.9408,1900.0,49.62903,0.0,0.0,2.0,0.0,22.0,0.0,445,40.05,27077.489999999998
05004,2007,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2570.0,13.96216643034415,2496.897985943828,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,19.0,0.0,316,28.439999999999998,27077.489999999998
05004,2008,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2504.0,13.586513019392353,2775.3728541153023,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,28.0,0.0,457,41.129999999999995,27077.489999999998
05004,2009,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2458.0,14.181246321947809,2254.701396629012,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,7.0,0.0,877,78.92999999999999,27077.489999999998
05004,2010,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2397.0,14.370137499709957,2660.9218789410024,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,14.0,0.0,281,25.29,27077.489999999998
05004,2011,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2336.0,13.759328671830398,2795.530100450376,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,10.0,0.0,304,27.36,27077.489999999998
05004,2012,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2290.0,13.909891427129324,2050.23584231344,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,10.0,0.0,698,62.82,27077.489999999998
05004,2013,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2231.0,14.197563760118529,2152.128897125472,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,3.0,0.0,156,14.04,27077.489999999998
05004,2014,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2175.0,14.27076367737075,2086.528958002777,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,7.0,0.0,264,23.759999999999998,27077.489999999998
05004,2015,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2128.0,14.675669130746645,2070.0597612139622,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,0.0,0.0,319,28.709999999999997,27077.489999999998
05004,2016,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2075.0,14.790104582587285,2146.459777626355,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,5.0,0.0,555,49.949999999999996,27077.489999999998
05004,2017,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2019.0,14.308958516822518,2253.375901548686,63.854633,326.9408,1900.0,49.62903,0.0,0.0,1.0,0.0,5.0,0.0,2675,240.75,27077.489999999998
05004,2018,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2718.0,14.178956742187768,2450.411460241696,63.854633,326.9408,1900.0,49.62903,0.0,0.0,0.0,0.0,0.0,0.0,709,63.809999999999995,27077.489999999998
05004,2019,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2745.0,14.653768985320497,2100.124977489541,63.854633,326.9408,1900.0,,0.0,0.0,0.0,0.0,5.0,0.0,1673,150.57,27077.489999999998
05004,2020,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2783.0,14.427871170792269,2100.2194168806886,63.854633,326.9408,1900.0,,0.0,0.0,0.0,0.0,0.0,0.0,600,54.0,27077.489999999998
05004,2021,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2797.0,14.032644618863625,2185.158597193304,63.854633,326.9408,1900.0,,0.0,,0.0,0.0,8.0,0.0,479,43.11,27077.489999999998
05004,2022,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2792.0,13.811846209200349,2679.878324110897,63.854633,326.9408,1900.0,,0.0,,0.0,0.0,5.0,,987,88.83,27077.489999999998
05004,2023,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2782.0,14.647603726118025,2019.767293832436,63.854633,326.9408,1900.0,,0.0,,0.0,0.0,0.0,,688,61.919999999999995,27077.489999999998
05004,2024,ABRIAQUÍ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,2810.0,15.066199031876051,2035.284609533074,,,,,,,,,,,1137,102.33,27077.489999999998
05021,2001,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,4053.0,17.95942108178094,3355.694680572633,61.114216,241.826,1750.0,15.529276,0.0,0.0,,,2796.0,,73,6.569999999999999,10993.32
05021,2002,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3978.0,18.367550790045527,2967.7676958932243,61.114216,241.826,1750.0,15.529276,0.0,0.0,,1.0,835.0,,148,13.32,10993.32
05021,2003,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3912.0,18.21643011943038,3465.0980838745045,61.114216,241.826,1750.0,15.529276,0.0,0.0,3.0,3.0,509.0,2.0,109,9.81,10993.32
05021,2004,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3858.0,18.02510805150954,3318.524549702964,61.114216,241.826,1750.0,15.529276,0.0,0.0,5.0,0.0,142.0,0.0,232,20.88,10993.32
05021,2005,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3816.0,18.119791759968635,3380.538433339106,61.114216,241.826,1750.0,15.529276,0.0,0.0,3.0,0.0,132.0,0.0,165,14.85,10993.32
05021,2006,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3789.0,17.95975749603742,3757.149485972946,61.114216,241.826,1750.0,15.529276,0.0,0.0,3.0,0.0,114.0,0.0,406,36.54,10993.32
05021,2007,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3747.0,17.911076779992708,3725.43228425243,61.114216,241.826,1750.0,15.529276,0.0,0.0,2.0,0.0,94.0,0.0,139,12.51,10993.32
05021,2008,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3724.0,17.387920348997973,3888.113388021679,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,53.0,0.0,251,22.59,10993.32
05021,2009,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3688.0,18.03769809680383,3273.302381671648,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,37.0,0.0,294,26.459999999999997,10993.32
05021,2010,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3652.0,18.087551439659286,3715.7126070505446,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,19.0,0.0,277,24.93,10993.32
05021,2011,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3618.0,17.513128063490214,4189.33976320178,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,0.0,0.0,330,29.7,10993.32
05021,2012,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3575.0,17.923096542285382,3444.833168924232,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,18.0,0.0,532,47.879999999999995,10993.32
05021,2013,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3550.0,18.04652844272134,3440.850306881798,61.114216,241.826,1750.0,15.529276,0.0,0.0,1.0,0.0,3.0,0.0,18,1.6199999999999999,10993.32
05021,2014,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3502.0,18.28705488075838,3132.063256363881,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,10.0,0.0,53,4.77,10993.32
05021,2015,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3466.0,18.77231824291337,2448.654387571624,61.114216,241.826,1750.0,15.529276,0.0,0.0,1.0,0.0,3.0,0.0,26,2.34,10993.32
05021,2016,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3435.0,18.713776186871108,3069.7762446416423,61.114216,241.826,1750.0,15.529276,0.0,0.0,1.0,0.0,12.0,0.0,389,35.01,10993.32
05021,2017,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,3393.0,18.390440042802307,3476.976029421256,61.114216,241.826,1750.0,15.529276,0.0,0.0,2.0,0.0,3.0,0.0,249,22.41,10993.32
05021,2018,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,4642.0,18.371074215432504,3354.4128863695946,61.114216,241.826,1750.0,15.529276,0.0,0.0,0.0,0.0,2.0,0.0,154,13.86,10993.32
05021,2019,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,4759.0,18.940047816929354,3140.18359774728,61.114216,241.826,1750.0,,0.0,0.0,0.0,0.0,0.0,0.0,69,6.21,10993.32
05021,2020,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,4872.0,18.559531728259543,3183.690025318296,61.114216,241.826,1750.0,,0.0,0.0,1.0,0.0,5.0,0.0,11,0.99,10993.32
05021,2021,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,4962.0,18.10389535709932,2997.6021835595075,61.114216,241.826,1750.0,,0.0,,0.0,0.0,4.0,0.0,22,1.98,10993.32
05021,2022,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,5042.0,17.692789162988117,4028.011125020689,61.114216,241.826,1750.0,,0.0,,0.0,0.0,7.0,,42,3.78,10993.32
05021,2023,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,5130.0,18.65948017635492,3153.623158455756,61.114216,241.826,1750.0,,0.0,,2.0,1.0,1.0,,92,8.28,10993.32
05021,2024,ALEJANDRÍA,ANTIOQUIA,0,0,0,0,0,0,0,0,0,5196.0,19.05575616922947,2738.594267614859,,,,,,,,,,,98,8.82,10993.32
05030,2001,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,26027.0,18.146481984549563,2112.432022526164,29.878857,247.85628,1400.0,24.321695,0.0,0.0,,3.0,155.0,,154,13.86,7353.45
05030,2002,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,26294.0,18.588280538111235,2108.5954179836604,29.878857,247.85628,1400.0,24.321695,0.0,0.0,,,167.0,,91,8.19,7353.45
05030,2003,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,26571.0,18.48618273701472,2481.6421276705,29.878857,247.85628,1400.0,24.321695,0.0,0.0,27.0,2.0,141.0,0.0,58,5.22,7353.45
05030,2004,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,26858.0,18.259812628257,2370.820499346785,29.878857,247.85628,1400.0,24.321695,0.0,0.0,13.0,0.0,59.0,0.0,186,16.74,7353.45
05030,2005,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,27155.0,18.323778575390907,2611.79284930372,29.878857,247.85628,1400.0,24.321695,0.0,0.0,6.0,0.0,102.0,0.0,128,11.52,7353.45
05030,2006,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,27455.0,18.06288259421756,2787.8392477139737,29.878857,247.85628,1400.0,24.321695,0.0,0.0,8.0,1.0,77.0,0.0,219,19.71,7353.45
05030,2007,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,27709.0,17.949567877143007,2886.248871549732,29.878857,247.85628,1400.0,24.321695,0.0,0.0,18.0,0.0,42.0,0.0,208,18.72,7353.45
05030,2008,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,27950.0,17.450574401533068,3372.742757677604,29.878857,247.85628,1400.0,24.321695,0.0,0.0,15.0,1.0,119.0,0.0,236,21.24,7353.45
05030,2009,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,28192.0,18.19289346868232,2210.006158537208,29.878857,247.85628,1400.0,24.321695,0.0,0.0,8.0,0.0,52.0,0.0,129,11.61,7353.45
05030,2010,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,28433.0,18.33986944088715,3227.150054207248,29.878857,247.85628,1400.0,24.321695,0.0,0.0,10.0,0.0,36.0,0.0,198,17.82,7353.45
05030,2011,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,28664.0,17.63158573255558,3029.3602040978963,29.878857,247.85628,1400.0,24.321695,0.0,0.0,17.0,0.0,124.0,0.0,575,51.75,7353.45
05030,2012,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,28897.0,18.035364735510324,2442.516171972909,29.878857,247.85628,1400.0,24.321695,0.0,0.0,26.0,0.0,85.0,0.0,140,12.6,7353.45
05030,2013,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,29117.0,18.30755683226944,2506.9391274119566,29.878857,247.85628,1400.0,24.321695,0.0,0.0,25.0,0.0,176.0,0.0,87,7.83,7353.45
05030,2014,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,29339.0,18.5852295850796,2091.628952864116,29.878857,247.85628,1400.0,24.321695,0.0,0.0,11.0,0.0,142.0,0.0,128,11.52,7353.45
05030,2015,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,29555.0,19.09647408640056,1697.2292773370968,29.878857,247.85628,1400.0,24.321695,0.0,0.0,8.0,0.0,90.0,0.0,50,4.5,7353.45
05030,2016,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,29770.0,19.139492522056205,2291.7078994442604,29.878857,247.85628,1400.0,24.321695,0.0,0.0,9.0,0.0,57.0,0.0,247,22.23,7353.45
05030,2017,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,29980.0,18.582902351997483,2567.6799063876,29.878857,247.85628,1400.0,24.321695,0.0,0.0,13.0,0.0,28.0,0.0,409,36.809999999999995,7353.45
05030,2018,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,30230.0,18.55735011137625,2547.997708306162,29.878857,247.85628,1400.0,24.321695,0.0,0.0,5.0,1.0,21.0,0.0,86,7.739999999999999,7353.45
05030,2019,AMAGÁ,ANTIOQUIA,0,0,0,0,0,0,0,0,0,30729.0,19.18120607093008,2184.3720792726126,29.878857,247.85628,1400.0,,0.0,0.0,15.0,0.0,11.0,0.0,187,16.83,7353.45
