COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha,baseline_forest,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,proyectos_carbono_co,proyectos_berkeley_co,proyectos_offsetsdb_co,proyectos_cdm_co,poblacion_dane,temp_media_c,prec_anual_mm,anio_inicio_tratamiento_alta_confianza,tratado_alta_confianza,anio_inicio_tratamiento_todas_fuentes,tratado_todas_fuentes,anio_inicio_tratamiento_alta_confianza_sinfiltro,tratado_alta_confianza_sinfiltro,anio_inicio_tratamiento_todas_fuentes_sinfiltro,tratado_todas_fuentes_sinfiltro,anio_inicio_tratamiento_alta_confianza_redd,tratado_alta_confianza_redd,anio_inicio_tratamiento_todas_fuentes_redd,tratado_todas_fuentes_redd
05001,MEDELLÍN,ANTIOQUIA,2001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2098618.0,16.37851027222394,1673.041290833651,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2129874.0,16.772195756269475,1705.2849694028312,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2159609.0,16.68286599084752,1921.9295603957555,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2187831.0,16.50703267677896,2024.7828348985431,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2214494.0,16.644351923005587,1973.379448115292,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2239003.0,16.37179577013339,2117.3314497805773,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2265244.0,16.331578299280263,2138.053867587804,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2291378.0,15.8456984991481,2620.170144577736,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2317336.0,16.513970406860345,1853.4200537793072,,0,2010.0,0,2016.0,0,2010.0,0,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2343049.0,16.711832625467732,2457.865036819015,,0,2010.0,1,2016.0,0,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2368282.0,16.010738254540602,2487.2592018304413,,0,2010.0,1,2016.0,0,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2393011.0,16.268038462757488,1873.3688906481048,,0,2010.0,1,2016.0,0,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2417325.0,16.55030864941031,1834.155729835824,,0,2010.0,1,2016.0,0,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2441123.0,16.738918024599936,1598.914851573963,,0,2010.0,1,2016.0,0,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2464322.0,17.191504551835408,1224.197702913042,,0,2010.0,1,2016.0,0,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2486723.0,17.29129695684953,1714.2328781501385,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2508452.0,16.796380499342664,1852.330701433837,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2427133.0,16.716595021832152,1896.960422619445,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2019,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2455336.0,17.254955242063964,1610.6821800895873,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2020,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2489955.0,17.242801455656966,1745.5102394677765,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2021,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2507620.0,16.572993279199213,1819.950812594581,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2514709.0,16.278914003714238,2320.255903459564,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2023,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2518480.0,17.24051840028583,1758.4179677194902,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05001,MEDELLÍN,ANTIOQUIA,2024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2524747.0,17.806170634500692,1839.3720855606027,,0,2010.0,1,2016.0,1,2010.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20966.0,17.66006755500187,2241.250587084915,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20759.0,18.03038766336772,2256.2247459082914,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20570.0,17.99381447976896,2438.361521115614,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20401.0,17.80966784661701,2517.3180152921286,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20249.0,17.880605017389218,2648.6171929200304,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20113.0,17.736946823131166,2673.069549411853,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20022.0,17.49464425302748,2792.9766711740667,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19930.0,17.108054489506817,3291.615572338585,,0,2009.0,0,,0,2009.0,0,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19853.0,17.701785122798135,2195.518922690781,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19750.0,17.824339590736457,3262.099720748755,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19672.0,17.25101930503652,3149.2656522750294,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19570.0,17.715427520197427,2455.513790402158,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19478.0,17.835892097878133,2522.916048540152,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19382.0,18.167523326160097,2011.6365998096296,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19290.0,18.618881388687164,1747.637875026218,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19195.0,18.63501421818364,2243.119278350696,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19096.0,18.14636269832273,2712.2261086328213,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20368.0,18.28757269457154,2392.0338409148662,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2019,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20612.0,18.739890833103185,2157.774743789851,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2020,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20878.0,18.35160494140438,2382.2612766735147,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2021,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20962.0,17.752242211426783,2372.657841009396,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21000.0,17.308652996512702,3144.0369453685,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2023,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21030.0,18.355267719283223,2304.4091874665205,,0,2009.0,1,,0,2009.0,1,,0,,0
05002,ABEJORRAL,ANTIOQUIA,2024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21121.0,18.88363888490744,2346.157773712388,,0,2009.0,1,,0,2009.0,1,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2912.0,13.870270907823356,2396.1224636869365,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2856.0,14.217664158885656,2051.993070908752,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2799.0,14.238908978376394,2275.335246818812,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2744.0,14.005108197599949,2031.4479720804864,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2690.0,14.228302960989987,2206.958990233285,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2636.0,14.04025974397125,2275.655644983839,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2570.0,13.96216643034415,2496.897985943828,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2504.0,13.586513019392353,2775.3728541153023,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2458.0,14.181246321947809,2254.701396629012,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2397.0,14.370137499709957,2660.9218789410024,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2336.0,13.759328671830398,2795.530100450376,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2290.0,13.909891427129324,2050.23584231344,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2231.0,14.197563760118529,2152.128897125472,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2175.0,14.27076367737075,2086.528958002777,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2128.0,14.675669130746645,2070.0597612139622,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2075.0,14.790104582587285,2146.459777626355,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2019.0,14.308958516822518,2253.375901548686,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2718.0,14.178956742187768,2450.411460241696,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2019,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2745.0,14.653768985320497,2100.124977489541,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2020,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2783.0,14.427871170792269,2100.2194168806886,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2021,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2797.0,14.032644618863625,2185.158597193304,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2792.0,13.811846209200349,2679.878324110897,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2023,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2782.0,14.647603726118025,2019.767293832436,,0,,0,,0,,0,,0,,0
05004,ABRIAQUÍ,ANTIOQUIA,2024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2810.0,15.066199031876051,2035.284609533074,,0,,0,,0,,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4053.0,17.95942108178094,3355.694680572633,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3978.0,18.367550790045527,2967.7676958932243,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3912.0,18.21643011943038,3465.0980838745045,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3858.0,18.02510805150954,3318.524549702964,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3816.0,18.119791759968635,3380.538433339106,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3789.0,17.95975749603742,3757.149485972946,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3747.0,17.911076779992708,3725.43228425243,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3724.0,17.387920348997973,3888.113388021679,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3688.0,18.03769809680383,3273.302381671648,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3652.0,18.087551439659286,3715.7126070505446,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3618.0,17.513128063490214,4189.33976320178,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3575.0,17.923096542285382,3444.833168924232,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3550.0,18.04652844272134,3440.850306881798,,0,,0,2014.0,0,2014.0,0,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3502.0,18.28705488075838,3132.063256363881,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3466.0,18.77231824291337,2448.654387571624,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3435.0,18.713776186871108,3069.7762446416423,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3393.0,18.390440042802307,3476.976029421256,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4642.0,18.371074215432504,3354.4128863695946,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2019,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4759.0,18.940047816929354,3140.18359774728,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2020,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4872.0,18.559531728259543,3183.690025318296,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2021,0,0.0,0.0,0,0,0,0,0,0,0,0,0,4962.0,18.10389535709932,2997.6021835595075,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5042.0,17.692789162988117,4028.011125020689,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2023,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5130.0,18.65948017635492,3153.623158455756,,0,,0,2014.0,1,2014.0,1,,0,,0
05021,ALEJANDRÍA,ANTIOQUIA,2024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5196.0,19.05575616922947,2738.594267614859,,0,,0,2014.0,1,2014.0,1,,0,,0
05030,AMAGÁ,ANTIOQUIA,2001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26027.0,18.146481984549563,2112.432022526164,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26294.0,18.588280538111235,2108.5954179836604,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26571.0,18.48618273701472,2481.6421276705,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26858.0,18.259812628257,2370.820499346785,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27155.0,18.323778575390907,2611.79284930372,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27455.0,18.06288259421756,2787.8392477139737,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27709.0,17.949567877143007,2886.248871549732,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27950.0,17.450574401533068,3372.742757677604,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28192.0,18.19289346868232,2210.006158537208,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28433.0,18.33986944088715,3227.150054207248,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28664.0,17.63158573255558,3029.3602040978963,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,28897.0,18.035364735510324,2442.516171972909,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29117.0,18.30755683226944,2506.9391274119566,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29339.0,18.5852295850796,2091.628952864116,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29555.0,19.09647408640056,1697.2292773370968,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29770.0,19.139492522056205,2291.7078994442604,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29980.0,18.582902351997483,2567.6799063876,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,30230.0,18.55735011137625,2547.997708306162,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2019,0,0.0,0.0,0,0,0,0,0,0,0,0,0,30729.0,19.18120607093008,2184.3720792726126,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2020,0,0.0,0.0,0,0,0,0,0,0,0,0,0,31279.0,18.99568772619107,2321.6840683832497,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2021,0,0.0,0.0,0,0,0,0,0,0,0,0,0,31668.0,18.19436362516561,2448.9587673572723,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,31974.0,17.866070539608046,2980.6566324232585,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2023,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32238.0,18.929603564578336,2267.5531769422714,,0,,0,,0,,0,,0,,0
05030,AMAGÁ,ANTIOQUIA,2024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32595.0,19.51394978531042,2397.352935380609,,0,,0,,0,,0,,0,,0
05031,AMALFI,ANTIOQUIA,2001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20019.0,20.574049631034427,3232.440277965112,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20139.0,20.98404793967341,2760.088086037242,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20262.0,20.87193385635421,3347.265481262309,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20391.0,20.73533830722836,3098.3284489782864,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20525.0,20.771656732634856,3201.276947870615,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20665.0,20.612875956933337,3184.547812015362,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2007,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20826.0,20.53118461478686,3586.249420585198,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20985.0,20.023468101803104,3343.354349100507,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2009,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21138.0,20.610392785766845,2987.758658958336,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2010,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21295.0,20.66944942238484,4035.787695636828,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2011,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21449.0,20.15988744246925,3685.472035885922,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2012,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21615.0,20.630237340513123,3303.3981605112454,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21768.0,20.68985994334737,3137.219253707954,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21932.0,20.965335504816004,2988.91327904054,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22088.0,21.56645649650904,2848.6858054128,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22253.0,21.42521901184544,3006.223649742992,,0,,0,2017.0,0,2017.0,0,,0,,0
05031,AMALFI,ANTIOQUIA,2017,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22414.0,21.194440243797505,3091.510898549919,,0,,0,2017.0,1,2017.0,1,,0,,0
