COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha
05001,MEDELLÍN,ANTIOQUIA,2001,2181,196.29
05001,MEDELLÍN,ANTIOQUIA,2002,1467,132.03
05001,MEDELLÍN,ANTIOQUIA,2003,384,34.56
05001,MEDELLÍN,ANTIOQUIA,2004,1924,173.16
05001,MEDELLÍN,ANTIOQUIA,2005,1431,128.79
05001,MEDELLÍN,ANTIOQUIA,2006,1855,166.95
05001,MEDELLÍN,ANTIOQUIA,2007,1484,133.56
05001,MEDELLÍN,ANTIOQUIA,2008,1140,102.6
05001,MEDELLÍN,ANTIOQUIA,2009,2124,191.16
05001,MEDELLÍN,ANTIOQUIA,2010,924,83.16
05001,MEDELLÍN,ANTIOQUIA,2011,1054,94.86
05001,MEDELLÍN,ANTIOQUIA,2012,1383,124.47
05001,MEDELLÍN,ANTIOQUIA,2013,721,64.89
05001,MEDELLÍN,ANTIOQUIA,2014,964,86.75999999999999
05001,MEDELLÍN,ANTIOQUIA,2015,473,42.57
05001,MEDELLÍN,ANTIOQUIA,2016,839,75.50999999999999
05001,MEDELLÍN,ANTIOQUIA,2017,1611,144.98999999999998
05001,MEDELLÍN,ANTIOQUIA,2018,809,72.81
05001,MEDELLÍN,ANTIOQUIA,2019,1332,119.88
05001,MEDELLÍN,ANTIOQUIA,2020,708,63.72
05001,MEDELLÍN,ANTIOQUIA,2021,817,73.53
05001,MEDELLÍN,ANTIOQUIA,2022,758,68.22
05001,MEDELLÍN,ANTIOQUIA,2023,809,72.81
05001,MEDELLÍN,ANTIOQUIA,2024,1089,98.00999999999999
05002,ABEJORRAL,ANTIOQUIA,2001,1418,127.61999999999999
05002,ABEJORRAL,ANTIOQUIA,2002,707,63.629999999999995
05002,ABEJORRAL,ANTIOQUIA,2003,500,45.0
05002,ABEJORRAL,ANTIOQUIA,2004,884,79.56
05002,ABEJORRAL,ANTIOQUIA,2005,502,45.18
05002,ABEJORRAL,ANTIOQUIA,2006,1071,96.39
05002,ABEJORRAL,ANTIOQUIA,2007,433,38.97
05002,ABEJORRAL,ANTIOQUIA,2008,903,81.27
05002,ABEJORRAL,ANTIOQUIA,2009,987,88.83
05002,ABEJORRAL,ANTIOQUIA,2010,687,61.83
05002,ABEJORRAL,ANTIOQUIA,2011,1230,110.7
05002,ABEJORRAL,ANTIOQUIA,2012,1025,92.25
05002,ABEJORRAL,ANTIOQUIA,2013,337,30.33
05002,ABEJORRAL,ANTIOQUIA,2014,504,45.36
05002,ABEJORRAL,ANTIOQUIA,2015,310,27.9
05002,ABEJORRAL,ANTIOQUIA,2016,1268,114.11999999999999
05002,ABEJORRAL,ANTIOQUIA,2017,2281,205.29
05002,ABEJORRAL,ANTIOQUIA,2018,2680,241.2
05002,ABEJORRAL,ANTIOQUIA,2019,2473,222.57
05002,ABEJORRAL,ANTIOQUIA,2020,2041,183.69
05002,ABEJORRAL,ANTIOQUIA,2021,1543,138.87
05002,ABEJORRAL,ANTIOQUIA,2022,1905,171.45
05002,ABEJORRAL,ANTIOQUIA,2023,3271,294.39
05002,ABEJORRAL,ANTIOQUIA,2024,2154,193.85999999999999
05004,ABRIAQUÍ,ANTIOQUIA,2001,273,24.57
05004,ABRIAQUÍ,ANTIOQUIA,2002,144,12.959999999999999
05004,ABRIAQUÍ,ANTIOQUIA,2003,153,13.77
05004,ABRIAQUÍ,ANTIOQUIA,2004,154,13.86
05004,ABRIAQUÍ,ANTIOQUIA,2005,216,19.439999999999998
05004,ABRIAQUÍ,ANTIOQUIA,2006,445,40.05
05004,ABRIAQUÍ,ANTIOQUIA,2007,316,28.439999999999998
05004,ABRIAQUÍ,ANTIOQUIA,2008,457,41.129999999999995
05004,ABRIAQUÍ,ANTIOQUIA,2009,877,78.92999999999999
05004,ABRIAQUÍ,ANTIOQUIA,2010,281,25.29
05004,ABRIAQUÍ,ANTIOQUIA,2011,304,27.36
05004,ABRIAQUÍ,ANTIOQUIA,2012,698,62.82
05004,ABRIAQUÍ,ANTIOQUIA,2013,156,14.04
05004,ABRIAQUÍ,ANTIOQUIA,2014,264,23.759999999999998
05004,ABRIAQUÍ,ANTIOQUIA,2015,319,28.709999999999997
05004,ABRIAQUÍ,ANTIOQUIA,2016,555,49.949999999999996
05004,ABRIAQUÍ,ANTIOQUIA,2017,2675,240.75
05004,ABRIAQUÍ,ANTIOQUIA,2018,709,63.809999999999995
05004,ABRIAQUÍ,ANTIOQUIA,2019,1673,150.57
05004,ABRIAQUÍ,ANTIOQUIA,2020,600,54.0
05004,ABRIAQUÍ,ANTIOQUIA,2021,479,43.11
05004,ABRIAQUÍ,ANTIOQUIA,2022,987,88.83
05004,ABRIAQUÍ,ANTIOQUIA,2023,688,61.919999999999995
05004,ABRIAQUÍ,ANTIOQUIA,2024,1137,102.33
05021,ALEJANDRÍA,ANTIOQUIA,2001,73,6.569999999999999
05021,ALEJANDRÍA,ANTIOQUIA,2002,148,13.32
05021,ALEJANDRÍA,ANTIOQUIA,2003,109,9.81
05021,ALEJANDRÍA,ANTIOQUIA,2004,232,20.88
05021,ALEJANDRÍA,ANTIOQUIA,2005,165,14.85
05021,ALEJANDRÍA,ANTIOQUIA,2006,406,36.54
05021,ALEJANDRÍA,ANTIOQUIA,2007,139,12.51
05021,ALEJANDRÍA,ANTIOQUIA,2008,251,22.59
05021,ALEJANDRÍA,ANTIOQUIA,2009,294,26.459999999999997
05021,ALEJANDRÍA,ANTIOQUIA,2010,277,24.93
05021,ALEJANDRÍA,ANTIOQUIA,2011,330,29.7
05021,ALEJANDRÍA,ANTIOQUIA,2012,532,47.879999999999995
05021,ALEJANDRÍA,ANTIOQUIA,2013,18,1.6199999999999999
05021,ALEJANDRÍA,ANTIOQUIA,2014,53,4.77
05021,ALEJANDRÍA,ANTIOQUIA,2015,26,2.34
05021,ALEJANDRÍA,ANTIOQUIA,2016,389,35.01
05021,ALEJANDRÍA,ANTIOQUIA,2017,249,22.41
05021,ALEJANDRÍA,ANTIOQUIA,2018,154,13.86
05021,ALEJANDRÍA,ANTIOQUIA,2019,69,6.21
05021,ALEJANDRÍA,ANTIOQUIA,2020,11,0.99
05021,ALEJANDRÍA,ANTIOQUIA,2021,22,1.98
05021,ALEJANDRÍA,ANTIOQUIA,2022,42,3.78
05021,ALEJANDRÍA,ANTIOQUIA,2023,92,8.28
05021,ALEJANDRÍA,ANTIOQUIA,2024,98,8.82
05030,AMAGÁ,ANTIOQUIA,2001,154,13.86
05030,AMAGÁ,ANTIOQUIA,2002,91,8.19
05030,AMAGÁ,ANTIOQUIA,2003,58,5.22
05030,AMAGÁ,ANTIOQUIA,2004,186,16.74
05030,AMAGÁ,ANTIOQUIA,2005,128,11.52
05030,AMAGÁ,ANTIOQUIA,2006,219,19.71
05030,AMAGÁ,ANTIOQUIA,2007,208,18.72
05030,AMAGÁ,ANTIOQUIA,2008,236,21.24
05030,AMAGÁ,ANTIOQUIA,2009,129,11.61
05030,AMAGÁ,ANTIOQUIA,2010,198,17.82
05030,AMAGÁ,ANTIOQUIA,2011,575,51.75
05030,AMAGÁ,ANTIOQUIA,2012,140,12.6
05030,AMAGÁ,ANTIOQUIA,2013,87,7.83
05030,AMAGÁ,ANTIOQUIA,2014,128,11.52
05030,AMAGÁ,ANTIOQUIA,2015,50,4.5
05030,AMAGÁ,ANTIOQUIA,2016,247,22.23
05030,AMAGÁ,ANTIOQUIA,2017,409,36.809999999999995
05030,AMAGÁ,ANTIOQUIA,2018,86,7.739999999999999
05030,AMAGÁ,ANTIOQUIA,2019,187,16.83
05030,AMAGÁ,ANTIOQUIA,2020,119,10.709999999999999
05030,AMAGÁ,ANTIOQUIA,2021,185,16.65
05030,AMAGÁ,ANTIOQUIA,2022,179,16.11
05030,AMAGÁ,ANTIOQUIA,2023,169,15.209999999999999
05030,AMAGÁ,ANTIOQUIA,2024,104,9.36
05031,AMALFI,ANTIOQUIA,2001,3008,270.71999999999997
05031,AMALFI,ANTIOQUIA,2002,2523,227.07
05031,AMALFI,ANTIOQUIA,2003,1400,126.0
05031,AMALFI,ANTIOQUIA,2004,6173,555.5699999999999
05031,AMALFI,ANTIOQUIA,2005,4169,375.21
05031,AMALFI,ANTIOQUIA,2006,9507,855.63
05031,AMALFI,ANTIOQUIA,2007,4969,447.21
05031,AMALFI,ANTIOQUIA,2008,5014,451.26
05031,AMALFI,ANTIOQUIA,2009,5095,458.55
05031,AMALFI,ANTIOQUIA,2010,5710,513.9
05031,AMALFI,ANTIOQUIA,2011,6120,550.8
05031,AMALFI,ANTIOQUIA,2012,10227,920.43
05031,AMALFI,ANTIOQUIA,2013,2910,261.9
05031,AMALFI,ANTIOQUIA,2014,4163,374.66999999999996
05031,AMALFI,ANTIOQUIA,2015,2361,212.48999999999998
05031,AMALFI,ANTIOQUIA,2016,11099,998.91
05031,AMALFI,ANTIOQUIA,2017,16658,1499.22
05031,AMALFI,ANTIOQUIA,2018,8697,782.73
05031,AMALFI,ANTIOQUIA,2019,7873,708.5699999999999
05031,AMALFI,ANTIOQUIA,2020,10477,942.93
05031,AMALFI,ANTIOQUIA,2021,10992,989.28
05031,AMALFI,ANTIOQUIA,2022,8623,776.0699999999999
05031,AMALFI,ANTIOQUIA,2023,12041,1083.69
05031,AMALFI,ANTIOQUIA,2024,6316,568.4399999999999
05034,ANDES,ANTIOQUIA,2001,633,56.97
05034,ANDES,ANTIOQUIA,2002,910,81.89999999999999
05034,ANDES,ANTIOQUIA,2003,500,45.0
05034,ANDES,ANTIOQUIA,2004,1383,124.47
05034,ANDES,ANTIOQUIA,2005,924,83.16
05034,ANDES,ANTIOQUIA,2006,1874,168.66
05034,ANDES,ANTIOQUIA,2007,768,69.12
05034,ANDES,ANTIOQUIA,2008,1169,105.21
05034,ANDES,ANTIOQUIA,2009,2007,180.63
05034,ANDES,ANTIOQUIA,2010,736,66.24
05034,ANDES,ANTIOQUIA,2011,2972,267.48
05034,ANDES,ANTIOQUIA,2012,1429,128.60999999999999
05034,ANDES,ANTIOQUIA,2013,883,79.47
05034,ANDES,ANTIOQUIA,2014,1199,107.91
05034,ANDES,ANTIOQUIA,2015,778,70.02
05034,ANDES,ANTIOQUIA,2016,3479,313.11
05034,ANDES,ANTIOQUIA,2017,8798,791.8199999999999
05034,ANDES,ANTIOQUIA,2018,3752,337.68
05034,ANDES,ANTIOQUIA,2019,2937,264.33
05034,ANDES,ANTIOQUIA,2020,2730,245.7
05034,ANDES,ANTIOQUIA,2021,1161,104.49
05034,ANDES,ANTIOQUIA,2022,1149,103.41
05034,ANDES,ANTIOQUIA,2023,3123,281.07
05034,ANDES,ANTIOQUIA,2024,3033,272.96999999999997
05036,ANGELÓPOLIS,ANTIOQUIA,2001,175,15.75
05036,ANGELÓPOLIS,ANTIOQUIA,2002,167,15.03
05036,ANGELÓPOLIS,ANTIOQUIA,2003,122,10.98
05036,ANGELÓPOLIS,ANTIOQUIA,2004,341,30.689999999999998
05036,ANGELÓPOLIS,ANTIOQUIA,2005,196,17.64
05036,ANGELÓPOLIS,ANTIOQUIA,2006,137,12.33
05036,ANGELÓPOLIS,ANTIOQUIA,2007,147,13.229999999999999
05036,ANGELÓPOLIS,ANTIOQUIA,2008,137,12.33
05036,ANGELÓPOLIS,ANTIOQUIA,2009,232,20.88
05036,ANGELÓPOLIS,ANTIOQUIA,2010,105,9.45
05036,ANGELÓPOLIS,ANTIOQUIA,2011,176,15.84
05036,ANGELÓPOLIS,ANTIOQUIA,2012,98,8.82
05036,ANGELÓPOLIS,ANTIOQUIA,2013,26,2.34
05036,ANGELÓPOLIS,ANTIOQUIA,2014,109,9.81
05036,ANGELÓPOLIS,ANTIOQUIA,2015,33,2.9699999999999998
05036,ANGELÓPOLIS,ANTIOQUIA,2016,34,3.06
05036,ANGELÓPOLIS,ANTIOQUIA,2017,278,25.02
05036,ANGELÓPOLIS,ANTIOQUIA,2018,147,13.229999999999999
05036,ANGELÓPOLIS,ANTIOQUIA,2019,17,1.53
05036,ANGELÓPOLIS,ANTIOQUIA,2020,19,1.71
05036,ANGELÓPOLIS,ANTIOQUIA,2021,146,13.139999999999999
05036,ANGELÓPOLIS,ANTIOQUIA,2022,75,6.75
05036,ANGELÓPOLIS,ANTIOQUIA,2023,303,27.27
05036,ANGELÓPOLIS,ANTIOQUIA,2024,389,35.01
05038,ANGOSTURA,ANTIOQUIA,2001,1461,131.49
05038,ANGOSTURA,ANTIOQUIA,2002,1779,160.10999999999999
05038,ANGOSTURA,ANTIOQUIA,2003,1240,111.6
05038,ANGOSTURA,ANTIOQUIA,2004,3766,338.94
05038,ANGOSTURA,ANTIOQUIA,2005,2152,193.68
05038,ANGOSTURA,ANTIOQUIA,2006,5466,491.94
05038,ANGOSTURA,ANTIOQUIA,2007,3057,275.13
05038,ANGOSTURA,ANTIOQUIA,2008,2255,202.95
05038,ANGOSTURA,ANTIOQUIA,2009,3628,326.52
05038,ANGOSTURA,ANTIOQUIA,2010,2175,195.75
05038,ANGOSTURA,ANTIOQUIA,2011,2110,189.9
05038,ANGOSTURA,ANTIOQUIA,2012,4407,396.63
05038,ANGOSTURA,ANTIOQUIA,2013,3223,290.07
05038,ANGOSTURA,ANTIOQUIA,2014,1931,173.79
05038,ANGOSTURA,ANTIOQUIA,2015,2631,236.79
05038,ANGOSTURA,ANTIOQUIA,2016,5140,462.59999999999997
05038,ANGOSTURA,ANTIOQUIA,2017,6895,620.55
05038,ANGOSTURA,ANTIOQUIA,2018,3241,291.69
05038,ANGOSTURA,ANTIOQUIA,2019,5236,471.24
05038,ANGOSTURA,ANTIOQUIA,2020,3608,324.71999999999997
05038,ANGOSTURA,ANTIOQUIA,2021,2165,194.85
05038,ANGOSTURA,ANTIOQUIA,2022,1340,120.6
05038,ANGOSTURA,ANTIOQUIA,2023,2782,250.38
05038,ANGOSTURA,ANTIOQUIA,2024,1137,102.33
05040,ANORÍ,ANTIOQUIA,2001,4877,438.93
05040,ANORÍ,ANTIOQUIA,2002,6623,596.0699999999999
05040,ANORÍ,ANTIOQUIA,2003,7840,705.6
05040,ANORÍ,ANTIOQUIA,2004,9606,864.54
05040,ANORÍ,ANTIOQUIA,2005,6089,548.01
05040,ANORÍ,ANTIOQUIA,2006,9571,861.39
05040,ANORÍ,ANTIOQUIA,2007,6064,545.76
05040,ANORÍ,ANTIOQUIA,2008,5962,536.5799999999999
05040,ANORÍ,ANTIOQUIA,2009,5601,504.09
05040,ANORÍ,ANTIOQUIA,2010,5413,487.16999999999996
05040,ANORÍ,ANTIOQUIA,2011,4970,447.3
05040,ANORÍ,ANTIOQUIA,2012,7751,697.5899999999999
05040,ANORÍ,ANTIOQUIA,2013,2297,206.73
05040,ANORÍ,ANTIOQUIA,2014,5734,516.06
05040,ANORÍ,ANTIOQUIA,2015,4296,386.64
05040,ANORÍ,ANTIOQUIA,2016,9056,815.04
05040,ANORÍ,ANTIOQUIA,2017,19305,1737.45
05040,ANORÍ,ANTIOQUIA,2018,12302,1107.18
05040,ANORÍ,ANTIOQUIA,2019,13236,1191.24
05040,ANORÍ,ANTIOQUIA,2020,18263,1643.6699999999998
05040,ANORÍ,ANTIOQUIA,2021,13313,1198.1699999999998
05040,ANORÍ,ANTIOQUIA,2022,10921,982.89
05040,ANORÍ,ANTIOQUIA,2023,8882,799.38
05040,ANORÍ,ANTIOQUIA,2024,7067,636.03
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2001,3218,289.62
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2002,513,46.17
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2003,467,42.03
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2004,254,22.86
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2005,861,77.49
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2006,744,66.96
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2007,636,57.239999999999995
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2008,592,53.28
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2009,1106,99.53999999999999
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2010,1286,115.74
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2011,1089,98.00999999999999
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2012,1293,116.36999999999999
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2013,321,28.89
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2014,556,50.04
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2015,198,17.82
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2016,299,26.91
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2017,672,60.48
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2018,169,15.209999999999999
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2019,248,22.32
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2020,270,24.3
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2021,91,8.19
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2022,471,42.39
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2023,479,43.11
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,2024,616,55.44
05044,ANZÁ,ANTIOQUIA,2001,1884,169.56
05044,ANZÁ,ANTIOQUIA,2002,819,73.71
05044,ANZÁ,ANTIOQUIA,2003,445,40.05
05044,ANZÁ,ANTIOQUIA,2004,398,35.82
05044,ANZÁ,ANTIOQUIA,2005,1090,98.1
05044,ANZÁ,ANTIOQUIA,2006,574,51.66
05044,ANZÁ,ANTIOQUIA,2007,819,73.71
05044,ANZÁ,ANTIOQUIA,2008,667,60.03
05044,ANZÁ,ANTIOQUIA,2009,1942,174.78
05044,ANZÁ,ANTIOQUIA,2010,1035,93.14999999999999
05044,ANZÁ,ANTIOQUIA,2011,828,74.52
05044,ANZÁ,ANTIOQUIA,2012,778,70.02
05044,ANZÁ,ANTIOQUIA,2013,94,8.459999999999999
05044,ANZÁ,ANTIOQUIA,2014,254,22.86
05044,ANZÁ,ANTIOQUIA,2015,114,10.26
05044,ANZÁ,ANTIOQUIA,2016,486,43.739999999999995
05044,ANZÁ,ANTIOQUIA,2017,841,75.69
05044,ANZÁ,ANTIOQUIA,2018,321,28.89
05044,ANZÁ,ANTIOQUIA,2019,449,40.41
05044,ANZÁ,ANTIOQUIA,2020,270,24.3
05044,ANZÁ,ANTIOQUIA,2021,85,7.6499999999999995
05044,ANZÁ,ANTIOQUIA,2022,232,20.88
05044,ANZÁ,ANTIOQUIA,2023,763,68.67
05044,ANZÁ,ANTIOQUIA,2024,686,61.739999999999995
05045,APARTADÓ,ANTIOQUIA,2001,2228,200.51999999999998
05045,APARTADÓ,ANTIOQUIA,2002,1038,93.42
05045,APARTADÓ,ANTIOQUIA,2003,281,25.29
05045,APARTADÓ,ANTIOQUIA,2004,3111,279.99
05045,APARTADÓ,ANTIOQUIA,2005,2508,225.72
05045,APARTADÓ,ANTIOQUIA,2006,1996,179.64
05045,APARTADÓ,ANTIOQUIA,2007,3280,295.2
05045,APARTADÓ,ANTIOQUIA,2008,1960,176.4
05045,APARTADÓ,ANTIOQUIA,2009,3214,289.26
05045,APARTADÓ,ANTIOQUIA,2010,5211,468.99
05045,APARTADÓ,ANTIOQUIA,2011,1003,90.27
05045,APARTADÓ,ANTIOQUIA,2012,6975,627.75
05045,APARTADÓ,ANTIOQUIA,2013,1175,105.75
05045,APARTADÓ,ANTIOQUIA,2014,2114,190.26
05045,APARTADÓ,ANTIOQUIA,2015,1205,108.45
05045,APARTADÓ,ANTIOQUIA,2016,4398,395.82
05045,APARTADÓ,ANTIOQUIA,2017,7072,636.48
05045,APARTADÓ,ANTIOQUIA,2018,2423,218.07
05045,APARTADÓ,ANTIOQUIA,2019,1688,151.92
05045,APARTADÓ,ANTIOQUIA,2020,1689,152.01
05045,APARTADÓ,ANTIOQUIA,2021,1243,111.86999999999999
05045,APARTADÓ,ANTIOQUIA,2022,2234,201.06
05045,APARTADÓ,ANTIOQUIA,2023,2597,233.73
05045,APARTADÓ,ANTIOQUIA,2024,1921,172.89
05051,ARBOLETES,ANTIOQUIA,2001,5343,480.87
05051,ARBOLETES,ANTIOQUIA,2002,2316,208.44
05051,ARBOLETES,ANTIOQUIA,2003,2774,249.66
05051,ARBOLETES,ANTIOQUIA,2004,6159,554.31
05051,ARBOLETES,ANTIOQUIA,2005,3826,344.34
05051,ARBOLETES,ANTIOQUIA,2006,2583,232.47
05051,ARBOLETES,ANTIOQUIA,2007,1757,158.13
05051,ARBOLETES,ANTIOQUIA,2008,4491,404.19
05051,ARBOLETES,ANTIOQUIA,2009,3150,283.5
05051,ARBOLETES,ANTIOQUIA,2010,5024,452.15999999999997
05051,ARBOLETES,ANTIOQUIA,2011,1164,104.75999999999999
05051,ARBOLETES,ANTIOQUIA,2012,9365,842.85
05051,ARBOLETES,ANTIOQUIA,2013,1243,111.86999999999999
05051,ARBOLETES,ANTIOQUIA,2014,2246,202.14
05051,ARBOLETES,ANTIOQUIA,2015,410,36.9
05051,ARBOLETES,ANTIOQUIA,2016,2967,267.03
05051,ARBOLETES,ANTIOQUIA,2017,1675,150.75
05051,ARBOLETES,ANTIOQUIA,2018,1360,122.39999999999999
05051,ARBOLETES,ANTIOQUIA,2019,1758,158.22
05051,ARBOLETES,ANTIOQUIA,2020,2318,208.62
05051,ARBOLETES,ANTIOQUIA,2021,3146,283.14
05051,ARBOLETES,ANTIOQUIA,2022,1395,125.55
05051,ARBOLETES,ANTIOQUIA,2023,2804,252.35999999999999
05051,ARBOLETES,ANTIOQUIA,2024,3396,305.64
05055,ARGELIA,ANTIOQUIA,2001,539,48.51
05055,ARGELIA,ANTIOQUIA,2002,231,20.79
05055,ARGELIA,ANTIOQUIA,2003,189,17.009999999999998
05055,ARGELIA,ANTIOQUIA,2004,268,24.119999999999997
05055,ARGELIA,ANTIOQUIA,2005,717,64.53
05055,ARGELIA,ANTIOQUIA,2006,341,30.689999999999998
05055,ARGELIA,ANTIOQUIA,2007,191,17.189999999999998
05055,ARGELIA,ANTIOQUIA,2008,428,38.519999999999996
05055,ARGELIA,ANTIOQUIA,2009,629,56.61
05055,ARGELIA,ANTIOQUIA,2010,242,21.779999999999998
05055,ARGELIA,ANTIOQUIA,2011,334,30.06
05055,ARGELIA,ANTIOQUIA,2012,288,25.919999999999998
05055,ARGELIA,ANTIOQUIA,2013,234,21.06
05055,ARGELIA,ANTIOQUIA,2014,437,39.33
05055,ARGELIA,ANTIOQUIA,2015,217,19.529999999999998
05055,ARGELIA,ANTIOQUIA,2016,502,45.18
05055,ARGELIA,ANTIOQUIA,2017,2836,255.23999999999998
05055,ARGELIA,ANTIOQUIA,2018,1557,140.13
05055,ARGELIA,ANTIOQUIA,2019,1261,113.49
05055,ARGELIA,ANTIOQUIA,2020,1093,98.36999999999999
05055,ARGELIA,ANTIOQUIA,2021,1395,125.55
05055,ARGELIA,ANTIOQUIA,2022,1360,122.39999999999999
05055,ARGELIA,ANTIOQUIA,2023,949,85.41
05055,ARGELIA,ANTIOQUIA,2024,718,64.62
05059,ARMENIA,ANTIOQUIA,2001,397,35.73
05059,ARMENIA,ANTIOQUIA,2002,85,7.6499999999999995
05059,ARMENIA,ANTIOQUIA,2003,123,11.07
05059,ARMENIA,ANTIOQUIA,2004,110,9.9
05059,ARMENIA,ANTIOQUIA,2005,323,29.07
05059,ARMENIA,ANTIOQUIA,2006,87,7.83
05059,ARMENIA,ANTIOQUIA,2007,114,10.26
05059,ARMENIA,ANTIOQUIA,2008,32,2.88
05059,ARMENIA,ANTIOQUIA,2009,100,9.0
05059,ARMENIA,ANTIOQUIA,2010,130,11.7
05059,ARMENIA,ANTIOQUIA,2011,121,10.889999999999999
05059,ARMENIA,ANTIOQUIA,2012,97,8.73
05059,ARMENIA,ANTIOQUIA,2013,35,3.15
05059,ARMENIA,ANTIOQUIA,2014,75,6.75
05059,ARMENIA,ANTIOQUIA,2015,11,0.99
05059,ARMENIA,ANTIOQUIA,2016,15,1.3499999999999999
05059,ARMENIA,ANTIOQUIA,2017,200,18.0
05059,ARMENIA,ANTIOQUIA,2018,34,3.06
05059,ARMENIA,ANTIOQUIA,2019,35,3.15
05059,ARMENIA,ANTIOQUIA,2020,35,3.15
05059,ARMENIA,ANTIOQUIA,2021,43,3.8699999999999997
05059,ARMENIA,ANTIOQUIA,2022,36,3.2399999999999998
05059,ARMENIA,ANTIOQUIA,2023,73,6.569999999999999
05059,ARMENIA,ANTIOQUIA,2024,34,3.06
05079,BARBOSA,ANTIOQUIA,2001,90,8.1
05079,BARBOSA,ANTIOQUIA,2002,225,20.25
05079,BARBOSA,ANTIOQUIA,2003,342,30.779999999999998
05079,BARBOSA,ANTIOQUIA,2004,378,34.019999999999996
05079,BARBOSA,ANTIOQUIA,2005,339,30.509999999999998
05079,BARBOSA,ANTIOQUIA,2006,437,39.33
05079,BARBOSA,ANTIOQUIA,2007,162,14.58
05079,BARBOSA,ANTIOQUIA,2008,275,24.75
05079,BARBOSA,ANTIOQUIA,2009,433,38.97
05079,BARBOSA,ANTIOQUIA,2010,342,30.779999999999998
05079,BARBOSA,ANTIOQUIA,2011,500,45.0
05079,BARBOSA,ANTIOQUIA,2012,909,81.81
05079,BARBOSA,ANTIOQUIA,2013,34,3.06
05079,BARBOSA,ANTIOQUIA,2014,184,16.56
05079,BARBOSA,ANTIOQUIA,2015,153,13.77
05079,BARBOSA,ANTIOQUIA,2016,429,38.61
05079,BARBOSA,ANTIOQUIA,2017,1114,100.25999999999999
05079,BARBOSA,ANTIOQUIA,2018,384,34.56
05079,BARBOSA,ANTIOQUIA,2019,436,39.24
05079,BARBOSA,ANTIOQUIA,2020,146,13.139999999999999
05079,BARBOSA,ANTIOQUIA,2021,23,2.07
05079,BARBOSA,ANTIOQUIA,2022,124,11.16
05079,BARBOSA,ANTIOQUIA,2023,297,26.73
05079,BARBOSA,ANTIOQUIA,2024,363,32.67
05086,BELMIRA,ANTIOQUIA,2001,318,28.619999999999997
05086,BELMIRA,ANTIOQUIA,2002,182,16.38
05086,BELMIRA,ANTIOQUIA,2003,183,16.47
05086,BELMIRA,ANTIOQUIA,2004,436,39.24
05086,BELMIRA,ANTIOQUIA,2005,150,13.5
05086,BELMIRA,ANTIOQUIA,2006,672,60.48
05086,BELMIRA,ANTIOQUIA,2007,174,15.66
05086,BELMIRA,ANTIOQUIA,2008,230,20.7
05086,BELMIRA,ANTIOQUIA,2009,438,39.42
05086,BELMIRA,ANTIOQUIA,2010,264,23.759999999999998
05086,BELMIRA,ANTIOQUIA,2011,133,11.969999999999999
05086,BELMIRA,ANTIOQUIA,2012,423,38.07
05086,BELMIRA,ANTIOQUIA,2013,131,11.79
05086,BELMIRA,ANTIOQUIA,2014,94,8.459999999999999
05086,BELMIRA,ANTIOQUIA,2015,135,12.15
05086,BELMIRA,ANTIOQUIA,2016,239,21.509999999999998
05086,BELMIRA,ANTIOQUIA,2017,190,17.099999999999998
05086,BELMIRA,ANTIOQUIA,2018,11,0.99
05086,BELMIRA,ANTIOQUIA,2019,150,13.5
05086,BELMIRA,ANTIOQUIA,2020,176,15.84
05086,BELMIRA,ANTIOQUIA,2021,56,5.04
05086,BELMIRA,ANTIOQUIA,2022,125,11.25
05086,BELMIRA,ANTIOQUIA,2023,290,26.099999999999998
05086,BELMIRA,ANTIOQUIA,2024,354,31.86
05088,BELLO,ANTIOQUIA,2001,919,82.71
05088,BELLO,ANTIOQUIA,2002,300,27.0
