Project ID,Project Name,Voluntary Registry,"ARB / WA 
Project",Voluntary Status,Scope,Type,Reduction / Removal,Methodology / Protocol,Methodology Version,Region,Country,State,Project Site Location,Project Developer,"Total Credits 
GS3708,GS3510 Fundacion Natura Cookstove PoA_Satander,GOLD,No,Gold Standard Certified Design,Household & Community,Cookstoves,Reduction,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption,v 2.,Latin America and the Caribbean,Colombia,,,Fundación Natura Colombia,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8624.0,0,GOLD,,,3708,POA,,,,Energy Efficiency - Domestic,https://registry.goldstandard.org/projects?q=GS3708,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1st CPA,,,2020-12-08,0,1,berkeley_vrod
GS3932,Guanaquitas 9.74 MW hydroelectric project,GOLD,No,Listed,Renewable Energy,Hydropower,Reduction,AMS-I.D. Grid connected renewable electricity generation,,Latin America and the Caribbean,Colombia,,,ALLCOT AG,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20149.0,0,GOLD,,,,Standalone,,,,"Small, Low - Impact Hydro",https://registry.goldstandard.org/projects?q=GS3932,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Guanaquitas hydroelectric project is a small run-of-river renewable small hydroelectric plant with a total installed capacity of 9,74 MW, located at the left margin of the Guadalupe River in the jurisdiction of the municipalities of Santa Rosa de Osos and Gomez Plata, Department of Antioquia. The energygenerated will be sold to the National Interconnected System of Colombia.",,,2020-12-08,0,1,berkeley_vrod
GS4221,Vichada Climate Reforestation Project (PAZ),GOLD,No,Gold Standard Certified Project,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,,,Latin America and the Caribbean,Colombia,,,FORLIANCE,2274759,1198265,1076494,407038,0,0,0,2007.0,0,0,0,0,0,0,0,0,0,0,0,287,1962,5653,20408,44707,66006,81791,104673,0,0,86811,180962,344671,389306,388242,324415,140765,94100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838,234339,61531,20235,148841,113015,75849,220787,292568,23262,0,0,0,0,0,0,0,0,0,0,0,0,58,393,1132,1665,2344,2789,3557,5242,0,0,17389,48421,120919,151496,318565,172896,135765,93863,0,0,,,,,1.0,0,GOLD,,,,Standalone,,,Emission Removal,A/R,https://registry.goldstandard.org/projects?q=GS4221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120152,205335,0,510331,0,0,0,1168981,269960,0,"The climate project is located in the Orinoco Department in Colombia and the main activity is reforestation. The objective of the project is the creation of close to nature forests with the main goal of producing high quality hardwoods combined with carbon sequestration, while stabilizing and restoring fragile and degraded areas in an economically, socially, and ecologically viable way. Overall, the climate project objectives are the establishment of profitable production- and conservation systems, enabling the enterprise to work in a beneficial way, with the complement of sustainable investment opportunities.",,,2020-12-08,2007,1,berkeley_vrod
GS4822,Barroso 20MW hydroelectric project,GOLD,No,Gold Standard Certified Project,Renewable Energy,Hydropower,Reduction,,,Latin America and the Caribbean,Colombia,,,ISAGEN S.A. E.S.P.,224498,51889,172609,0,0,0,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35143,60378,72951,56026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,36989,13259,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682,55330,60896,51701,0,0,0,0,0,,,,,51535.0,0,GOLD,,,,Standalone,,,Emission Reduction; CORSIA Pilot Phase,"Small, Low - Impact Hydro",https://registry.goldstandard.org/projects?q=GS4822,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176191,48307,0,0,0,"Barroso hydroelectric project is a run-of-river renewable small hydroelectric plant located at the left margin of the Barroso River in the municipality of Salgar, Department of Antioquia, with an effective power generation capacity of 18.69 MW and a predicted supply of 131.24 GWh per year to feed the National Interconnected System of Colombia.",,,2020-12-08,2018,1,berkeley_vrod
GS10829,San Juan de Pasto Clean Project,GOLD,No,Listed,Industrial & Commercial,Fuel Switching,Reduction,AMS-I.E. Switch from non-renewable biomass for thermal applications by the user,,Latin America and the Caribbean,Colombia,,,Sustainable Carbon - Projetos Ambientais LTDA,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3788.0,0,GOLD,,,,Standalone,,,,"Biomass, or Liquid Biofuel - Heat",https://registry.goldstandard.org/projects?q=GS10829,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The project consists of a ceramic factory located in Nariño, Colombia. The fuel utilized to burn and dry the ceramic pieces in the baseline scenario was non-renewable firewood, without management plan, which is a common practice in the region. The project activity reduces greenhouse gases (GHG) emissions through the substitution of non renewable firewood for renewable biomasses to generate thermal energy for the kilns.",,,2020-12-08,0,1,berkeley_vrod
GS12186,BaumInvest Flor Morado Reforestation Project Veraneo,GOLD,No,Gold Standard Certified Design,Forestry & Land Use,Afforestation/Reforestation,Impermanent Removal,,,Latin America and the Caribbean,Colombia,,,BaumInvest AG,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,24289.0,96160,GOLD,,,11707,VPA,,,Emission Removal,A/R,https://registry.goldstandard.org/projects?q=GS12186,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The ""BaumInvest Flor Morado Reforestation Project Veraneo"" is the first of the several voluntary project activities (VPA) in Colombia to be included in the broader framework of the Programme of Activities (PoA) ""BaumInvest Forest Landscape Restoration Programme"" (GS11707).
The ""BaumInvest Flor Morado Veraneo Reforestation Project"" aims to ecologically restore 1,069 hectares of forest on former cattle pastures located in the department of Vichada in the Orinoquia region, in the municipality of Cumaribo (Colombia).
The main objectives of the ""BaumInvest Flor Morado Reforestation Project Veraneo"" are to:

- mitigate climate change through long-term carbon sequestration through planted trees and regeneration of secondary forests.

contribute to sustainable socio-economic development and poverty reduction through long-term employment in the remote, rural, and poorly developed eastern plains of Colombia.

protect biodiversity by conserving natural habitats and improving habitat connectivity.",,,2023-11-01,0,1,berkeley_vrod
GS12234,Kardianuts Biochar Production in Colombia,GOLD,No,Listed,Waste Management,Biochar,Impermanent Removal,Not provided,,Latin America and the Caribbean,Colombia,,,First Climate (Switzerland) AG,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,369.0,0,GOLD,,,,Standalone,,,,Other,https://registry.goldstandard.org/projects?q=GS12234,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conversion of cashew husk (biomass residues) into biochar to generate a permanent carbon sink through soil application (SDG 13), regenerate farmland (SDG 2) and create jobs in the local community (SDG 8).",,,2023-11-01,0,1,berkeley_vrod
GS12322,GS 12204 - VPA 1 Sistema.bio Global Carbon Program,GOLD,No,Listed,Agriculture,Manure Methane Digester,Reduction,GS methodology for Manure Management Systems and Municipal Solid Waste,,Latin America and the Caribbean,Colombia,,,Sistema.bio Inc.,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,100000.0,0,GOLD,,,12204,No POA,,,,Biogas - Heat,https://registry.goldstandard.org/projects?q=GS12322,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sistema.bio is a social enterprise that provides access to innovative biodigester technology, training and financing to address the challenges of poverty, food security, and climate change. Sistema.bio manufactures and distributes high-quality, affordable biodigesters that enable farmers around the world to convert waste into energy and fertilizer. By providing repayment plans and comprehensive monitoring services, Sistema.bio works with farmers to ensure they become more sustainable, independent, and productive while mitigating the carbon emissions generated by agricultural activities. These projects will provide a wide range of social, economic and environmental benefits for families and communities through the installation of biodigesters. 

The project includes 7 sizes  of biodigesters to adjust to the different types of farmers. The project will focus on family farmers, especially farmers who typically use woodfuel or LPG for their energy needs both in the household and productive uses in the farm, and who currently do not manage the manure generated by their animals and have either solid or liquid storage practices for this.",,The project developer through v10 was Buen Manejo del Campo S.A de C.V,2023-11-01,0,1,berkeley_vrod
GS12384,BioGrow Energy,GOLD,No,Listed,Waste Management,Methane Recovery in Wastewater,Reduction,AMS-I.F. Renewable electricity generation for captive use and mini-grid,,Latin America and the Caribbean,Colombia,,,Carlo Vigna Taglianti,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10000.0,0,GOLD,,,,Standalone,,,,Energy Efficiency - Agriculture Sector,https://registry.goldstandard.org/projects?q=GS12384,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BioGrow Energy is an emissions reduction project located in the municipality of Mapiripán, department of Meta, Colombia. The project aims to certify carbon credits and contribute to climate change mitigation through the recovery of methane in the wastewater treatment of the productive process of palm oil extraction from a 7,000-hectare plantation and the subsequent use of biogas for energy generation. The methane recovery and energy generation will be done through the construction and operation of a wastewater treatment plant with biodigesters, open lagoons and power generators with a capacity of 528 m3 of wastewater per day.

The project will generate CH4 and CO2 emissions reduction, considering the baseline scenario of the projects was a not well treated or overloaded wastewater management system and use of diesel for energy generation, where CH4 and CO2 emissions were produced.",,,2023-12-31,0,1,berkeley_vrod
GS12634,Sistema.bio Colombia Carbon Program: Waste management clean energy and regenerative agriculture on family farms,GOLD,No,Gold Standard Certified Design,Agriculture,Manure Methane Digester,Reduction,,,Latin America and the Caribbean,Colombia,,,SISTEMA.BIO INC.,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,96000.0,0,GOLD,,,12634,POA,,,,Biogas - Heat,https://registry.goldstandard.org/projects?q=GS12634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sistema.bio is a social enterprise that provides access to innovative biodigester technology, training and financing to address the challenges of poverty, food security, and climate change around the world. Sistema.bio manufactures and distributes high-quality, affordable biodigesters that enable farmers around the world to convert waste into energy and fertilizer. Sistema.bio works with farmers to ensure they become more sustainable, independent, and productive while mitigating the carbon emissions generated by agricultural activities. This program will provide a wide range of social, economic and environmental benefits for families and communities in Colombia through the installation of biodigesters. The program includes 7 sizes of biodigesters to adjust to the different types of farmers. The program will focus on smallholder dairy farmers, especially farmers who typically use woodfuel, charcoal or LPG for their energy needs both in the household and productive uses in the farm, and who currently do not manage the manure generated by their animals and have either solid or liquid storage practices for this. The program will be implemented Colombia.",,,2024-08-31,0,1,berkeley_vrod
