covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.27520541987616953,0.22809923487699765,0.053457071522544385,0.2283878007925665,0.9642312502548962,-0.0012547749537514716,7.008122332079406,0.9944539556691653,0.3562720804100114,0.0040389602353538365,0.5731701248942628,0.05714285714285714,0.9629764753011447
log_defor_pre_media,5.104401071453026,5.105509687101292,3.7148011207058076,4.8567312117758,0.8673202520527875,0.15527534367613424,1.0362894228885555,1.1401759584057307,0.23299342820090915,0.04024487098544489,0.3611733094491715,0.11969456037636904,0.7120449083766532
defor_pre_tendencia,0.14793349356678873,0.15952852261166414,-0.024884428760828258,0.08840520034885041,0.30070471499732243,0.12375521047034585,0.7996427252938719,1.2744454427723517,0.06845621281427926,0.03158424866357912,0.1452082400358262,0.09731688041696551,0.17694950452697658
log_baseline_forest,11.588328032886453,11.45108983269758,9.634199139058223,11.448431653247992,1.2191934011666494,0.0016584550048310393,1.1908744127105622,1.2360008503606292,0.32796843789762503,0.01938549692113505,0.5346569139672588,0.0736083361083361,1.2175349461618183
temp_media_c_base,22.049047743377578,21.856010837836322,19.456674480384322,21.891473482230122,0.5761525195594822,-0.007881539363717277,0.8016947686836747,1.4638261137323394,0.14869231956670378,0.054254740142468505,0.34838533114395176,0.18798285403129258,0.5682709801957649
prec_anual_mm_base,3472.108275950488,3141.078781363279,1842.2558397654582,3276.6471112995127,0.8172053419889155,-0.06797373858441054,4.1071169788593584,1.1019896121422956,0.282934553817073,0.029798248301540108,0.47994725580932474,0.1444882006313608,0.7492316034045049
altura_base,580.4935064935065,628.1142857142858,1173.360153256705,619.6965789146462,-0.7425595347486935,0.010543093423988575,0.7605681169048626,1.2643082751278665,0.21781309947454155,0.04743551448048994,0.4209583519928348,0.18100509082095048,0.7320164413247049
discapital_base,106.49623294805194,104.88113254285713,79.48199656618775,110.17411554013303,0.3566408352663454,-0.06987774336891234,1.659779081066912,0.6788675141376471,0.13240490991960874,0.02966039577635436,0.24502413295516737,0.07683819570835253,0.28676309189743304
disbogota_base,378.87647732467536,381.09705862857146,317.19269693965515,383.2021961808121,0.38191116553904675,-0.01303382398384075,0.6769189772759066,0.8820381543077804,0.1191279256216125,0.02372912702212836,0.24761158381848034,0.09032438652271535,0.368877341555206
distancia_mercado_base,142.12438001298702,142.60596894285715,63.03616514386974,141.58685082988782,0.4943310143768957,0.006369870547561346,2.875389732996588,0.8390145196262552,0.17710417972363665,0.0578903722387323,0.35241578345026614,0.12213701007083161,0.48796114382933437
H_coca_base,400.6764935064935,408.11314285714286,101.59577586206898,346.37323354911103,0.23268891911208991,0.04803450010456466,3.0220262143001264,1.4300967844548413,0.1368982103464861,0.02167088248355099,0.24731303179579034,0.059562318566555854,0.18465441900752524
homicidios_base,50.298701298701296,50.65714285714286,17.955938697318008,50.66321777053143,0.14303898166008702,-2.6866889371337393e-5,6.272307077488183,0.7692076255026339,0.06232015291872147,0.040907209534136575,0.1540652833756281,0.1270732097847354,0.14301211477071568
o_desplaza_base,1290.4935064935064,1137.9285714285713,559.1149425287356,994.2553841660114,0.3435703817791229,0.06749152112366096,2.1930320959347944,1.1574222740490177,0.21122641552108629,0.03529340523167318,0.3274244912175946,0.09593642452776702,0.27607886065546194
