covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.27346102512602977,0.23484628915333705,0.04265664435899279,0.23815065173671832,0.9715413531185502,-0.013909289263850207,8.94279289166237,0.9318399810089991,0.37361009286412517,0.006420133126913148,0.6483382209188661,0.03448275862068966,0.9576320638547
log_defor_pre_media,5.27103179682558,5.267345067860374,3.8244240984703044,4.92971093719597,0.9169267225986949,0.2140080943987481,1.0380262311081685,1.2101285186568411,0.24682222321508357,0.05078512432081823,0.3830339687194526,0.1537735326857631,0.7029186281999468
defor_pre_tendencia,0.4051892419895802,0.3506522889980946,0.13882007185552486,0.36177409959413603,0.45436983947612886,-0.018971472158974084,0.7827779787773287,0.9630931809117652,0.1129961533782974,0.03559802287989076,0.23243523949169112,0.11827379165534847,0.43539836731715476
log_baseline_forest,11.706665608012242,11.636463804957717,9.647045208064826,11.598537957202046,1.293932956586841,0.023826480024576963,1.1714835372570316,1.0828310804469752,0.34286382429720724,0.01878903661844046,0.5783235581622679,0.09702242204736135,1.270106476562264
temp_media_c_base,22.67138433690231,22.607019009207455,19.45217846438714,22.655258005173668,0.8093785678952057,-0.012128335688369804,0.6255436168338127,1.4009397548739015,0.17973492537087454,0.039585320052243314,0.40771627565982405,0.1392280979690018,0.7972502322068359
prec_anual_mm_base,3699.061560072967,3442.1142085076635,1849.6881312357805,3613.070663005074,0.9242340437465665,-0.08543638228005912,4.00839657300611,0.9343092626492833,0.3138267443102643,0.027950481898309266,0.54044477028348,0.13972709047963638,0.8387976614665074
altura_base,468.43548387096774,493.01724137931035,1172.7916666666667,508.1541519790788,-0.9840886670954216,-0.021148479334622865,0.6107302420510575,1.196964187826431,0.25694707044982934,0.043000385093521484,0.46630620723362654,0.17390755513514072,0.9629401877607988
discapital_base,111.59139603225807,111.69070205172414,79.53617190160985,121.29443008063767,0.4098573376646451,-0.12279303946037416,1.7670879937476789,0.6660805967904943,0.1556936531856036,0.041836477937500456,0.2779814271749756,0.10836444261660054,0.28706429820427093
disbogota_base,386.3303636129032,389.4174397241379,317.51085058238635,401.15136652647715,0.41013927316215376,-0.06992993699207493,0.7364310133127394,0.7496948578804367,0.12516422660320706,0.026805487084412882,0.2573619257086999,0.10145009516246,0.3402093361700788
distancia_mercado_base,151.64289861290322,156.6359381724138,63.26350828333333,183.04476758683074,0.5438923103362727,-0.16252159230700192,2.943431550538714,0.5583156816822125,0.21564263680628565,0.0367338640434068,0.39992668621700883,0.1105569239189929,0.3813707180292708
H_coca_base,346.36,366.0344827586207,101.5828409090909,216.8117016119032,0.2347617197411821,0.14311709824834923,2.0083781956047764,1.7401221100289384,0.13713743527251596,0.028422226641155172,0.2734909579667645,0.0855201524307358,0.09164462149283287
homicidios_base,26.887096774193548,24,19.832386363636363,20.016286020781813,0.0985499532668967,0.05565002723472927,0.4451137037269659,0.310109977034147,0.04871706643427585,0.04435497250125671,0.1425953079178886,0.1416112707961632,0.042899926032167426
o_desplaza_base,1292.516129032258,1109.2931034482758,568.4176136363636,832.0436712832851,0.3442249884220629,0.13179999758021677,2.087262855979061,1.101089780536688,0.21436689267290282,0.091640317533182,0.3403592375366569,0.17243720321789505,0.21242499084184613
