COD_DANE,NOMBRE_MPI,DPTO_CNMBR,tratado,ps,fuera_soporte,ps_extremo
25793,TAUSA,CUNDINAMARCA,1,0.007790163431140267,FALSE,TRUE
08001,BARRANQUILLA,ATLÁNTICO,1,0.00792845199418533,FALSE,TRUE
23672,SAN ANTERO,CÓRDOBA,1,0.008392282150392186,FALSE,TRUE
15236,CHIVOR,BOYACÁ,1,0.009577672819107347,FALSE,TRUE
05679,SANTA BÁRBARA,ANTIOQUIA,1,0.019659178085066314,FALSE,FALSE
54518,PAMPLONA,NORTE DE SANTANDER,1,0.02695692815119296,FALSE,FALSE
05364,JARDÍN,ANTIOQUIA,1,0.03038276657456354,FALSE,FALSE
20383,LA GLORIA,CESAR,1,0.03176522251109603,FALSE,FALSE
19585,PURACÉ,CAUCA,1,0.03262615061232995,FALSE,FALSE
41378,LA ARGENTINA,HUILA,1,0.033844278960613455,FALSE,FALSE
05079,BARBOSA,ANTIOQUIA,1,0.03692299152815384,FALSE,FALSE
50124,CABUYARO,META,1,0.03970601793863735,FALSE,FALSE
68464,MOGOTES,SANTANDER,1,0.04078558449623052,FALSE,FALSE
99624,SANTA ROSALÍA,VICHADA,1,0.04137310461480554,FALSE,FALSE
66682,SANTA ROSA DE CABAL,RISARALDA,1,0.049540074011276365,FALSE,FALSE
47551,PIVIJAY,MAGDALENA,1,0.07427425227066124,FALSE,FALSE
50689,SAN MARTÍN,META,1,0.08080342285900322,FALSE,FALSE
05134,CAMPAMENTO,ANTIOQUIA,1,0.08363008140507736,FALSE,FALSE
05034,ANDES,ANTIOQUIA,1,0.08473269912821726,FALSE,FALSE
20570,PUEBLO BELLO,CESAR,1,0.08601835287233724,FALSE,FALSE
05670,SAN ROQUE,ANTIOQUIA,1,0.09134937346363646,FALSE,FALSE
05756,SONSÓN,ANTIOQUIA,1,0.09192123051464353,FALSE,FALSE
99001,PUERTO CARREÑO,VICHADA,1,0.10031155407919617,FALSE,FALSE
41668,SAN AGUSTÍN,HUILA,1,0.1008795055685837,FALSE,FALSE
05858,VEGACHÍ,ANTIOQUIA,1,0.10381474077259359,FALSE,FALSE
47189,CIÉNAGA,MAGDALENA,1,0.11403541314436354,FALSE,FALSE
05579,PUERTO BERRÍO,ANTIOQUIA,1,0.1165597082319225,FALSE,FALSE
99524,LA PRIMAVERA,VICHADA,1,0.11894431201882831,FALSE,FALSE
50573,PUERTO LÓPEZ,META,1,0.13601314640975545,FALSE,FALSE
52490,OLAYA HERRERA,NARIÑO,1,0.1505097350850801,FALSE,FALSE
68081,BARRANCABERMEJA,SANTANDER,1,0.16363659970073438,FALSE,FALSE
50590,PUERTO RICO,META,1,0.17979474178282318,FALSE,FALSE
05893,YONDÓ,ANTIOQUIA,1,0.20318872072309904,FALSE,FALSE
68190,CIMITARRA,SANTANDER,1,0.21774235904292136,FALSE,FALSE
