covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.2774062944145687,0.2413282667974245,0.044477832256910946,0.23921429265669247,0.9833536198888042,0.008924560375250053,8.473556423823634,1.0262115384959172,0.3720571095571096,0.005940737813539059,0.6430361305361305,0.0819672131147541,0.9744290595135542
log_defor_pre_media,5.33321137554269,5.33378331054083,3.8244240984703044,5.112931919434262,0.941301914132392,0.13778472309946482,1.0714556194234068,1.0587656255935036,0.25363041271190445,0.03872587715659858,0.3949446386946387,0.09504715711047908,0.8035171910329271
defor_pre_tendencia,0.38630584585846367,0.3332127826120599,0.13882007185552486,0.3353671809874797,0.424750448919028,-0.003697512233972373,0.7732545108433178,1.0654652628415293,0.10407376477688977,0.03839332739617316,0.21432109557109558,0.12414802032080975,0.42105293668505567
log_baseline_forest,11.740391076809027,11.675853327596316,9.647045208064826,11.560017801347076,1.2882167402788485,0.07128361646362778,1.2209263642646795,1.2133936832829262,0.34425491175491174,0.02024319737672249,0.5696386946386947,0.09314956522560876,1.2169331238152208
temp_media_c_base,22.60068269797677,22.534846705157033,19.45217846438714,22.628764330740882,0.7692525485721066,-0.022946252403112745,0.662421119627142,1.3954248297239242,0.1764278654903655,0.036861130891610715,0.4027534965034965,0.12388028683268063,0.7463062961689938
prec_anual_mm_base,3652.257959666794,3404.878274545281,1849.6881312357805,3589.2459273662685,0.9117377494605569,-0.09325294710088715,3.913178870890153,0.8353890110138454,0.3105011430228402,0.019708845262199615,0.5317599067599068,0.09861905132807089,0.8184848023596697
altura_base,480.2769230769231,504.42622950819674,1172.7916666666667,535.7933147205273,-0.9570420913124008,-0.04334871005687526,0.6242078051088414,1.2330465699477238,0.25196209676104786,0.047337686423830454,0.4643210955710956,0.18308805955319282,0.9136933812555256
discapital_base,110.60333575384615,110.63296703278688,79.53617190160985,113.54956755917723,0.40172847551715324,-0.037714465624611004,1.727682571890903,0.9080085031771828,0.15135921873825098,0.039317931759705764,0.273018648018648,0.09518529615158094,0.36401400989254223
disbogota_base,385.09547913846154,387.94975580327866,317.51085058238635,376.0791026917933,0.39911361889298147,0.07010084131804072,0.7500226205471175,0.9085427470189397,0.12261793525781887,0.032228650640977845,0.24718822843822844,0.09824726215172457,0.32901277757494074
distancia_mercado_base,153.03182959999998,157.8703872786885,63.26350828333333,159.31970202173872,0.5473659512453191,-0.008837254961971347,2.9982540279031444,0.7633264240503895,0.21384086084815154,0.038857866826147315,0.40017482517482517,0.10911303788484181,0.5385286962833478
H_coca_base,456.10153846153844,482.0045901639344,101.5828409090909,329.2985703775401,0.2553347121901667,0.1099833319964641,3.5613679994751575,1.7469489252602632,0.1510236985236985,0.02964907239355472,0.2856497668997669,0.06823176571894732,0.14535138019370258
homicidios_base,25.784615384615385,22.9672131147541,19.832386363636363,22.733664886460332,0.0849423724177869,0.0033328926886587586,0.42651658298229506,0.2514172861910219,0.04395794849804282,0.02745289968516939,0.12919580419580418,0.08558722689821201,0.08160947972912815
o_desplaza_base,1274.3846153846155,1098.983606557377,568.4176136363636,904.495998196052,0.3431505660516138,0.09453491839412098,1.9964846838631567,1.1678537057296254,0.22076957512184783,0.0582639133631611,0.35375874125874124,0.12929768131535102,0.24861564765749283
