COD_DANE,log_defor_pre_media,defor_pre_tendencia,log_baseline_forest,n_anios_pre
15403,1.8229350866965046,-0.14337269358118143,8.885916857104604,9
15407,1.9600947840472698,0.3734735064348027,8.357167621500613,9
15425,1.9501867058225735,0.6267289596207966,9.457762010952786,9
15442,2.9580304063699794,0.013487391625784273,9.544969482512155,9
15455,1.691939133945844,0.5008130244735611,9.756294694165199,9
15464,3.590439381300684,0.3328465811652497,10.024019251598222,9
15466,1.252762968495368,0.26134263999586527,7.5073771858446765,9
15469,3.427189961936409,0.24459670430363145,9.833547804331447,9
15476,0.9400072584914712,0.017029739844802272,6.079429635836626,9
15480,2.1424163408412245,0.27923562094227794,9.408309694741671,9
15491,0.6151856390902335,0.8957420636467673,7.877469235331454,9
15494,1.1939224684724346,-0.10368992524727116,7.01177289335152,9
15500,1.5518087995974639,-0.02293094106391691,5.84035091743822,9
15507,4.906311278124028,-0.552797312519937,10.715611278458534,9
15511,0.8796267475025636,-0.0523375251082302,7.538079798807057,9
15514,2.6946271807700692,0.5469066169146046,10.2009623939239,9
15516,3.519868911379654,0.34411892806956645,9.577661840012881,9
15518,3.7558369222388173,0.7811750450631494,10.207325537565852,9
15522,0.24686007793152578,-0.1745228643081357,7.703251445091772,9
15531,3.7954891891721947,0.5198979191669468,10.017797006732051,9
15533,4.679535267943399,0.7681057005826388,10.41579367981574,9
15537,1.4838746894587544,-0.6074336622859156,8.627026489253577,9
15542,2.626840145676667,0.4280151564363446,9.112125377279227,9
15550,4.419322419417578,1.0469752666771064,10.635591228654652,9
15572,6.550894603510657,-0.9958741516674676,11.250553310471611,9
15580,3.1280754605417043,-0.44432984747592963,9.620954865877662,9
15599,2.0744289998562917,0.4155512214969552,8.643009650324657,9
15600,2.2925347571405443,0.12857630651819685,9.157677719392877,9
15621,2.468946630209271,0.8867423281920634,9.520092352440779,9
15632,2.924773184613497,0.659234130732592,9.219790577787668,9
15638,0.07696104113612832,-0.08617769624105233,5.3366723204245,9
15646,1.9892432737616872,0.37363163667574106,8.504541495158808,9
15660,1.7439688053917064,0.23300728083654998,9.002139618879768,9
15664,3.1363634032937364,0.04070251955826354,8.799420413185054,9
15667,3.4137844971676268,0.7632808479527564,10.186931155352468,9
15673,1.2267122912954254,-0.1897344891830801,9.152360562059293,9
15676,3.0828269804049246,-0.06294736248161215,8.742518361269225,9
15681,3.056827372913802,-0.4756154116797524,9.774408519147892,9
15686,3.3958497753355603,0.26488017252372753,8.753365103861556,9
15690,2.851284369188118,0.7670954635748508,10.09605931270874,9
15693,2.0541237336955462,0.4224046504464567,8.355476293146591,9
15696,1.0986122886681098,0.6157836439464571,7.811341651144654,9
15720,1.1939224684724346,-0.9839788619146224,8.48848091077416,9
15723,0.8285518175661483,-0.8160086438597711,7.322266018397178,9
15740,2.0541237336955462,0.5652675673446581,7.041735320948491,9
15753,1.0260415958332743,-0.4341330029777364,8.392019915077556,9
15755,3.953548752256644,0.3359811213331918,10.519135247024485,9
15757,1.5871923034867808,0.4887598511680782,8.715266698921873,9
15759,2.214846178686039,-0.13607763828988162,8.396315121077537,9
15761,1.6974487897568136,1.0342754007603776,8.292691217864183,9
15762,0.4700036292457355,-0.561501987803035,5.453824269146435,9
15763,3.136797713832594,0.5906059071193202,9.696150295964758,9
15764,1.6695918352538475,0.33320302712080463,5.41133350301674,9
15774,1.4770487243883548,-0.7880490026372315,8.804281587677178,9
15776,1.4085449700547104,0.47346070734515533,7.395175111847468,9
15778,0.636576829071551,0.9361871722010335,6.780773817221347,9
15790,2.1400661634962708,0.8118959333362876,8.965224691698007,9
15798,0.7884573603642702,0.10474683045906341,7.2063995464174875,9
15804,1.5518087995974639,0.1263952121057259,7.9460795558409725,9
15806,1.9643112344262046,0.607351000831976,7.855071697861176,9
15808,1.9823798288367047,0.8233900981425522,8.059721903298993,9
15810,0.3074846997479606,-0.03481976515922794,7.533709752500697,9
15814,2.4087452888224363,0.3488587229877269,7.127886297171639,9
15816,2.806386101823072,-0.5735337271650485,9.063940245528805,9
15820,1.1314021114911006,1.048816593996659,7.483677393191869,9
15822,2.131796772013764,-0.6175198361210257,8.368071179949157,9
15832,2.2192034840549946,1.9525455065493342,7.9730830669387664,9
15835,1.0986122886681098,-0.38687721234007344,7.218081525943431,9
15837,2.6851226964585053,-0.29929783135543,7.538989821088237,9
15839,0.712949807856125,-0.022872661665991334,8.344497952592906,9
15842,1.6409365794934714,0.5778013488302021,8.366084214250918,9
15861,2.4714836294558595,-0.2469334751204464,8.266763229022894,9
15879,1.3506671834767394,0.3911791508606879,7.428659938189792,9
15897,2.479894107964456,0.3796657297182735,9.770298958292383,9
17001,4.904237203306436,-0.015685457017351467,10.51611099307836,9
17013,4.225811324964406,-1.0391335318734947,10.514649160114772,9
17042,4.226541731833486,0.3278724453519626,9.708536579342033,9
17050,2.7298116928837226,0.6864178362192024,9.492417516122913,9
17088,3.775744987135518,0.17605164484461522,9.128922051914957,9
17174,4.807376066087421,-0.023208481816355153,9.215949610740694,9
17272,3.5570608794930885,-1.0539646823003341,9.687324580189314,9
17380,5.453053589197347,-0.9133031407106946,10.081511554723322,9
17388,2.4756977107026903,-1.3961063776983984,8.93825339474856,9
17433,4.241038941372905,0.6930617214307215,9.773301984962675,9
17442,2.075684492802124,-0.8827821706824439,7.775448028218807,9
17444,2.7813006628418027,0.6084854465204139,9.037836463966192,9
17446,2.749192144433385,0.2307083571759061,10.228259102324529,9
17486,4.143293443953964,0.37698238001083606,10.349304784792752,9
17495,5.177899613068897,-0.29930018623109245,9.841076899214547,9
17513,3.8799129515099127,0.0017525075072462037,10.00447476924732,9
