COD_DANE,NOMBRE_MPI,DPTO_CNMBR,tratado,ps,fuera_soporte,ps_extremo
08001,BARRANQUILLA,ATLÁNTICO,1,0.005097255531975707,FALSE,TRUE
25793,TAUSA,CUNDINAMARCA,1,0.005131637112205443,FALSE,TRUE
15236,CHIVOR,BOYACÁ,1,0.006969608604082049,FALSE,TRUE
23672,SAN ANTERO,CÓRDOBA,1,0.007336302732168082,FALSE,TRUE
05679,SANTA BÁRBARA,ANTIOQUIA,1,0.01661104107236345,FALSE,FALSE
05364,JARDÍN,ANTIOQUIA,1,0.02086406130901522,FALSE,FALSE
05079,BARBOSA,ANTIOQUIA,1,0.027359029650409514,FALSE,FALSE
68464,MOGOTES,SANTANDER,1,0.030858462176605615,FALSE,FALSE
66682,SANTA ROSA DE CABAL,RISARALDA,1,0.033342649073744866,FALSE,FALSE
99624,SANTA ROSALÍA,VICHADA,1,0.034449476665820544,FALSE,FALSE
50124,CABUYARO,META,1,0.04263608656207901,FALSE,FALSE
41668,SAN AGUSTÍN,HUILA,1,0.060338872561489745,FALSE,FALSE
20570,PUEBLO BELLO,CESAR,1,0.06066998786667268,FALSE,FALSE
05034,ANDES,ANTIOQUIA,1,0.06245531928698846,FALSE,FALSE
05134,CAMPAMENTO,ANTIOQUIA,1,0.07060337307774542,FALSE,FALSE
47551,PIVIJAY,MAGDALENA,1,0.07095335483214825,FALSE,FALSE
47189,CIÉNAGA,MAGDALENA,1,0.07651751322655646,FALSE,FALSE
05756,SONSÓN,ANTIOQUIA,1,0.07745331838235314,FALSE,FALSE
05670,SAN ROQUE,ANTIOQUIA,1,0.08044908942289304,FALSE,FALSE
50689,SAN MARTÍN,META,1,0.08334666080311535,FALSE,FALSE
05858,VEGACHÍ,ANTIOQUIA,1,0.09687430323852741,FALSE,FALSE
99001,PUERTO CARREÑO,VICHADA,1,0.10121692691826795,FALSE,FALSE
99524,LA PRIMAVERA,VICHADA,1,0.11225267910222522,FALSE,FALSE
05579,PUERTO BERRÍO,ANTIOQUIA,1,0.11524628029975613,FALSE,FALSE
52490,OLAYA HERRERA,NARIÑO,1,0.1321048992967878,FALSE,FALSE
50573,PUERTO LÓPEZ,META,1,0.1447988248521725,FALSE,FALSE
50590,PUERTO RICO,META,1,0.15956431031947488,FALSE,FALSE
05837,TURBO,ANTIOQUIA,1,0.19806570301541518,FALSE,FALSE
27800,UNGUÍA,CHOCÓ,1,0.199436185897766,FALSE,FALSE
05893,YONDÓ,ANTIOQUIA,1,0.20183122801244754,FALSE,FALSE
91669,PUERTO SANTANDER,AMAZONAS,1,0.20405521527382414,FALSE,FALSE
