covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.35601186502526594,0.3081933318908368,0.028808416103251102,0.30771527704342594,1.2321204859257804,0.0018001679775430527,11.92439421774829,0.9904028249711384,0.4154628766697732,0.008570379801912803,0.7270891581236408,0.11363636363636362,1.2303203179482374
log_defor_pre_media,5.280448426732718,5.276444704906505,3.8506887818376008,5.554532863311391,0.8288957154530322,-0.16122016301344363,1.2268196920450984,0.8768409344939232,0.23138918710098935,0.03361723689800591,0.3562053432743088,0.11723133854771893,0.6676755524395885
defor_pre_tendencia,0.3774022671795099,0.30298655870799984,0.14313939145910337,0.2932950150619676,0.3767777587477645,0.015587438182549741,0.8855288139176685,0.8169602768713864,0.09034178690698087,0.031481306137347946,0.16806461634047842,0.0895124801300566,0.3611903205652147
log_baseline_forest,12.108874218355217,12.052899897087247,9.663727117640253,12.267142614079445,1.4385908181377884,-0.12604869679527586,1.3414754711499084,1.1502541129814217,0.37585017668530596,0.02223528934043659,0.6494641192917054,0.13636363636363638,1.3125421213425126
temp_media_c_base,22.845158294922598,22.776110722781223,19.49112510308017,22.550731042125257,0.8819758609687388,0.059265793306658245,0.5707451281979556,1.3551188480416663,0.19184265479698842,0.041358220313428506,0.46860438024231127,0.15863181666663456,0.8227100676620805
prec_anual_mm_base,4259.389150921731,3971.624695753719,1851.08737625264,3726.7137212678563,1.141488257961737,0.11608304431033853,4.645090221485557,1.327841240860445,0.3609871385035153,0.01784685501429374,0.6348244796520658,0.09318181818181817,1.0254052136513985
altura_base,370.9583333333333,394.5,1166.7101584342963,411.2762200211013,-1.1885945640133664,-0.025058219526223873,0.5352632517500492,1.3925513909533687,0.29492338975097593,0.06375854979434264,0.545957595526561,0.2633591403331569,1.1635363444871425
discapital_base,116.06788164583334,116.60573827272728,79.78392920139794,145.437618664141,0.4500921102647946,-0.35765127595033397,1.8687802738662391,0.7773355403042105,0.16565565843930694,0.0897719639033858,0.29228797763280523,0.19158208690364806,0.09244083431446065
disbogota_base,406.900569875,412.8399162272727,317.60618546598323,420.9852000348142,0.6193731612244103,-0.05649817974933683,0.542034941483451,0.7048561881035555,0.1709852159139042,0.020597968609619457,0.39257145076110594,0.11094364768769395,0.5628749814750735
distancia_mercado_base,179.67748695833333,188.80781986363635,63.49376914930103,208.87304067967307,0.6819988055502739,-0.1177829121644417,3.209148837127456,0.6714171009965612,0.2859052750645348,0.03951115345766765,0.5119602360981671,0.126852674317297,0.5642158933858322
H_coca_base,631.31875,683.1586363636363,99.36139794967382,843.9437508991092,0.3347262095514751,-0.10117162914155386,4.746315783300702,0.577461868940893,0.2084911204307756,0.057220918362844105,0.34775939732836286,0.151817738179789,0.23355458040992122
homicidios_base,25.6875,21.772727272727273,19.93103448275862,22.359136477543238,0.07231318187367848,-0.00736651949937806,0.5585146388935531,0.3025137904027562,0.04031835592912367,0.0332385658127902,0.17167598633115871,0.13207243309852795,0.06494666237430043
o_desplaza_base,1278.0208333333333,1035.1818181818182,579.4398881640261,887.5581100734554,0.32835299799349016,0.06938735942840392,2.107102061503678,1.3016184790699687,0.20109001242621932,0.04043178691251166,0.29090944392668533,0.13857605435976886,0.25896563856508625
