covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.28191577664489453,0.24870505582417177,0.04420025996065771,0.24987422480735044,1.005494469735008,-0.004945377412335388,8.499375771100176,0.979713127117575,0.3731206293706294,0.005597545751779342,0.6236159673659674,0.0491803278688525,1.0005490923226725
log_defor_pre_media,5.197925018739235,5.224949802732105,3.7248353468756585,5.020249151233341,0.8864589678114311,0.12318240478080479,1.1172776273446763,0.9670426018735913,0.242006000904306,0.03753436293500818,0.37861305361305364,0.08876989520521113,0.7632765630306263
defor_pre_tendencia,0.1952377018957188,0.1977436895190963,-0.02583230610310955,0.1362003333810652,0.3836496201996177,0.106803656551596,0.8075000312295773,1.1102727815912945,0.09392457802614051,0.03939047822192293,0.21312645687645687,0.11465517750290011,0.27684596364802166
log_baseline_forest,11.740391076809027,11.675853327596316,9.647045208064826,11.613493809590832,1.2882167402788485,0.03837520412170446,1.2209263642646795,1.301890445649813,0.34425491175491174,0.01416119011148051,0.5696386946386947,0.11168032786885243,1.249841536157144
temp_media_c_base,22.60068269797677,22.534846705157033,19.45217846438714,22.520041138371653,0.7692525485721066,0.0036173430739597427,0.662421119627142,1.4845507516311771,0.1764278654903655,0.048523578208716306,0.4027534965034965,0.15863943557922702,0.7656352054981468
prec_anual_mm_base,3652.257959666794,3404.878274545281,1849.6881312357805,3597.259196779138,0.9117377494605569,-0.0973060495688621,3.913178870890153,0.912982322742556,0.3105011430228402,0.022109904830314966,0.5317599067599068,0.12062082488367296,0.8144316998916947
altura_base,480.2769230769231,504.42622950819674,1172.7916666666667,502.5576989775791,-0.9570420913124008,0.0025822733497826832,0.6242078051088414,1.2708276528277085,0.25196209676104786,0.038639359003255554,0.4643210955710956,0.15861528777052286,0.9544598179626181
discapital_base,110.60333575384615,110.63296703278688,79.53617190160985,115.54035645825559,0.40172847551715324,-0.06345729150041587,1.727682571890903,1.0604615613389097,0.15135921873825098,0.027974486750646045,0.273018648018648,0.10944624393350226,0.3382711840167374
disbogota_base,385.09547913846154,387.94975580327866,317.51085058238635,389.7707691401322,0.39911361889298147,-0.010753794737822274,0.7500226205471175,0.9833960447955964,0.12261793525781887,0.04292102362092925,0.24718822843822844,0.14269195648647418,0.3883598241551592
distancia_mercado_base,153.03182959999998,157.8703872786885,63.26350828333333,144.2886940500527,0.5473659512453191,0.0828149209495588,2.9982540279031444,0.867707465486584,0.21384086084815154,0.043782140258812115,0.40017482517482517,0.14223529203037397,0.4645510302957603
H_coca_base,456.10153846153844,482.0045901639344,101.5828409090909,441.68578769325393,0.2553347121901667,0.02903877819640348,3.5613679994751575,1.503222276690955,0.1510236985236985,0.0518802549702541,0.2856497668997669,0.1156655966207146,0.2262959339937632
homicidios_base,25.784615384615385,22.9672131147541,19.832386363636363,19.56783613173174,0.0849423724177869,0.0485114307031224,0.42651658298229506,0.34616843323061547,0.04395794849804282,0.031563784594663816,0.12919580419580418,0.10335515227231235,0.0364309417146645
o_desplaza_base,1274.3846153846155,1098.983606557377,568.4176136363636,984.3295774112404,0.3431505660516138,0.05573007648256194,1.9964846838631567,0.9990265011179197,0.22076957512184783,0.041661238147392934,0.35375874125874124,0.10153234882316299,0.28742048956905186
