COD_DANE,NOMBRE_MPI,DPTO_CNMBR,tratado,ps,fuera_soporte,ps_extremo
25793,TAUSA,CUNDINAMARCA,1,0.002934677170038411,FALSE,TRUE
15236,CHIVOR,BOYACÁ,1,0.007536055822837231,FALSE,TRUE
08001,BARRANQUILLA,ATLÁNTICO,1,0.007609643956868279,FALSE,TRUE
23672,SAN ANTERO,CÓRDOBA,1,0.007764855820821155,FALSE,TRUE
05679,SANTA BÁRBARA,ANTIOQUIA,1,0.016889973354665907,FALSE,FALSE
05364,JARDÍN,ANTIOQUIA,1,0.021847769190965007,FALSE,FALSE
68464,MOGOTES,SANTANDER,1,0.03114977613368267,FALSE,FALSE
05079,BARBOSA,ANTIOQUIA,1,0.03449250752471272,FALSE,FALSE
50124,CABUYARO,META,1,0.034681674286614776,FALSE,FALSE
66682,SANTA ROSA DE CABAL,RISARALDA,1,0.040296528177698306,FALSE,FALSE
41668,SAN AGUSTÍN,HUILA,1,0.043685097023535756,FALSE,FALSE
47189,CIÉNAGA,MAGDALENA,1,0.04468524022041325,FALSE,FALSE
99624,SANTA ROSALÍA,VICHADA,1,0.0481551014710943,FALSE,FALSE
20570,PUEBLO BELLO,CESAR,1,0.04933548969176234,FALSE,FALSE
05034,ANDES,ANTIOQUIA,1,0.05435040832205506,FALSE,FALSE
47551,PIVIJAY,MAGDALENA,1,0.061518088185300454,FALSE,FALSE
05670,SAN ROQUE,ANTIOQUIA,1,0.08220346289220667,FALSE,FALSE
50689,SAN MARTÍN,META,1,0.08522578243038607,FALSE,FALSE
05134,CAMPAMENTO,ANTIOQUIA,1,0.08812446536578464,FALSE,FALSE
05858,VEGACHÍ,ANTIOQUIA,1,0.08838521586184607,FALSE,FALSE
52490,OLAYA HERRERA,NARIÑO,1,0.09927067846929591,FALSE,FALSE
99001,PUERTO CARREÑO,VICHADA,1,0.1059726650494143,FALSE,FALSE
05756,SONSÓN,ANTIOQUIA,1,0.10736386679690962,FALSE,FALSE
99524,LA PRIMAVERA,VICHADA,1,0.1259397427930442,FALSE,FALSE
50573,PUERTO LÓPEZ,META,1,0.1280118860358072,FALSE,FALSE
50590,PUERTO RICO,META,1,0.14941128391382974,FALSE,FALSE
05579,PUERTO BERRÍO,ANTIOQUIA,1,0.15665848046337194,FALSE,FALSE
91669,PUERTO SANTANDER,AMAZONAS,1,0.1936673366966213,FALSE,FALSE
05893,YONDÓ,ANTIOQUIA,1,0.1962005632249026,FALSE,FALSE
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1,0.2099516613190317,FALSE,FALSE
27800,UNGUÍA,CHOCÓ,1,0.21871230529885363,FALSE,FALSE
68190,CIMITARRA,SANTANDER,1,0.2277121150710314,FALSE,FALSE
27495,NUQUÍ,CHOCÓ,1,0.24424675482149155,FALSE,FALSE
05837,TURBO,ANTIOQUIA,1,0.258839928068472,FALSE,FALSE
27205,CONDOTO,CHOCÓ,1,0.2678302445064026,FALSE,FALSE
27372,JURADÓ,CHOCÓ,1,0.29547114549555087,FALSE,FALSE
97161,CARURÚ,VAUPÉS,1,0.31124546702761674,FALSE,FALSE
27160,CÉRTEGUI,CHOCÓ,1,0.311688358720818,FALSE,FALSE
27491,NÓVITA,CHOCÓ,1,0.32724103559037404,FALSE,FALSE
91405,LA CHORRERA,AMAZONAS,1,0.3387517445802424,FALSE,FALSE
27615,RIOSUCIO,CHOCÓ,1,0.3453791448081942,FALSE,FALSE
27413,LLORÓ,CHOCÓ,1,0.36757629836890376,FALSE,FALSE
95025,EL RETORNO,GUAVIARE,1,0.3966641205403577,FALSE,FALSE
27006,ACANDÍ,CHOCÓ,1,0.4206454961945082,FALSE,FALSE
05480,MUTATÁ,ANTIOQUIA,1,0.4322371199350155,FALSE,FALSE
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,1,0.4371120262449144,FALSE,FALSE
99773,CUMARIBO,VICHADA,1,0.4401420883017152,FALSE,FALSE
18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,1,0.4402009443380707,FALSE,FALSE
97511,PACOA,VAUPÉS,1,0.48348975791587806,FALSE,FALSE
27025,ALTO BAUDÓ,CHOCÓ,1,0.49995558550126695,FALSE,FALSE
19318,GUAPI,CAUCA,1,0.5278062072117886,FALSE,FALSE
27600,RÍO QUITO,CHOCÓ,1,0.5382816697326799,FALSE,FALSE
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,1,0.546176346218675,FALSE,FALSE
97001,MITÚ,VAUPÉS,1,0.5807012875939409,FALSE,FALSE
27001,QUIBDÓ,CHOCÓ,1,0.5858929923877084,FALSE,FALSE
94001,INÍRIDA,GUAINÍA,1,0.5866109981126572,FALSE,FALSE
18756,SOLANO,CAQUETÁ,1,0.6449118488318907,FALSE,FALSE
27430,MEDIO BAUDÓ,CHOCÓ,1,0.678823911912714,FALSE,FALSE
27150,CARMEN DEL DARIÉN,CHOCÓ,1,0.6821012704385636,FALSE,FALSE
27077,BAJO BAUDÓ,CHOCÓ,1,0.737155028571977,TRUE,FALSE
27361,ISTMINA,CHOCÓ,1,0.7859212299008339,TRUE,FALSE
19418,LÓPEZ DE MICAY,CAUCA,1,0.8117667124842206,TRUE,FALSE
76109,BUENAVENTURA,VALLE DEL CAUCA,1,0.8229588503918402,TRUE,FALSE
15762,SORA,BOYACÁ,0,2.3845865641057074e-4,TRUE,TRUE
15187,CHIVATÁ,BOYACÁ,0,2.48237615345928e-4,TRUE,TRUE
15638,SÁCHICA,BOYACÁ,0,3.0125560193657e-4,TRUE,TRUE
15224,CUCAITA,BOYACÁ,0,3.152153081547199e-4,TRUE,TRUE
25126,CAJICÁ,CUNDINAMARCA,0,3.20645705053515e-4,TRUE,TRUE
15476,MOTAVITA,BOYACÁ,0,3.2710505979173006e-4,TRUE,TRUE
15362,IZA,BOYACÁ,0,3.5359790761999997e-4,TRUE,TRUE
52224,CUASPUD CARLOSAMA,NARIÑO,0,4.581481453557753e-4,TRUE,TRUE
15723,SATIVASUR,BOYACÁ,0,4.719397657416016e-4,TRUE,TRUE
25224,CUCUNUBÁ,CUNDINAMARCA,0,4.8237545236687036e-4,TRUE,TRUE
25286,FUNZA,CUNDINAMARCA,0,5.138784163306485e-4,TRUE,TRUE
25175,CHÍA,CUNDINAMARCA,0,5.209040067959571e-4,TRUE,TRUE
25260,EL ROSAL,CUNDINAMARCA,0,5.240183636454443e-4,TRUE,TRUE
15500,OICATÁ,BOYACÁ,0,5.602726241506425e-4,TRUE,TRUE
25785,TABIO,CUNDINAMARCA,0,5.611547126167096e-4,TRUE,TRUE
15114,BUSBANZÁ,BOYACÁ,0,5.934335750728959e-4,TRUE,TRUE
15104,BOYACÁ,BOYACÁ,0,6.057141536896486e-4,TRUE,TRUE
25473,MOSQUERA,CUNDINAMARCA,0,6.083906153966795e-4,TRUE,TRUE
25214,COTA,CUNDINAMARCA,0,6.310145521874573e-4,TRUE,TRUE
25799,TENJO,CUNDINAMARCA,0,6.317246502122318e-4,TRUE,TRUE
15226,CUÍTIVA,BOYACÁ,0,6.442092931658893e-4,TRUE,TRUE
70717,SAN PEDRO,SUCRE,0,6.446814607017928e-4,TRUE,TRUE
25781,SUTATAUSA,CUNDINAMARCA,0,6.88891351702384e-4,TRUE,TRUE
25758,SOPÓ,CUNDINAMARCA,0,6.977379588102119e-4,TRUE,TRUE
25288,FÚQUENE,CUNDINAMARCA,0,7.080482603174685e-4,TRUE,TRUE
15764,SORACÁ,BOYACÁ,0,7.08695733888892e-4,TRUE,TRUE
25317,GUACHETÁ,CUNDINAMARCA,0,7.275485578495864e-4,TRUE,TRUE
52506,OSPINA,NARIÑO,0,7.310974085154422e-4,TRUE,TRUE
52022,ALDANA,NARIÑO,0,7.344195926951387e-4,TRUE,TRUE
68867,VETAS,SANTANDER,0,7.427581895974635e-4,TRUE,TRUE
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,0,8.0484754928692e-4,TRUE,TRUE
25295,GACHANCIPÁ,CUNDINAMARCA,0,8.21754177066991e-4,TRUE,TRUE
15494,NUEVO COLÓN,BOYACÁ,0,8.584099465937114e-4,TRUE,TRUE
08634,SABANAGRANDE,ATLÁNTICO,0,8.622708096918365e-4,TRUE,TRUE
68872,VILLANUEVA,SANTANDER,0,8.781267462368952e-4,TRUE,TRUE
25407,LENGUAZAQUE,CUNDINAMARCA,0,8.79901684826386e-4,TRUE,TRUE
52317,GUACHUCAL,NARIÑO,0,9.16861935404861e-4,TRUE,TRUE
15820,TÓPAGA,BOYACÁ,0,9.238634528565937e-4,TRUE,TRUE
15367,JENESANO,BOYACÁ,0,9.531936495574927e-4,TRUE,TRUE
25740,SIBATÉ,CUNDINAMARCA,0,9.8153815283e-4,TRUE,TRUE
25807,TIBIRITA,CUNDINAMARCA,0,9.988969503433858e-4,TRUE,TRUE
25430,MADRID,CUNDINAMARCA,0,0.0010017909958473107,TRUE,TRUE
15522,PANQUEBA,BOYACÁ,0,0.0010181847641033584,TRUE,TRUE
15001,TUNJA,BOYACÁ,0,0.0010305765601797755,TRUE,TRUE
25873,VILLAPINZÓN,CUNDINAMARCA,0,0.0010323212735775544,TRUE,TRUE
52354,IMUÉS,NARIÑO,0,0.001047008938790268,TRUE,TRUE
15837,TUTA,BOYACÁ,0,0.0010578392698652563,TRUE,TRUE
25817,TOCANCIPÁ,CUNDINAMARCA,0,0.0010611504328064375,TRUE,TRUE
15646,SAMACÁ,BOYACÁ,0,0.001064503669164071,TRUE,TRUE
13188,CICUCO,BOLÍVAR,0,0.001069795189157998,TRUE,TRUE
15215,CORRALES,BOYACÁ,0,0.001080075690149091,TRUE,TRUE
68684,SAN JOSÉ DE MIRANDA,SANTANDER,0,0.0010970994381771276,TRUE,TRUE
08758,SOLEDAD,ATLÁNTICO,0,0.0011113166718729403,TRUE,TRUE
15162,CERINZA,BOYACÁ,0,0.0011261404364801345,TRUE,TRUE
15835,TURMEQUÉ,BOYACÁ,0,0.0011304000327712932,TRUE,TRUE
15380,LA CAPILLA,BOYACÁ,0,0.0011573370214828856,TRUE,TRUE
52720,SAPUYES,NARIÑO,0,0.0011689703070651358,TRUE,TRUE
15776,SUTAMARCHÁN,BOYACÁ,0,0.0011787360140886225,TRUE,TRUE
25099,BOJACÁ,CUNDINAMARCA,0,0.0011960734901566939,TRUE,TRUE
15806,TIBASOSA,BOYACÁ,0,0.0012043970349838139,TRUE,TRUE
15466,MONGUÍ,BOYACÁ,0,0.0012126378313243368,TRUE,TRUE
15814,TOCA,BOYACÁ,0,0.0012340118940494954,TRUE,TRUE
15491,NOBSA,BOYACÁ,0,0.0012482157545552555,TRUE,TRUE
19513,PADILLA,CAUCA,0,0.0012503344403863037,TRUE,TRUE
52210,CONTADERO,NARIÑO,0,0.0012588910105437057,TRUE,TRUE
08558,POLONUEVO,ATLÁNTICO,0,0.0012693422000136043,TRUE,TRUE
25779,SUSA,CUNDINAMARCA,0,0.0013151216979063135,TRUE,TRUE
25178,CHIPAQUE,CUNDINAMARCA,0,0.0013183055648112796,TRUE,TRUE
25898,ZIPACÓN,CUNDINAMARCA,0,0.0013220764770050626,TRUE,TRUE
52254,EL PEÑOL,NARIÑO,0,0.0013364895746051323,TRUE,TRUE
15232,CHÍQUIZA,BOYACÁ,0,0.0013457804075557602,TRUE,TRUE
15272,FIRAVITOBA,BOYACÁ,0,0.001349697989309551,TRUE,TRUE
88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",0,0.0013520430853307583,TRUE,TRUE
19573,PUERTO TEJADA,CAUCA,0,0.0013556386242227962,TRUE,TRUE
15097,BOAVITA,BOYACÁ,0,0.0013707403571047464,TRUE,TRUE
73275,FLANDES,TOLIMA,0,0.0013832788668985952,TRUE,TRUE
15774,SUSACÓN,BOYACÁ,0,0.0013918058773737933,TRUE,TRUE
15839,TUTAZÁ,BOYACÁ,0,0.0014229566704902605,TRUE,TRUE
52036,ANCUYA,NARIÑO,0,0.0014307824661652215,TRUE,TRUE
19845,VILLA RICA,CAUCA,0,0.0014325692414600797,TRUE,TRUE
68132,CALIFORNIA,SANTANDER,0,0.0014502422134913806,TRUE,TRUE
25486,NEMOCÓN,CUNDINAMARCA,0,0.001462355031583473,TRUE,TRUE
15218,COVARACHÍA,BOYACÁ,0,0.0014760481201171395,TRUE,TRUE
15317,GUACAMAYAS,BOYACÁ,0,0.0014981155948143516,TRUE,TRUE
15810,TIPACOQUE,BOYACÁ,0,0.0015003528162285563,TRUE,TRUE
52320,GUAITARILLA,NARIÑO,0,0.0015163793032885312,TRUE,TRUE
52083,BELÉN,NARIÑO,0,0.001529887457782582,TRUE,TRUE
08137,CAMPO DE LA CRUZ,ATLÁNTICO,0,0.0015392745927103365,TRUE,TRUE
15753,SOATÁ,BOYACÁ,0,0.001551055319293931,TRUE,TRUE
25736,SESQUILÉ,CUNDINAMARCA,0,0.0016000332400443102,TRUE,TRUE
08560,PONEDERA,ATLÁNTICO,0,0.0016310970949041902,TRUE,TRUE
68432,MÁLAGA,SANTANDER,0,0.0016328669392670235,TRUE,TRUE
52885,YACUANQUER,NARIÑO,0,0.0016441982944213737,TRUE,TRUE
15696,SANTA SOFÍA,BOYACÁ,0,0.0016522898592109744,TRUE,TRUE
25841,UBAQUE,CUNDINAMARCA,0,0.0016807011488070764,TRUE,TRUE
15740,SIACHOQUE,BOYACÁ,0,0.0016913289426705297,TRUE,TRUE
15537,PAZ DE RÍO,BOYACÁ,0,0.0016932760834901287,TRUE,TRUE
23300,COTORRA,CÓRDOBA,0,0.0017049665618239231,TRUE,TRUE
15720,SATIVANORTE,BOYACÁ,0,0.0017431970719567166,TRUE,TRUE
52051,ARBOLEDA,NARIÑO,0,0.0017485769960689553,TRUE,TRUE
15759,SOGAMOSO,BOYACÁ,0,0.001764757378065538,TRUE,TRUE
70702,SAN JUAN DE BETULIA,SUCRE,0,0.0017663133362292498,TRUE,TRUE
15244,EL COCUY,BOYACÁ,0,0.001797838464102749,TRUE,TRUE
25797,TENA,CUNDINAMARCA,0,0.001808015713845073,TRUE,TRUE
52352,ILES,NARIÑO,0,0.0018150860266896488,TRUE,TRUE
15189,CIÉNEGA,BOYACÁ,0,0.0018173079787002244,TRUE,TRUE
15204,CÓMBITA,BOYACÁ,0,0.001835629808318805,TRUE,TRUE
25754,SOACHA,CUNDINAMARCA,0,0.0018423439851275197,TRUE,TRUE
52019,ALBÁN,NARIÑO,0,0.0018468262293503397,TRUE,TRUE
25151,CÁQUEZA,CUNDINAMARCA,0,0.0018656015580110848,TRUE,TRUE
25154,CARMEN DE CARUPA,CUNDINAMARCA,0,0.0018657493046393048,TRUE,TRUE
15879,VIRACACHÁ,BOYACÁ,0,0.0018683949372290305,TRUE,TRUE
05390,LA PINTADA,ANTIOQUIA,0,0.0018852671950129523,TRUE,TRUE
25845,UNE,CUNDINAMARCA,0,0.0018905549929655663,TRUE,TRUE
68370,JORDÁN,SANTANDER,0,0.0019091012075501451,TRUE,TRUE
25772,SUESCA,CUNDINAMARCA,0,0.0019182783211837767,TRUE,TRUE
25269,FACATATIVÁ,CUNDINAMARCA,0,0.0019236616848533382,TRUE,TRUE
15778,SUTATENZA,BOYACÁ,0,0.0019552132296789732,TRUE,TRUE
68425,MACARAVITA,SANTANDER,0,0.002003264472926142,TRUE,TRUE
15248,EL ESPINO,BOYACÁ,0,0.0020037168420722644,TRUE,TRUE
15511,PACHAVITA,BOYACÁ,0,0.0020056901240462083,TRUE,TRUE
15276,FLORESTA,BOYACÁ,0,0.0020409624228074383,TRUE,TRUE
15808,TINJACÁ,BOYACÁ,0,0.0020609571355751986,TRUE,TRUE
15842,ÚMBITA,BOYACÁ,0,0.002067323314568263,TRUE,TRUE
15798,TENZA,BOYACÁ,0,0.0020962576882925434,TRUE,TRUE
68051,ARATOCA,SANTANDER,0,0.0021104546906909128,TRUE,TRUE
15676,SAN MIGUEL DE SEMA,BOYACÁ,0,0.002129636720955149,TRUE,TRUE
25745,SIMIJACA,CUNDINAMARCA,0,0.0021457509005442976,TRUE,TRUE
52585,PUPIALES,NARIÑO,0,0.002152688627393946,TRUE,TRUE
25019,ALBÁN,CUNDINAMARCA,0,0.0021646077097791762,TRUE,TRUE
25326,GUATAVITA,CUNDINAMARCA,0,0.0021923737851130497,TRUE,TRUE
25123,CACHIPAY,CUNDINAMARCA,0,0.0022066905073967152,TRUE,TRUE
68686,SAN MIGUEL,SANTANDER,0,0.002210624438149387,TRUE,TRUE
52685,SAN BERNARDO,NARIÑO,0,0.0022380558219331154,TRUE,TRUE
68147,CAPITANEJO,SANTANDER,0,0.002238929875970465,TRUE,TRUE
25769,SUBACHOQUE,CUNDINAMARCA,0,0.002252241899761527,TRUE,TRUE
08520,PALMAR DE VARELA,ATLÁNTICO,0,0.002283871780698996,TRUE,TRUE
08770,SUAN,ATLÁNTICO,0,0.002325067694038377,TRUE,TRUE
52565,PROVIDENCIA,NARIÑO,0,0.002380051357847671,TRUE,TRUE
15293,GACHANTIVÁ,BOYACÁ,0,0.0023836991089475463,TRUE,TRUE
19300,GUACHENÉ,CAUCA,0,0.0023926146135167213,TRUE,TRUE
15368,JERICÓ,BOYACÁ,0,0.0023964802874768786,TRUE,TRUE
70418,LOS PALMITOS,SUCRE,0,0.0024165707403900347,TRUE,TRUE
15092,BETÉITIVA,BOYACÁ,0,0.0024328518545764723,TRUE,TRUE
25200,COGUA,CUNDINAMARCA,0,0.002468760290121978,TRUE,TRUE
25281,FOSCA,CUNDINAMARCA,0,0.0024706637219302345,TRUE,TRUE
15322,GUATEQUE,BOYACÁ,0,0.0024745860259678797,TRUE,TRUE
15600,RÁQUIRA,BOYACÁ,0,0.0024835406662040743,TRUE,TRUE
15861,VENTAQUEMADA,BOYACÁ,0,0.002503182922255728,TRUE,TRUE
15403,LA UVITA,BOYACÁ,0,0.002520498565004498,TRUE,TRUE
08685,SANTO TOMÁS,ATLÁNTICO,0,0.002526008282819636,TRUE,TRUE
68266,ENCISO,SANTANDER,0,0.0025412937569522487,TRUE,TRUE
54418,LOURDES,NORTE DE SANTANDER,0,0.0025432438550249915,TRUE,TRUE
52323,GUALMATÁN,NARIÑO,0,0.0025685223954747195,TRUE,TRUE
54553,PUERTO SANTANDER,NORTE DE SANTANDER,0,0.0025737982150419226,TRUE,TRUE
25095,BITUIMA,CUNDINAMARCA,0,0.0026569769342551764,TRUE,TRUE
76130,CANDELARIA,VALLE DEL CAUCA,0,0.0026607672319316324,TRUE,TRUE
08433,MALAMBO,ATLÁNTICO,0,0.0026678619875603526,TRUE,TRUE
23670,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,0,0.002685688848901757,TRUE,TRUE
15822,TOTA,BOYACÁ,0,0.0027114659994679326,TRUE,TRUE
23162,CERETÉ,CÓRDOBA,0,0.002721881515340021,TRUE,TRUE
25805,TIBACUY,CUNDINAMARCA,0,0.002729273153348842,TRUE,TRUE
08675,SANTA LUCÍA,ATLÁNTICO,0,0.0027337482113564513,TRUE,TRUE
68418,LOS SANTOS,SANTANDER,0,0.0027348551392074954,TRUE,TRUE
54405,LOS PATIOS,NORTE DE SANTANDER,0,0.002773870386194628,TRUE,TRUE
05360,ITAGÜÍ,ANTIOQUIA,0,0.0027763765319082532,TRUE,TRUE
25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,0,0.0027969629939342605,TRUE,TRUE
15051,ARCABUCO,BOYACÁ,0,0.0028431934615344157,TRUE,TRUE
47205,CONCORDIA,MAGDALENA,0,0.0028648660736642446,TRUE,TRUE
70670,SAMPUÉS,SUCRE,0,0.002865365148495168,TRUE,TRUE
25535,PASCA,CUNDINAMARCA,0,0.0028700230104360047,TRUE,TRUE
52838,TÚQUERRES,NARIÑO,0,0.0028858280418737627,TRUE,TRUE
15673,SAN MATEO,BOYACÁ,0,0.0029407861131590394,FALSE,TRUE
76845,ULLOA,VALLE DEL CAUCA,0,0.002945609920134554,FALSE,TRUE
25596,QUIPILE,CUNDINAMARCA,0,0.0029516591198057362,FALSE,TRUE
44847,URIBIA,LA GUAJIRA,0,0.0029520259759664292,FALSE,TRUE
15407,VILLA DE LEYVA,BOYACÁ,0,0.0029603302211477058,FALSE,TRUE
25040,ANOLAIMA,CUNDINAMARCA,0,0.0030219832698705038,FALSE,TRUE
15804,TIBANÁ,BOYACÁ,0,0.0030845451520495493,FALSE,TRUE
52694,SAN PEDRO DE CARTAGO,NARIÑO,0,0.0031277724858187663,FALSE,TRUE
52411,LINARES,NARIÑO,0,0.0031557139668943433,FALSE,TRUE
23464,MOMIL,CÓRDOBA,0,0.003173568768129875,FALSE,TRUE
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,0,0.0031742692432867856,FALSE,TRUE
54347,HERRÁN,NORTE DE SANTANDER,0,0.0031813900218812326,FALSE,TRUE
25867,VIANÍ,CUNDINAMARCA,0,0.0032165921795113115,FALSE,TRUE
05631,SABANETA,ANTIOQUIA,0,0.003239481560818814,FALSE,TRUE
13760,SOPLAVIENTO,BOLÍVAR,0,0.0032528387556383384,FALSE,TRUE
25436,MANTA,CUNDINAMARCA,0,0.0032636252464088022,FALSE,TRUE
25322,GUASCA,CUNDINAMARCA,0,0.0032787062178445997,FALSE,TRUE
15757,SOCHA,BOYACÁ,0,0.0033286510024693856,FALSE,TRUE
15131,CALDAS,BOYACÁ,0,0.003336304007899244,FALSE,TRUE
15176,CHIQUINQUIRÁ,BOYACÁ,0,0.0033394534893204076,FALSE,TRUE
54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,0,0.003346475446650226,FALSE,TRUE
54599,RAGONVALIA,NORTE DE SANTANDER,0,0.003370025528569969,FALSE,TRUE
13780,TALAIGUA NUEVO,BOLÍVAR,0,0.003378887424238275,FALSE,TRUE
25183,CHOCONTÁ,CUNDINAMARCA,0,0.0034335765818410244,FALSE,TRUE
52203,COLÓN,NARIÑO,0,0.0034403103186315346,FALSE,TRUE
23815,TUCHÍN,CÓRDOBA,0,0.0034606167681096533,FALSE,TRUE
54680,SANTIAGO,NORTE DE SANTANDER,0,0.003470493093679053,FALSE,TRUE
13620,SAN CRISTÓBAL,BOLÍVAR,0,0.0035161000039742713,FALSE,TRUE
