covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.3437179703908914,0.2908000342693532,0.026811893503075574,0.2905094863049321,1.2116235170926022,0.0011108488356964396,13.076408992407002,0.9775045405135053,0.41229847218705157,0.010152658448684675,0.7290453279311218,0.10000000000000006,1.2105126682569058
log_defor_pre_media,5.353362628935257,5.3562499551466765,3.853020085164127,5.410039131269568,0.8577325105216975,-0.030750794387804398,1.262919254341581,1.0516108590353292,0.24125949160575733,0.03660640443575377,0.38248079682620073,0.11949018402907717,0.8269817161338932
defor_pre_tendencia,0.4117424028519331,0.3333191371005143,0.14260650894591398,0.3338279357168462,0.42746036378148555,-8.08109384713658e-4,0.9103218077430782,1.0334866821575446,0.10688359922343209,0.038990455901701096,0.20686671731239975,0.1439407819133052,0.4266522543967719
log_baseline_forest,12.126875521939485,12.067103898903147,9.672073014618109,12.283084725103247,1.4126851552130135,-0.12429224187018441,1.3917578066722065,1.2157231707436358,0.37344396260656704,0.02305292488748199,0.6515362539039419,0.14327437773354962,1.2883929133428291
temp_media_c_base,23.033598627642654,22.976490331559148,19.49588346717273,22.95567135321872,1.019215797659006,0.005997948012543692,0.4746452511134443,1.3154675638033504,0.20008942850168476,0.03425705994957708,0.4727779184603697,0.13221721276229784,1.0132178496464623
prec_anual_mm_base,4291.902094800126,3978.612488503152,1858.7035671236029,3753.911936417879,1.1748157571499107,0.10849166076149995,4.3208569165375605,1.2907633882184362,0.36651805049905417,0.01976461418313846,0.640351987845024,0.11143018391567147,1.0663240963884109
altura_base,345.40909090909093,368.75,1164.7985143918293,378.8049747686524,-1.3173428306199828,-0.016165511225723215,0.461105138453309,1.2782658543022647,0.30100864253497833,0.046268072498008204,0.549843842322951,0.21389049783206132,1.3011773193942595
discapital_base,117.14739809090908,117.846992025,79.8745857345404,146.95804568410773,0.4572664969975443,-0.3571372453287186,1.906768245662704,0.7763526623371808,0.1744639896001204,0.07639928306876277,0.3033468388621592,0.18052263506617228,0.10012925166882569
disbogota_base,406.2981766818182,412.77121834999997,317.9624369405757,445.79858843357135,0.5971681871675557,-0.22327197097677098,0.5717630616801509,0.6271383016609325,0.16703396536215742,0.03141433133570794,0.38125685827635686,0.15469284542426967,0.3738962161907847
distancia_mercado_base,179.40347497727274,189.419439975,63.93647239758589,234.7596135458835,0.6730808997595383,-0.26429719435457677,3.214921803266013,0.5405403558573006,0.2849724350790865,0.03570441088682533,0.5021735460454123,0.16264825194585264,0.40878370540496156
H_coca_base,661.3138636363636,721.33725,100.1116713091922,736.9235995379191,0.3393862162088763,-0.00942582239789161,5.1502508976203325,0.9122705259271273,0.20044919951605186,0.03693145817346285,0.3444964970034608,0.10048506210851418,0.3299603938109847
homicidios_base,27.772727272727273,23.675,19.867223769730735,19.42263944079656,0.0953641673175402,0.05129626768347831,0.6078835877892151,0.39901187297866575,0.04457899539888291,0.030892107394863783,0.15140963957119946,0.14687673794214037,0.044067899634061894
o_desplaza_base,1361.6818181818182,1102.925,578.6165273909006,812.3075159670482,0.3558353759201427,0.13206048447809823,2.261834472656011,1.3156435712696621,0.2171351780657934,0.09122325139858417,0.3115134633240483,0.18404217746477808,0.22377489144204446
