COD_DANE,NOMBRE_MPI,DPTO_CNMBR,tratado,ps,fuera_soporte,ps_extremo
08001,BARRANQUILLA,ATLÁNTICO,1,0.007323469348342726,FALSE,TRUE
23672,SAN ANTERO,CÓRDOBA,1,0.009114528492463043,FALSE,TRUE
25793,TAUSA,CUNDINAMARCA,1,0.011499585945717056,FALSE,FALSE
15236,CHIVOR,BOYACÁ,1,0.012530106311566057,FALSE,FALSE
19392,LA SIERRA,CAUCA,1,0.021472263194546152,FALSE,FALSE
05679,SANTA BÁRBARA,ANTIOQUIA,1,0.026276077047494243,FALSE,FALSE
54518,PAMPLONA,NORTE DE SANTANDER,1,0.032429280551352385,FALSE,FALSE
20383,LA GLORIA,CESAR,1,0.03279220496221743,FALSE,FALSE
17174,CHINCHINÁ,CALDAS,1,0.033452218840899085,FALSE,FALSE
73043,ANZOÁTEGUI,TOLIMA,1,0.03713273371611012,FALSE,FALSE
05364,JARDÍN,ANTIOQUIA,1,0.037169101442192785,FALSE,FALSE
41378,LA ARGENTINA,HUILA,1,0.04046125031078647,FALSE,FALSE
99624,SANTA ROSALÍA,VICHADA,1,0.04127258719360881,FALSE,FALSE
05079,BARBOSA,ANTIOQUIA,1,0.04261559794657711,FALSE,FALSE
50124,CABUYARO,META,1,0.0432444417446115,FALSE,FALSE
19585,PURACÉ,CAUCA,1,0.04611121141788155,FALSE,FALSE
05002,ABEJORRAL,ANTIOQUIA,1,0.04796954051737913,FALSE,FALSE
68464,MOGOTES,SANTANDER,1,0.04975795319910925,FALSE,FALSE
47551,PIVIJAY,MAGDALENA,1,0.06673145752277507,FALSE,FALSE
66682,SANTA ROSA DE CABAL,RISARALDA,1,0.06754477918765212,FALSE,FALSE
50689,SAN MARTÍN,META,1,0.08787744631128014,FALSE,FALSE
05134,CAMPAMENTO,ANTIOQUIA,1,0.09687167008418858,FALSE,FALSE
05034,ANDES,ANTIOQUIA,1,0.09708821363129443,FALSE,FALSE
20570,PUEBLO BELLO,CESAR,1,0.09744832278349241,FALSE,FALSE
47189,CIÉNAGA,MAGDALENA,1,0.1080210120736381,FALSE,FALSE
99001,PUERTO CARREÑO,VICHADA,1,0.10832926177996538,FALSE,FALSE
05670,SAN ROQUE,ANTIOQUIA,1,0.10920647748558178,FALSE,FALSE
41668,SAN AGUSTÍN,HUILA,1,0.11182237658986785,FALSE,FALSE
05858,VEGACHÍ,ANTIOQUIA,1,0.11429930324239684,FALSE,FALSE
05579,PUERTO BERRÍO,ANTIOQUIA,1,0.12685804698291345,FALSE,FALSE
99524,LA PRIMAVERA,VICHADA,1,0.1280917111454988,FALSE,FALSE
05756,SONSÓN,ANTIOQUIA,1,0.132247232474609,FALSE,FALSE
50573,PUERTO LÓPEZ,META,1,0.13577305479694066,FALSE,FALSE
52490,OLAYA HERRERA,NARIÑO,1,0.15752560799257773,FALSE,FALSE
68081,BARRANCABERMEJA,SANTANDER,1,0.15998791431552828,FALSE,FALSE
05893,YONDÓ,ANTIOQUIA,1,0.20601745366374333,FALSE,FALSE
50590,PUERTO RICO,META,1,0.21035174346320593,FALSE,FALSE
27800,UNGUÍA,CHOCÓ,1,0.2165996927978709,FALSE,FALSE
91669,PUERTO SANTANDER,AMAZONAS,1,0.21938506945064543,FALSE,FALSE
05837,TURBO,ANTIOQUIA,1,0.22981296442705423,FALSE,FALSE
52250,EL CHARCO,NARIÑO,1,0.23146530674384927,FALSE,FALSE
68190,CIMITARRA,SANTANDER,1,0.23524255748624437,FALSE,FALSE
05120,CÁCERES,ANTIOQUIA,1,0.2884874355806971,FALSE,FALSE
27495,NUQUÍ,CHOCÓ,1,0.29637661173688085,FALSE,FALSE
05480,MUTATÁ,ANTIOQUIA,1,0.2977772136945608,FALSE,FALSE
94888,MORICHAL,GUAINÍA,1,0.3015999390982607,FALSE,FALSE
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1,0.3039765209811151,FALSE,FALSE
97161,CARURÚ,VAUPÉS,1,0.3099399339694475,FALSE,FALSE
27006,ACANDÍ,CHOCÓ,1,0.3126204517895389,FALSE,FALSE
27372,JURADÓ,CHOCÓ,1,0.33029432240214185,FALSE,FALSE
27205,CONDOTO,CHOCÓ,1,0.3423438251758486,FALSE,FALSE
99773,CUMARIBO,VICHADA,1,0.3434111403694194,FALSE,FALSE
27160,CÉRTEGUI,CHOCÓ,1,0.37339239451519457,FALSE,FALSE
27615,RIOSUCIO,CHOCÓ,1,0.38259170199990145,FALSE,FALSE
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,1,0.3971089189390046,FALSE,FALSE
27600,RÍO QUITO,CHOCÓ,1,0.4063877707561884,FALSE,FALSE
95025,EL RETORNO,GUAVIARE,1,0.42384777970341303,FALSE,FALSE
27491,NÓVITA,CHOCÓ,1,0.4311675027814276,FALSE,FALSE
97511,PACOA,VAUPÉS,1,0.44014486290253624,FALSE,FALSE
05001,MEDELLÍN,ANTIOQUIA,1,0.44656851080667326,FALSE,FALSE
18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,1,0.4512572905516466,FALSE,FALSE
27150,CARMEN DEL DARIÉN,CHOCÓ,1,0.45621584647661517,FALSE,FALSE
91405,LA CHORRERA,AMAZONAS,1,0.4646024637506602,FALSE,FALSE
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,1,0.47926215685454643,FALSE,FALSE
27050,ATRATO,CHOCÓ,1,0.4859100474061339,FALSE,FALSE
94001,INÍRIDA,GUAINÍA,1,0.5114530160051015,FALSE,FALSE
19318,GUAPI,CAUCA,1,0.5172620092224938,FALSE,FALSE
27025,ALTO BAUDÓ,CHOCÓ,1,0.546704445177229,FALSE,FALSE
27413,LLORÓ,CHOCÓ,1,0.5771182366169793,FALSE,FALSE
97001,MITÚ,VAUPÉS,1,0.5924836939590776,FALSE,FALSE
27001,QUIBDÓ,CHOCÓ,1,0.6609265885469564,FALSE,FALSE
27430,MEDIO BAUDÓ,CHOCÓ,1,0.6767697606657184,FALSE,FALSE
18756,SOLANO,CAQUETÁ,1,0.7054031744353014,FALSE,FALSE
27077,BAJO BAUDÓ,CHOCÓ,1,0.7955419891401365,TRUE,FALSE
27361,ISTMINA,CHOCÓ,1,0.8218603256568783,TRUE,FALSE
19418,LÓPEZ DE MICAY,CAUCA,1,0.8474896453258701,TRUE,FALSE
76109,BUENAVENTURA,VALLE DEL CAUCA,1,0.8932805047044667,TRUE,FALSE
15187,CHIVATÁ,BOYACÁ,0,4.949527796612865e-4,TRUE,TRUE
15762,SORA,BOYACÁ,0,5.670963756667956e-4,TRUE,TRUE
15638,SÁCHICA,BOYACÁ,0,6.0825521966241e-4,TRUE,TRUE
70717,SAN PEDRO,SUCRE,0,7.787707121081212e-4,TRUE,TRUE
08634,SABANAGRANDE,ATLÁNTICO,0,8.821711694309415e-4,TRUE,TRUE
08137,CAMPO DE LA CRUZ,ATLÁNTICO,0,0.0010233286775224982,TRUE,TRUE
08770,SUAN,ATLÁNTICO,0,0.0010412030695001768,TRUE,TRUE
15224,CUCAITA,BOYACÁ,0,0.0010838646502505521,TRUE,TRUE
15476,MOTAVITA,BOYACÁ,0,0.0011597054172646831,TRUE,TRUE
15764,SORACÁ,BOYACÁ,0,0.0011599392480356116,TRUE,TRUE
15500,OICATÁ,BOYACÁ,0,0.0012227475546548136,TRUE,TRUE
68872,VILLANUEVA,SANTANDER,0,0.0012455792495977838,TRUE,TRUE
15104,BOYACÁ,BOYACÁ,0,0.0012517276362184655,TRUE,TRUE
