ADM2_NAME,ADM2_CODE,year,temp_media_c,prec_anual_mm
Surata,14286,2007.0,16.174128982955754,1481.4290014353985
Tona,14287,2007.0,13.495306043946806,1163.539083049772
Valle De  San Jose,14288,2007.0,17.28619251887257,2535.4702604778413
Velez,14289,2007.0,19.865450537615384,3082.072882935545
Vetas,14290,2007.0,12.407932638807527,1112.9268453564946
Villanueva,14291,2007.0,21.246068923286877,1406.1326573272256
Zapatoca,14292,2007.0,19.39253742715847,1554.8727321803735
Buenavista,14293,2007.0,26.74957041225685,1353.7508142534489
Caimito,14294,2007.0,26.820274925801037,1958.1667903572675
Chalan,14295,2007.0,25.58854807823069,1573.3450879060463
Coloso (ricaurte),14296,2007.0,25.969354528754018,1368.770798153079
Corozal,14297,2007.0,26.38390220191963,1503.5181720191424
Galeras,14298,2007.0,26.788617025581832,1743.3934512806652
Guaranda,14299,2007.0,26.2606175552611,3176.122605902998
La Union,14300,2007.0,26.52550154360629,1709.5871886169905
Los Palmitos,14301,2007.0,26.04867181487061,1327.5376214534974
Majagual,14302,2007.0,26.604218111206308,2884.4714083124127
Morroa,14303,2007.0,26.005830084952983,1333.934640513415
Ovejas,14304,2007.0,25.74812668469712,1451.1439772875772
Palmito,14305,2007.0,26.514035412125583,1319.5891306303693
Sampues,14306,2007.0,26.122547162208946,1423.7373226693012
San Benito Abad,14307,2007.0,26.856332109699306,2167.9166887271335
San Juan De Betulia,14308,2007.0,26.27060986727416,1353.499607778499
San Marcos,14309,2007.0,26.568741838276985,2159.3996434990013
San Onofre,14310,2007.0,26.518775136216224,1480.1149716652774
San Onofre (is.),14311,2007.0,,2007.8253844124931
San Pedro,14312,2007.0,26.474733846666368,1244.7100408090782
Since,14313,2007.0,26.51838190769851,1474.5259696282517
Sincelejo,14314,2007.0,26.110510237265967,1363.278712281843
Sucre,14315,2007.0,26.95906252234116,2718.288285481773
Tolu,14316,2007.0,26.655925804670538,1405.402850552172
Toluviejo,14317,2007.0,26.2295002853999,1324.4870387104734
Alpujarra,14318,2007.0,22.26558386751105,1339.5859694117348
Alvarado,14319,2007.0,21.70802073337232,1668.9459221801321
Ambalema,14320,2007.0,25.59359780946429,1614.879444291336
Anzoategui,14321,2007.0,13.057343532166813,1723.3312146552921
Armero (guayabal),14322,2007.0,23.773368072258847,2225.2440889766744
Ataco,14323,2007.0,21.652485648536047,2451.7153791363853
Cajamarca,14324,2007.0,12.437694866007298,1765.3616981516516
Carmen De Apicala,14325,2007.0,24.080965553391625,1707.2026408198135
Casabianca,14326,2007.0,13.637636787339348,2164.5821136647437
Chaparral,14327,2007.0,17.254469253330434,2354.939627933019
Coello,14328,2007.0,23.80405241964921,1484.5404048977416
Coyaima,14329,2007.0,26.48166510094572,1957.2366132132252
Cunday,14330,2007.0,21.66266654730924,1850.7283980375598
Dolores,14331,2007.0,20.372511738778325,1747.8058049166189
Espinal,14332,2007.0,24.920858303986392,1593.2284501408585
Falan,14333,2007.0,19.365923870822343,2588.650649823067
Flandes,14334,2007.0,24.76450222555381,1406.250384901967
Fresno,14335,2007.0,18.541891418583834,3036.28640028736
Guamo,14336,2007.0,25.381937023187394,1584.5025458088408
Herveo,14337,2007.0,12.898942939226371,2065.0220463671885
Honda,14338,2007.0,25.414462604357198,2439.533817526901
Ibague,14339,2007.0,17.349904659166036,1802.4643994065812
Icononzo,14340,2007.0,19.198779890534755,1617.1538389541176
Lerida,14341,2007.0,21.99144752861908,2122.009244176115
Libano,14342,2007.0,16.535911559402898,2016.1255654188901
Mariquita,14343,2007.0,21.71028429227007,3131.6232393068135
Melgar,14344,2007.0,22.296051567331734,1592.9264985343698
Murillo,14345,2007.0,9.911454154390578,1764.392554235031
Natagaima,14346,2007.0,25.318378396476586,1608.529659555465
Ortega,14347,2007.0,23.59051925440364,2038.7717440845595
Piedras,14348,2007.0,23.769155550397358,1439.2055741848262
Planadas,14349,2007.0,13.361211028998632,1979.8326208216158
Prado,14350,2007.0,24.30208284518489,1911.9189255571932
Purificacion,14351,2007.0,25.016462062653282,1819.3034973434187
Rioblanco,14352,2007.0,12.871961594503706,2122.24864994515
Roncesvalles,14353,2007.0,12.044427272655643,1788.3537417385267
Rovira,14354,2007.0,16.48196709329948,1818.3785382761403
Salda¥a,14355,2007.0,26.03951011163596,1671.4406770559822
San Antonio,14356,2007.0,16.898680482843634,1968.3506812640965
San Luis,14357,2007.0,24.6607320989981,1783.9036344170906
Santa Isabel,14358,2007.0,12.092105040267422,1665.4099335408732
Suarez,14359,2007.0,24.715834687346597,1798.19505614151
Valle De San Juan,14360,2007.0,22.79130110053579,1864.303705504401
Venadillo,14361,2007.0,23.217187616103352,1624.8279206998432
Villa Hermosa,14362,2007.0,13.651565212312335,2086.1736322930515
Villarrica,14363,2007.0,18.36781200356066,1778.8831188500815
Alcala,14364,2007.0,18.064545353116188,2112.7408110090396
Andalucia,14365,2007.0,17.859589779489763,1763.7601805085533
Ansermanuevo,14366,2007.0,18.91039402966906,2119.780680260787
Argelia,14367,2007.0,17.7728045918696,2170.7757766589098
Bolivar,14368,2007.0,18.576079032998447,2241.3207823918606
Buenaventura,14369,2007.0,22.193964462877922,6481.170558079159
Buenaventura (is.),14370,2007.0,24.671175045710378,7779.1899412839775
Buga,14371,2007.0,13.937934569176823,1600.5192793661834
Bugalagrande,14372,2007.0,18.55694028539321,1734.9154652187578
Caicedonia,14373,2007.0,18.197823520956927,2052.7874297395756
Cali,14374,2007.0,18.368248453932594,1945.806855760702
Calima  (darien),14375,2007.0,18.568342287154973,3398.0902283716746
Candelaria,14376,2007.0,19.755083350839175,1177.6783365797494
Cartago,14377,2007.0,20.19787415474543,2049.5978677391076
Dagua,14378,2007.0,18.713323952200373,2315.6023991729394
El Aguila,14379,2007.0,17.877981060631907,2424.571181549527
El Cairo,14380,2007.0,18.92459805376776,2623.9292652593113
El Cerrito,14381,2007.0,16.530429567303646,1379.4645547119962
El Dovio,14382,2007.0,19.357269680437838,2198.3368832750266
Florida,14383,2007.0,16.387346902618216,1519.5977493740363
Ginebra,14384,2007.0,16.356536430515686,1437.7456091058723
Guacari,14385,2007.0,18.110819149653718,1378.5164917343643
Jamundi,14386,2007.0,18.55554170470977,2498.5865686559664
La Cumbre,14387,2007.0,18.741028005960178,1378.7591370893658
La Union,14388,2007.0,18.911460327292406,1701.572137547145
La Victoria,14389,2007.0,19.63139489129317,1844.5052647282398
Name Unknown,14390,2007.0,,
Obando,14391,2007.0,20.170180851868597,1864.7331225561145
Palmira,14392,2007.0,16.809805262360314,1355.3148251463908
Pradera,14393,2007.0,15.38503627907282,1525.525542271977
Restrepo,14394,2007.0,18.299767894678308,1577.411391387999
Riofrio,14395,2007.0,16.108141221335195,2225.9986310137097
Roldanillo,14396,2007.0,18.178413508551316,1666.0400741083047
San Pedro,14397,2007.0,19.19126635710352,1539.9482884288361
Sevilla,14398,2007.0,15.733690475850226,1865.4047899014774
Toro,14399,2007.0,19.05091384618038,1768.6780978335787
Trujillo,14400,2007.0,16.93437734897361,2084.266119235572
Tulua,14401,2007.0,15.045089131649803,1744.8149540883273
Ulloa,14402,2007.0,18.117275206669543,2153.7063575129664
Versalles,14403,2007.0,19.302230993958624,2236.986882893041
Vijes,14404,2007.0,18.388928596321232,1218.6402887983795
Yotoco,14405,2007.0,17.807292345088477,1691.1450380718322
Yumbo,14406,2007.0,19.177699529467468,1233.9512999432739
Zarzal,14407,2007.0,19.55132652417463,1704.5067213342538
Caruru,14408,2007.0,24.673534202905344,3389.1346615013254
Mitu,14409,2007.0,24.72952489449169,3502.0680741443525
Papunahua,14411,2007.0,24.77430065149073,3397.2345288415063
Yavarate,14413,2007.0,24.98584542594982,3435.427377408338
Cumaribo,14414,2007.0,25.992978688520026,2716.042165730275
La Primavera,14415,2007.0,26.592043280087267,2549.9355984134545
Puerto Carreno,14416,2007.0,26.89318597321468,2622.414902812165
San Jose De Ocune,14417,2007.0,25.523830479118732,2640.3955554385734
Santa Rita,14418,2007.0,25.87235554980445,3258.1853450786493
Santa Rosalia,14419,2007.0,26.335555032365203,2292.5391707264007
Isla,13659,2007.0,,8159.646101951599
El Encanto,13333,2007.0,25.003483518382847,3272.337079651692
La Chorrera,13334,2007.0,24.966301061857013,3523.5224119873883
La Pedrera,13335,2007.0,25.11576684723869,3737.979221046616
Leticia,13336,2007.0,25.12141940231192,2950.467520677031
Miriti Parana,13337,2007.0,25.073322777801476,3603.0683093421517
Puerto Narino,13338,2007.0,25.212638531707675,2714.123607067486
Puerto Santander,13339,2007.0,24.905908597579078,3599.1979624192027
Tarapaca,13340,2007.0,25.120865929063285,3502.101490555737
Solano,13698,2007.0,24.828879844224286,3286.9551780652187
Puerto Leguizamo,14171,2007.0,24.925294735399234,3036.5625157913296
Pacoa,14410,2007.0,24.84111924532065,3233.1540048663314
Taraira,14412,2007.0,25.107902027648677,3205.2999670101817
Abejorral,13341,2008.0,17.108054489506817,3291.6155723385846
Abriaqui,13342,2008.0,13.586513019392353,2775.3728541153023
Alejandria,13343,2008.0,17.387920348997973,3888.113388021679
Amaga,13344,2008.0,17.450574401533068,3372.742757677604
Amalfi,13345,2008.0,20.023468101803104,3343.354349100507
Andes,13346,2008.0,15.287236437475245,3307.9972998197427
Angelopolis,13347,2008.0,17.030557959995367,3077.769303707818
Angostura,13348,2008.0,15.434050655797321,2774.17870946402
Anori,13349,2008.0,20.549993362068445,4111.158412474419
Antioquia,13350,2008.0,18.31949067557291,2198.961862101354
Anza,13351,2008.0,18.258838645506057,2469.0673431040855
Apartado,13352,2008.0,24.288430760613334,2745.146733439042
Arboletes,13353,2008.0,25.529141946333134,1611.0575728721935
Argelia,13354,2008.0,18.950042148104096,4506.86604100264
Armenia,13355,2008.0,19.069983846414193,3044.50300331362
Barbosa,13356,2008.0,15.609547152798967,2941.0317972387857
Bello,13357,2008.0,14.926935762897704,2275.448747223854
Belmira,13358,2008.0,14.173931826523573,1981.267677672994
Betania,13359,2008.0,15.659633401168948,3855.2757206751457
Betulia,13360,2008.0,17.344824363649725,2760.981083351446
Bolivar,13361,2008.0,16.89123537742533,3793.738856042656
Briceno,13362,2008.0,18.407010385766238,3428.4280062823605
Buritica,13363,2008.0,18.035159169120845,2215.8301581406263
Caceres,13364,2008.0,24.798928294674887,4065.3258353523815
Caicedo,13365,2008.0,14.84840139639553,2332.6380918805294
Caldas,13366,2008.0,16.093886227026726,3222.056782702667
Campamento,13367,2008.0,17.72262616879891,3266.2029254874137
Canasgordas,13368,2008.0,17.15972406039404,2511.2631267026027
Caracoli,13369,2008.0,23.377307069462507,3376.7496529616587
Caramanta,13370,2008.0,16.10743758961241,3267.9857219654205
Carepa,13371,2008.0,24.61105603396199,3212.979637321173
Carmen De Viboral,13372,2008.0,16.190489449139427,3766.1973791823843
Carolina,13373,2008.0,15.194562616493641,3058.7478274768687
Caucasia,13374,2008.0,25.53279994717439,3857.361080137333
Chigorodo,13375,2008.0,24.357161364517122,3853.3574622800134
Cisneros,13376,2008.0,18.123281838466756,3549.087136752678
Cocorna,13377,2008.0,18.56326179647835,4479.542488695613
Concepcion,13378,2008.0,15.876310149047333,3283.437666073649
Concordia,13379,2008.0,18.8061794555258,3152.7977608964907
Copacabana,13380,2008.0,15.66764009300931,2343.1307451779294
Dabeiba,13381,2008.0,19.519332685996464,3656.5451304744574
Don Matias,13382,2008.0,15.647438485977226,3016.3693327832375
Ebejico,13383,2008.0,19.264680416484172,2603.0421135641964
El Bagre,13384,2008.0,23.935430058536593,4005.7778653154633
Entrerrios,13385,2008.0,13.505115939090816,2140.6738719803097
Envigado,13386,2008.0,15.052679279946158,3021.6914526947908
Fredonia,13387,2008.0,18.773470714188626,3463.003612850557
Frontino,13388,2008.0,18.771722954106867,3615.2996566833654
Giraldo,13389,2008.0,16.88932966432595,2243.9909997616833
Girardota,13390,2008.0,15.460835763604647,2255.7352383304283
Gomez Plata,13391,2008.0,17.778330663987173,3616.8975695396416
Granada,13392,2008.0,17.756354729668832,4282.987600833843
Guadalupe,13393,2008.0,17.645867072474978,3083.6290373621464
Guarne,13394,2008.0,15.80497405428341,2299.3241257350487
Guatape,13395,2008.0,16.215665585543505,3661.152617602222
Heliconia,13396,2008.0,17.790137447758543,2917.8069146073453
Hispania,13397,2008.0,17.87621984461077,3721.1325867634064
Itagui,13398,2008.0,15.24905446422909,2786.4698929255487
Ituango,13399,2008.0,17.764244898993304,3532.5955777373915
Jardin,13400,2008.0,13.658581138021422,3112.0724204860635
Jerico,13401,2008.0,17.280257200701662,3336.909320511101
La Ceja,13402,2008.0,14.428196709365995,3073.79308849745
La Estrella,13403,2008.0,16.200981800115315,2932.338289889529
La Union,13404,2008.0,13.99533793166697,3269.777500171704
Liborina,13405,2008.0,17.235810089327156,2062.880711195532
Maceo,13406,2008.0,22.285992970386506,2948.6873695309196
Marinilla,13407,2008.0,15.256202694373927,2820.1281717171896
Medellin,13408,2008.0,15.845698499148101,2620.1701445777353
Montebello,13409,2008.0,16.49912076154892,3060.405162174912
Murindo,13410,2008.0,23.463586113792697,4553.843489426024
Mutata,13411,2008.0,22.049887199102432,4587.021655518168
Narino,13412,2008.0,17.336993286434478,3934.627181534839
Nechi,13413,2008.0,25.680904570879477,3922.743719645576
Necocli,13414,2008.0,25.72431172766188,2125.607312943755
Necocli (is.),13415,2008.0,,3228.7738777399063
Olaya,13416,2008.0,20.790140803089336,2032.83231233548
Penol,13417,2008.0,15.756965802922343,3139.268852955899
Peque,13418,2008.0,16.503640644362477,2527.5004867989765
Pto Nare (la Magd.),13419,2008.0,25.052926655775213,3638.1792998516844
Pueblorrico,13420,2008.0,18.561516684453878,3556.7204186087283
Puerto Berrio,13421,2008.0,25.36949307658182,2879.347852478935
Puerto Triunfo,13422,2008.0,25.473775849976654,3581.7855868342776
Remedios,13423,2008.0,23.611317162592815,2802.4014537834205
Retiro,13424,2008.0,15.094725353722383,2923.3782268217064
Rionegro,13425,2008.0,15.331074701921832,2717.434195436209
Sabanalarga,13426,2008.0,18.293604721927412,2341.8135084974956
Sabaneta,13427,2008.0,14.969855476506886,3017.374669068426
Salgar,13428,2008.0,16.281098870650748,3295.417906588186
San Andres,13429,2008.0,14.958073493993908,2731.854987110943
San Carlos,13430,2008.0,21.110908945002553,4229.029607469797
San Francisco,13431,2008.0,21.307550098248885,4850.48455071297
San Jeronimo,13432,2008.0,18.530375058376766,1878.5281131661877
San Jose De La Montana,13433,2008.0,13.695637253421827,2264.587275999071
San Juan De Uraba,13434,2008.0,25.627107871287137,1722.6684629726517
San Luis,13435,2008.0,21.37597405948777,5060.739797023461
San Pedro,13436,2008.0,14.674411306973733,1994.5835239881599
San Pedro De Uraba,13437,2008.0,25.235123720405436,1506.5771131513109
San Rafael,13438,2008.0,19.302085129423418,3973.9724046858278
San Roque,13439,2008.0,19.945564300963376,3496.202402639612
San Vicente,13440,2008.0,15.26258932242634,2697.9562303451567
Santa Barbara,13441,2008.0,19.37577023053631,3380.7179642355836
Santa Rosa De Osos,13442,2008.0,14.080143106772471,2725.474004976072
Santo Domingo,13443,2008.0,17.139398796658043,3627.1817030179095
Santuario,13444,2008.0,15.840158560495723,3077.8939834050975
Segovia,13445,2008.0,23.28652233523217,3383.480307216105
Sonson,13446,2008.0,19.42793907741559,3891.939943325277
Sopetran,13447,2008.0,20.109405505658312,1999.3969962912668
Tamesis,13448,2008.0,16.194344716685293,3408.24199320121
Taraza,13449,2008.0,22.0878751508091,4393.0256186626975
Tarso,13450,2008.0,19.188558112360973,3413.712468036591
Titiribi,13451,2008.0,19.258480712362015,3278.827191834586
Toledo,13452,2008.0,19.010698535245456,2559.5892173470347
Turbo,13453,2008.0,25.0319704836094,2754.900819816661
Turbo (is.),13454,2008.0,,2369.1092768907547
Uramita,13455,2008.0,17.949054748117618,2624.073762095779
Urrao,13456,2008.0,17.82085982503318,3483.055709924806
Valdivia,13457,2008.0,20.511271419782428,4607.857537956038
Valparaiso,13458,2008.0,17.617678858530436,3555.8092341045203
Vegachi,13459,2008.0,21.205475211758536,2677.3325916151316
Venecia,13460,2008.0,19.042601265514737,3520.6083884813643
Vigia Del Fuerte,13461,2008.0,23.198837217079348,5607.470868902917
Yali,13462,2008.0,21.205172505023146,2777.764574494915
Yarumal,13463,2008.0,15.177534269872185,3125.8503241456924
Yolombo,13464,2008.0,19.965387551964042,3189.2226220156344
Yondo,13465,2008.0,25.750715618565295,3241.6035139959
Zaragoza,13466,2008.0,24.56192560678339,4301.790464953207
Arauca,13467,2008.0,26.40809501501823,1844.9320172213102
Arauquita,13468,2008.0,25.20923533310457,2397.0252548960107
Cravo Norte,13469,2008.0,26.52146695293462,2171.5768354328484
Fortul,13470,2008.0,18.25938220023665,2309.4900213843043
Puerto Rondon,13471,2008.0,25.92650551471895,1939.8282814887104
Saravena,13472,2008.0,22.362036350696233,3332.717536419833
Tame,13473,2008.0,21.861683822103068,2087.66344312174
Baranoa,13474,2008.0,26.33501384190033,1409.8411490253413
Barranquilla  (dist.port.,13475,2008.0,26.832055475696677,1012.5306024776744
Campo De La Cruz,13476,2008.0,26.823294622726205,1350.338474178471
Candelaria,13477,2008.0,26.762124566178592,1274.4034522735526
Galapa,13478,2008.0,26.40066036528974,1231.9995886519844
Juan De Acosta,13479,2008.0,26.468689472282268,1257.358013916102
Luruaco,13480,2008.0,26.552605979922966,1315.9054318190094
Malambo,13481,2008.0,26.615448742014166,1255.5526875296655
Manati,13482,2008.0,26.788578449405684,1226.7585740089419
Palmar De Varela,13483,2008.0,26.87341026477041,1407.8033021425238
Piojo,13484,2008.0,26.652624671140988,1241.8347231267346
Polo Nuevo,13485,2008.0,26.506051166290607,1440.0053941245174
Ponedera,13486,2008.0,26.880270836399124,1401.838019075688
Puerto Colombia,13487,2008.0,26.54837902587758,1042.5546388491093
Repelon,13488,2008.0,26.540257951452826,1232.8641917884952
Sabanagrande,13489,2008.0,26.69230957176997,1312.4873163344262
Sabanalarga,13490,2008.0,26.583136107929832,1507.1955474620504
Santa Lucia,13491,2008.0,26.879973718335595,1300.110613339934
Santo Tomas,13492,2008.0,26.823162296707544,1418.4464155849903
Soledad,13493,2008.0,26.63497762123421,1067.1901396778053
Suan,13494,2008.0,26.84774109018616,1303.5879150848132
Tubara,13495,2008.0,26.347091246240282,1211.5353805532973
Usiacuri,13496,2008.0,26.354617686702777,1365.283885960959
Achi,13497,2008.0,25.582228556612858,3641.606041869469
Altos Del Rosario,13498,2008.0,26.191337439489562,2760.7143234383893
Arjona,13499,2008.0,26.56139904698514,1432.7205869158583
Barranco De Loba,13500,2008.0,26.344494380851614,2693.662565265379
Calamar,13501,2008.0,26.64579782514436,1404.1421465491912
Cantagallo,13502,2008.0,24.777049858809214,3490.5422310484196
Cartagena (dist. Esp.),13503,2008.0,26.62941003294518,1133.0628248006385
Cartagena (dist. Esp.) (i,13504,2008.0,,1563.1195737070327
Cicuco,13505,2008.0,26.887467587066073,1851.3457631167503
Cordoba,13506,2008.0,26.63668415433224,1110.543671240701
El Carmen De Bolivar,13507,2008.0,25.49870160929126,1608.273565857425
El Guamo,13508,2008.0,26.490183859709898,1417.1910231877127
Hatillo De Loba,13509,2008.0,26.810238197623036,2763.792438811253
Magangue,13510,2008.0,26.83477028529321,2005.367780339448
Mahates,13511,2008.0,26.46052986336025,1530.5668484636556
Margarita,13512,2008.0,26.80563528544123,2538.360579575861
Maria La Baja,13513,2008.0,26.34076407681342,1614.1601306223079
Mompos,13514,2008.0,26.952283629324885,2275.582725122059
Montecristo,13515,2008.0,23.27675927751357,3626.111993559946
Morales,13516,2008.0,24.2680210824551,2035.4023314428598
Pinillos,13517,2008.0,26.481662707609846,2988.999685770876
Rio Viejo,13518,2008.0,25.82221762673622,2105.101270399294
San Estanislao,13519,2008.0,26.625894257085637,1267.6948730935603
San Fernando,13520,2008.0,26.708516107302597,2431.6763900702995
San Jacinto,13521,2008.0,25.463397712002998,1617.9153960743724
San Juan Nepomuceno,13522,2008.0,25.784561074670044,1660.2883510530517
San Martin De Loba,13523,2008.0,26.4363295175188,2460.14144704004
San Pablo,13524,2008.0,23.440468258383866,3180.908347017746
Santa Catalina,13525,2008.0,26.383541410641545,1218.0831590570388
Santa Rosa,13526,2008.0,26.42099723386525,1232.4545281816147
Santa Rosa Del Sur,13527,2008.0,21.87040598108083,2743.198315167881
Simiti,13528,2008.0,25.026270025512716,2346.9812818652686
Soplaviento,13529,2008.0,26.85088255038286,1267.9299244722506
Talaigua Nuevo,13530,2008.0,26.866207909557833,1674.3642160644745
Tiquisio,13531,2008.0,25.2511793892049,3144.8973288178404
Turbaco,13532,2008.0,26.45163101785948,1208.8619693198416
Turbana,13533,2008.0,26.518413153526584,1243.035388874776
Villanueva,13534,2008.0,26.383430314958442,1325.4982773113359
Zambrano,13535,2008.0,26.611603670783303,1171.5960571791254
Almeida,13536,2008.0,14.973636587919847,2151.5705774969397
Aquitania,13537,2008.0,12.38762317632935,1856.519744376275
Arcabuco,13538,2008.0,12.475984707506491,1358.574824300415
Belen,13539,2008.0,10.58631648685522,1082.3798767648025
Berbeo,13540,2008.0,16.56482620412782,2270.8983510070375
Beteitiva,13541,2008.0,12.373323321304591,907.0667702597914
Boavita,13542,2008.0,14.195921999538873,1103.5584584247727
Boyaca,13543,2008.0,12.293249296935512,1076.3924572859385
Brice¥o,13544,2008.0,15.298387276232992,2235.048007866542
Buenavista,13545,2008.0,16.427541872568593,1991.600765110532
Busbanza,13546,2008.0,12.903887805917918,904.4847222649774
Caldas,13547,2008.0,13.848175433764105,1811.0785021121812
Campohermoso,13548,2008.0,18.938215606426215,3133.4204175881723
Cerinza,13549,2008.0,10.435330853529612,1083.3409424358235
Chinavita,13550,2008.0,13.178367421890322,1475.6787679525175
Chiquinquira,13551,2008.0,12.874978883285843,1607.7689458532923
Chiquiza,13552,2008.0,12.944144436302818,1032.032756382634
Chiscas,13553,2008.0,9.015725782106365,1468.2846531496582
Chita,13554,2008.0,10.495316941259064,1377.571187264939
Chitaraque,13555,2008.0,16.177871752610407,2445.3794340341483
Chivata,13556,2008.0,11.236425353661485,987.5087596110001
Chivor,13557,2008.0,16.115836155169546,2728.246525161093
Cienega,13558,2008.0,12.736586963589144,1240.6833382814357
Combita,13559,2008.0,11.313206784154477,1121.687223394635
Coper,13560,2008.0,17.16391004637718,2279.7848127341467
Corrales,13561,2008.0,12.5453186563848,922.4811709309525
Covarachia,13562,2008.0,16.057140460758504,1503.3157213191587
Cubara,13563,2008.0,15.753508941620211,2717.137188489338
Cucaita,13564,2008.0,11.850531215059904,980.3868630461259
Cuitiva,13565,2008.0,10.545060503298078,1097.5245356297619
Duitama,13566,2008.0,11.363506008073118,1102.384938060215
El Cocuy,13567,2008.0,8.574437004372545,1182.5012834313698
El Espino,13568,2008.0,12.574641042148997,1155.0710077731005
Firavitoba,13569,2008.0,12.676741286047175,885.6923617394347
Floresta,13570,2008.0,12.717199591521329,876.3651109599662
Gachantiva,13571,2008.0,14.075127070077302,1418.6949519998013
Gameza,13572,2008.0,9.974081760528556,1079.4883646982737
Garagoa,13573,2008.0,14.485029343892672,1907.5748576757587
Guacamayas,13574,2008.0,12.90353788710117,1067.7158251883934
Guateque,13575,2008.0,14.746957939956758,1563.1451078306275
Guayata,13576,2008.0,13.9793292053406,1709.9597074185388
Guican,13577,2008.0,7.975950560586032,1605.8038183802103
Iza,13578,2008.0,12.103175512202116,980.3889884598115
Jenesano,13579,2008.0,12.413199183026093,1150.4612001786008
Jerico,13580,2008.0,11.801111540254606,1077.6819628971748
La Capilla,13581,2008.0,14.371883928145108,1263.4397241105867
La Uvita,13582,2008.0,12.475429608809959,1028.3348521600076
La Victoria,13583,2008.0,19.52606383559905,3260.140873761887
Labranzagrande,13584,2008.0,15.945181889747396,2103.0108859309403
Macanal,13585,2008.0,16.2377023192647,2475.3512587423347
Maripi,13586,2008.0,19.35123335816698,2655.4401565941516
Miraflores,13587,2008.0,14.32647848300327,2204.1762013387565
Mongua,13588,2008.0,11.4381818886409,1310.841917836543
Mongui,13589,2008.0,10.74162476287379,1052.3616135804461
Moniquira,13590,2008.0,15.906910930360434,1988.4257646592675
Motavita,13591,2008.0,11.854297308951958,1053.289578497299
Muzo,13592,2008.0,19.997954891254082,3030.3705248445376
Nobsa,13593,2008.0,13.033307197212116,865.2061833146051
Nuevo Colon,13594,2008.0,10.970953096091485,988.737746913749
Oicata,13595,2008.0,11.210185354389322,966.8551391410407
Otanche,13596,2008.0,21.188537016374582,3520.1614185672474
Pachavita,13597,2008.0,14.366258300676591,1419.62931110785
Paez,13598,2008.0,18.340272267933187,3139.2382665304876
Paipa,13599,2008.0,12.349575424681918,1265.4451173739162
Pajarito,13600,2008.0,17.503193642669462,2538.9888050903855
Panqueba,13601,2008.0,11.412456942710909,1187.9854838848119
Pauna,13602,2008.0,19.375631184426297,2707.8566645448805
Paya,13603,2008.0,19.082716420148927,2399.321385342591
Paz De Rio,13604,2008.0,11.510624156355638,965.6789280613178
Pesca,13605,2008.0,11.287913566608577,1179.3526974661536
Pisva,13606,2008.0,15.491759936335612,1963.2073972147386
Puerto Boyaca,13607,2008.0,25.90831384990709,3350.185242302079
Quipama,13608,2008.0,19.815706772576277,3421.866648599769
Ramiriqui,13609,2008.0,12.715789483904679,1376.4576162273363
Raquira,13610,2008.0,12.639984667300942,1069.733730857991
Rondon,13611,2008.0,12.868887859964968,1386.1880657846166
Saboya,13612,2008.0,12.462875346487913,1641.5798779910117
Sachica,13613,2008.0,12.92495342972051,1106.677897933658
Samaca,13614,2008.0,11.495208998544495,952.9497308528225
San Eduardo,13615,2008.0,16.784970035124406,2405.6182405592253
San Jose De Pare,13616,2008.0,17.2955990976382,2357.143913245545
San Luis De Gaceno,13617,2008.0,22.669024367655485,3694.005053795343
San Mateo,13618,2008.0,13.84073796140214,1048.7270935598046
San Miguel De Sema,13619,2008.0,12.050830416009523,1277.568404134151
San Pablo De Borbur,13620,2008.0,20.695884190207362,3321.47939565811
Santa Rosa De Viterbo,13621,2008.0,11.116944053417733,940.7152138526801
Santa Sofia,13622,2008.0,13.846293696874557,1388.3215183905966
Santamaria,13623,2008.0,21.624200263858956,3561.4299799042246
Santana,13624,2008.0,17.163595045928624,2488.372043357362
Sativanorte,13625,2008.0,11.811759658148418,1073.8405892551452
Sativasur,13626,2008.0,11.43031061809258,1001.0747584634939
Siachoque,13627,2008.0,11.147379305459344,1104.7194009669026
Soata,13628,2008.0,13.012603921049745,1294.8969398528925
Socha,13629,2008.0,9.91917324524272,994.7456895008675
Socota,13630,2008.0,10.544331399179114,1372.1364289656224
Sogamoso,13631,2008.0,11.288451750207521,1033.3204069408944
Somondoco,13632,2008.0,14.473860919069795,1851.9979729399317
Sora,13633,2008.0,12.864334186025507,976.1713479766846
Soraca,13634,2008.0,11.720220459469347,1051.6108501567255
Sotaquira,13635,2008.0,11.784543198238268,1289.5079494968586
Susacon,13636,2008.0,12.024060152782484,1177.342152311231
Sutamarchan,13637,2008.0,13.13148542751597,1254.4484531721928
Sutatenza,13638,2008.0,15.074083857053875,1686.072099196694
Tasco,13639,2008.0,10.332852418706127,976.8501335645833
Tenza,13640,2008.0,14.957365226506846,1543.1051023990392
Tibabosa,13641,2008.0,13.774610290997472,849.9874221351412
Tibana,13642,2008.0,12.372704066788309,1181.9298671845581
Tinjaca,13643,2008.0,12.602095110272371,1235.5783240044923
Tipacoque,13644,2008.0,14.287559705102355,1307.3184774942024
Toca,13645,2008.0,11.154872567195824,947.3941613159722
Togui,13646,2008.0,15.751990917396142,2227.1915772814987
Topaga,13647,2008.0,10.880194188289325,989.6443154067857
Tota,13648,2008.0,10.753247927150095,1338.4037042688162
Tunja,13649,2008.0,11.680783200760324,1004.7517150978774
Tunungua,13650,2008.0,17.698909669065415,2443.8670540262474
