covariable,media_tratados_antes,media_tratados_despues,media_controles_antes,media_controles_despues,dif_estandarizada_antes,dif_estandarizada_despues,razon_varianzas_antes,razon_varianzas_despues,ecdf_media_antes,ecdf_media_despues,ecdf_max_antes,ecdf_max_despues,mejora_abs
distance,0.21456729782235887,0.20819003407209902,0.07377841429548758,0.20734321254921426,0.7823640103490873,0.004705788312950094,4.492707113873112,1.0004102662373215,0.29886252446183953,0.004411261350289758,0.5024461839530332,0.05263157894736842,0.7776582220361372
log_defor_pre_media,4.801915018888981,4.80090795554663,3.712621762068086,4.681852286692638,0.6968981516441801,0.07616835507570831,0.9702095994138766,0.9781752439042133,0.1926811246378847,0.028193386036155815,0.323385518590998,0.11157674846293499,0.6207297965684718
defor_pre_tendencia,0.1947303933255933,0.19765596238568486,-0.031983890043113576,0.19443652177243043,0.3750664284037554,0.00532610506197162,0.8912353953265956,1.0155370733877085,0.0961830259507195,0.030869088820356952,0.2105960534898891,0.10594152875003525,0.3697403233417838
log_baseline_forest,11.052671389640418,11.063354436199942,9.645867293584036,10.978054811523824,0.81772064007107,0.04958136238265668,1.3372971416230948,1.4047729747993176,0.24705306372312846,0.01464648708744849,0.37934197651663404,0.07412369934123234,0.7681392776884134
temp_media_c_base,20.836305566760306,20.883229727755424,19.525832168563436,20.841432548174037,0.2681610727836832,0.008552921815352391,0.9430420755945873,1.3697860822917378,0.07503444312255263,0.05470544506027213,0.17151826484018265,0.1350247612543335,0.2596081509683308
prec_anual_mm_base,2915.750769481781,2928.831921888603,1862.2683462623452,2978.769891567816,0.6028110310569054,-0.028574903888021017,2.8058186321084557,1.1817085761178683,0.21036698989099892,0.031866294964324575,0.3981572080887149,0.10279222728175835,0.5742361271688844
altura_base,917.6770833333334,911.8105263157895,1152.8346379647749,941.5813909100941,-0.25421997361126347,-0.03218416020446531,1.0158419221996995,1.193849687824358,0.09035938876872546,0.048519606162867546,0.22867742987606,0.17058908783084262,0.22203581340679818
discapital_base,94.35932314583333,95.35257917894737,80.15939011066537,90.2559646760644,0.19990254219751583,0.07174866199747423,1.4372796407658353,1.1104148488705718,0.07519057777568779,0.029128756492565404,0.14866682974559686,0.08532850033077075,0.1281538802000416
disbogota_base,354.1142150729167,355.0592171263158,318.6562500410959,342.2027806340151,0.201157831706442,0.0729363031956824,0.8067902253744205,1.1801488727105984,0.07356212033644031,0.040135317977905906,0.20802756033920417,0.09881139259698186,0.1282215285107596
distancia_mercado_base,109.92583674999999,111.08295082105262,64.66959711369863,97.05663789941487,0.30040254052063803,0.09310406851429233,2.481594325566395,1.2425359254122283,0.08204658672722126,0.08924898379897327,0.19577625570776255,0.16433160239912675,0.2072984720063457
H_coca_base,233.4128125,235.86978947368422,111.82127201565558,227.44139912441656,0.11608722806770498,0.008046846588353376,1.8775359954487405,2.1719920652811244,0.06966521209016842,0.05012057069280735,0.17096787345075015,0.11441551155352289,0.1080403814793516
homicidios_base,65.4375,45.873684210526314,15.901174168297455,63.48663195202356,0.19178206117231145,-0.06818930077011838,11.535283282255078,0.3234151503211499,0.09311537680463759,0.036023045571281845,0.2107795172863666,0.10965008510583518,0.12359276040219307
o_desplaza_base,1136.8125,1101.1894736842105,559.9285714285714,980.1613832462539,0.2866379172788195,0.06013556290478822,1.9478312434696374,1.4347405557806936,0.17742344069164512,0.020348862136836718,0.2879362361382909,0.07114256760619532,0.22650235437403127
